% of data used,Monte_Carlo_Run,Iteration,Number of experiments,yield_Measurements,yield_IterBest,Running best yield,Initial_Data
5,0,5,12,"[75.12, 87.32]",87.32,88.41,7.0
5,0,6,14,"[86.46, 62.82]",86.46,88.41,7.0
5,0,7,16,"[4.61, 30.15]",30.15,88.41,7.0
5,0,8,18,"[84.17, 4.23]",84.17,88.41,7.0
5,0,9,20,"[55.17, 88.82]",88.82,88.82,7.0
5,0,0,2,"[67.17, 25.5]",67.17,67.17,8.0
5,0,1,4,"[35.07, 87.83]",87.83,87.83,8.0
5,0,2,6,"[84.81, 84.17]",84.81,87.83,8.0
5,0,3,8,"[65.37, 29.16]",65.37,87.83,8.0
5,0,4,10,"[2.79, 52.05]",52.05,87.83,8.0
5,0,5,12,"[1.41, 10.5]",10.5,87.83,8.0
5,0,6,14,"[67.17, 67.04]",67.17,87.83,8.0
5,0,7,16,"[86.46, 38.78]",86.46,87.83,8.0
5,0,8,18,"[30.15, 88.41]",88.41,88.41,8.0
5,0,9,20,"[76.33, 80.61]",80.61,88.41,8.0
5,0,0,2,"[87.59, 83.85]",87.59,87.59,9.0
5,0,1,4,"[81.63, 89.76]",89.76,89.76,9.0
5,0,2,6,"[91.11, 80.38]",91.11,91.11,9.0
5,0,3,8,"[39.55, 84.81]",84.81,91.11,9.0
5,0,4,10,"[83.22, 48.15]",83.22,91.11,9.0
5,0,5,12,"[65.37, 87.83]",87.83,91.11,9.0
5,0,6,14,"[84.17, 85.24]",85.24,91.11,9.0
5,0,7,16,"[28.11, 59.27]",59.27,91.11,9.0
5,0,8,18,"[3.0, 74.04]",74.04,91.11,9.0
5,0,9,20,"[59.81, 87.32]",87.32,91.11,9.0
5,0,0,2,"[56.57, 29.06]",56.57,56.57,10.0
5,0,1,4,"[48.25, 64.62]",64.62,64.62,10.0
5,0,2,6,"[73.71, 47.3]",73.71,73.71,10.0
5,0,3,8,"[2.79, 88.41]",88.41,88.41,10.0
5,0,4,10,"[65.37, 67.04]",67.04,88.41,10.0
5,0,5,12,"[43.76, 55.17]",55.17,88.41,10.0
5,0,6,14,"[86.46, 62.82]",86.46,88.41,10.0
5,0,7,16,"[4.23, 63.13]",63.13,88.41,10.0
5,0,8,18,"[87.32, 80.61]",87.32,88.41,10.0
5,0,9,20,"[76.33, 84.81]",84.81,88.41,10.0
5,0,0,2,"[65.37, 84.81]",84.81,84.81,11.0
5,0,1,4,"[88.41, 80.61]",88.41,88.41,11.0
5,0,2,6,"[67.57, 73.71]",73.71,88.41,11.0
5,0,3,8,"[67.04, 52.22]",67.04,88.41,11.0
5,0,4,10,"[28.11, 64.62]",64.62,88.41,11.0
5,0,5,12,"[70.51, 83.22]",83.22,88.41,11.0
5,0,6,14,"[81.63, 87.59]",87.59,88.41,11.0
5,0,7,16,"[89.76, 51.37]",89.76,89.76,11.0
5,0,8,18,"[80.38, 91.11]",91.11,91.11,11.0
5,0,9,20,"[83.25, 83.85]",83.85,91.11,11.0
5,0,0,2,"[53.63, 50.93]",53.63,53.63,12.0
5,0,1,4,"[43.18, 55.8]",55.8,55.8,12.0
5,0,2,6,"[66.49, 80.61]",80.61,80.61,12.0
5,0,3,8,"[48.15, 84.81]",84.81,84.81,12.0
5,0,4,10,"[88.41, 67.17]",88.41,88.41,12.0
5,0,5,12,"[65.37, 73.71]",73.71,88.41,12.0
5,0,6,14,"[86.43, 64.62]",86.43,88.41,12.0
5,0,7,16,"[2.79, 48.25]",48.25,88.41,12.0
5,0,8,18,"[87.83, 77.41]",87.83,88.41,12.0
5,0,9,20,"[67.17, 83.83]",83.83,88.41,12.0
5,0,0,2,"[87.59, 83.25]",87.59,87.59,13.0
5,0,1,4,"[83.85, 83.22]",83.85,87.59,13.0
5,0,2,6,"[45.87, 70.26]",70.26,87.59,13.0
5,0,3,8,"[3.0, 52.22]",52.22,87.59,13.0
5,0,4,10,"[89.76, 91.11]",91.11,91.11,13.0
5,0,5,12,"[75.28, 75.22]",75.28,91.11,13.0
5,0,6,14,"[67.63, 75.12]",75.12,91.11,13.0
5,0,7,16,"[71.57, 65.69]",71.57,91.11,13.0
5,0,8,18,"[40.85, 56.57]",56.57,91.11,13.0
5,0,9,20,"[26.74, 57.84]",57.84,91.11,13.0
5,0,0,2,"[84.17, 50.93]",84.17,84.17,14.0
5,0,1,4,"[2.79, 56.57]",56.57,84.17,14.0
5,0,2,6,"[88.82, 67.57]",88.82,88.82,14.0
5,0,3,8,"[71.57, 70.51]",71.57,88.82,14.0
5,0,4,10,"[83.83, 81.63]",83.83,88.82,14.0
5,0,5,12,"[83.85, 83.22]",83.85,88.82,14.0
5,0,6,14,"[87.59, 62.73]",87.59,88.82,14.0
5,0,7,16,"[89.76, 42.62]",89.76,89.76,14.0
5,0,8,18,"[91.11, 83.25]",91.11,91.11,14.0
5,0,9,20,"[80.38, 16.46]",80.38,91.11,14.0
5,0,0,2,"[80.38, 91.11]",91.11,91.11,15.0
5,0,1,4,"[83.85, 75.28]",83.85,91.11,15.0
5,0,2,6,"[89.76, 16.46]",89.76,91.11,15.0
5,0,3,8,"[38.03, 24.0]",38.03,91.11,15.0
5,0,4,10,"[83.25, 52.22]",83.25,91.11,15.0
5,0,5,12,"[55.8, 0.0]",55.8,91.11,15.0
5,0,6,14,"[56.57, 60.48]",60.48,91.11,15.0
5,0,7,16,"[9.72, 9.6]",9.72,91.11,15.0
5,0,8,18,"[48.15, 84.81]",84.81,91.11,15.0
5,0,9,20,"[81.63, 88.41]",88.41,91.11,15.0
5,0,0,2,"[87.59, 91.11]",91.11,91.11,16.0
5,0,1,4,"[89.76, 2.79]",89.76,91.11,16.0
5,0,2,6,"[81.63, 83.85]",83.85,91.11,16.0
5,0,3,8,"[42.3, 42.62]",42.62,91.11,16.0
5,0,4,10,"[67.57, 43.76]",67.57,91.11,16.0
5,0,5,12,"[83.25, 65.69]",83.25,91.11,16.0
5,0,6,14,"[55.8, 44.74]",55.8,91.11,16.0
5,0,7,16,"[13.75, 9.1]",13.75,91.11,16.0
5,0,8,18,"[83.22, 80.38]",83.22,91.11,16.0
5,0,9,20,"[48.15, 56.45]",56.45,91.11,16.0
5,0,0,2,"[64.62, 86.43]",86.43,86.43,17.0
5,0,1,4,"[85.24, 2.79]",85.24,86.43,17.0
5,0,2,6,"[42.3, 3.0]",42.3,86.43,17.0
5,0,3,8,"[28.11, 84.17]",84.17,86.43,17.0
5,0,4,10,"[87.83, 59.27]",87.83,87.83,17.0
5,0,5,12,"[83.83, 77.41]",83.83,87.83,17.0
5,0,6,14,"[86.37, 67.17]",86.37,87.83,17.0
5,0,7,16,"[47.3, 56.14]",56.14,87.83,17.0
5,0,8,18,"[88.41, 73.71]",88.41,88.41,17.0
5,0,9,20,"[67.04, 65.37]",67.04,88.41,17.0
5,0,0,2,"[83.25, 80.38]",83.25,83.25,18.0
5,0,1,4,"[3.0, 45.01]",45.01,83.25,18.0
5,0,2,6,"[39.42, 81.63]",81.63,83.25,18.0
5,0,3,8,"[49.17, 88.82]",88.82,88.82,18.0
5,0,4,10,"[67.57, 62.73]",67.57,88.82,18.0
5,0,5,12,"[83.22, 40.61]",83.22,88.82,18.0
5,0,6,14,"[28.11, 13.78]",28.11,88.82,18.0
5,0,7,16,"[82.33, 71.57]",82.33,88.82,18.0
5,0,8,18,"[89.76, 70.51]",89.76,89.76,18.0
5,0,9,20,"[87.59, 55.7]",87.59,89.76,18.0
5,0,0,2,"[89.76, 81.63]",89.76,89.76,19.0
5,0,1,4,"[91.11, 83.25]",91.11,91.11,19.0
5,0,2,6,"[87.59, 75.28]",87.59,91.11,19.0
5,0,3,8,"[36.23, 71.57]",71.57,91.11,19.0
5,0,4,10,"[83.85, 75.12]",83.85,91.11,19.0
5,0,5,12,"[67.57, 13.19]",67.57,91.11,19.0
5,0,6,14,"[16.47, 67.63]",67.63,91.11,19.0
5,0,7,16,"[16.46, 37.4]",37.4,91.11,19.0
5,0,8,18,"[45.17, 15.42]",45.17,91.11,19.0
5,0,9,20,"[70.51, 88.82]",88.82,91.11,19.0
5,0,0,2,"[80.38, 83.22]",83.22,83.22,20.0
5,0,1,4,"[81.63, 67.04]",81.63,83.22,20.0
5,0,2,6,"[51.37, 46.75]",51.37,83.22,20.0
5,0,3,8,"[84.81, 73.71]",84.81,84.81,20.0
5,0,4,10,"[84.17, 88.41]",88.41,88.41,20.0
5,0,5,12,"[56.57, 67.57]",67.57,88.41,20.0
5,0,6,14,"[2.79, 83.25]",83.25,88.41,20.0
5,0,7,16,"[83.83, 88.82]",88.82,88.82,20.0
5,0,8,18,"[82.33, 87.83]",87.83,88.82,20.0
5,0,9,20,"[84.17, 70.51]",84.17,88.82,20.0
5,0,0,2,"[81.63, 83.85]",83.85,83.85,21.0
5,0,1,4,"[69.11, 20.03]",69.11,83.85,21.0
5,0,2,6,"[50.79, 36.98]",50.79,83.85,21.0
5,0,3,8,"[56.57, 59.81]",59.81,83.85,21.0
5,0,4,10,"[75.28, 29.21]",75.28,83.85,21.0
5,0,5,12,"[84.81, 48.15]",84.81,84.81,21.0
5,0,6,14,"[38.03, 88.41]",88.41,88.41,21.0
5,0,7,16,"[80.38, 73.71]",80.38,88.41,21.0
5,0,8,18,"[89.76, 85.24]",89.76,89.76,21.0
5,0,9,20,"[42.3, 87.59]",87.59,89.76,21.0
5,0,0,2,"[0.0, 75.12]",75.12,75.12,22.0
5,0,1,4,"[13.46, 11.69]",13.46,75.12,22.0
5,0,2,6,"[70.26, 75.22]",75.22,75.22,22.0
5,0,3,8,"[36.98, 38.78]",38.78,75.22,22.0
5,0,4,10,"[25.5, 86.46]",86.46,86.46,22.0
5,0,5,12,"[87.32, 74.04]",87.32,87.32,22.0
5,0,6,14,"[76.33, 88.41]",88.41,88.41,22.0
5,0,7,16,"[65.37, 84.81]",84.81,88.41,22.0
5,0,8,18,"[80.61, 5.03]",80.61,88.41,22.0
5,0,9,20,"[48.15, 84.17]",84.17,88.41,22.0
5,0,0,2,"[84.17, 22.94]",84.17,84.17,23.0
5,0,1,4,"[65.37, 84.81]",84.81,84.81,23.0
5,0,2,6,"[86.37, 82.09]",86.37,86.37,23.0
5,0,3,8,"[45.95, 84.17]",84.17,86.37,23.0
5,0,4,10,"[67.17, 47.03]",67.17,86.37,23.0
5,0,5,12,"[83.83, 87.83]",87.83,87.83,23.0
5,0,6,14,"[85.24, 2.79]",85.24,87.83,23.0
5,0,7,16,"[80.61, 28.11]",80.61,87.83,23.0
5,0,8,18,"[56.57, 44.74]",56.57,87.83,23.0
5,0,9,20,"[62.32, 5.69]",62.32,87.83,23.0
5,0,0,2,"[83.85, 71.57]",83.85,83.85,24.0
5,0,1,4,"[81.63, 87.59]",87.59,87.59,24.0
5,0,2,6,"[91.11, 67.57]",91.11,91.11,24.0
5,0,3,8,"[89.76, 83.25]",89.76,91.11,24.0
5,0,4,10,"[75.28, 20.03]",75.28,91.11,24.0
5,0,5,12,"[83.22, 80.38]",83.22,91.11,24.0
5,0,6,14,"[37.73, 45.17]",45.17,91.11,24.0
5,0,7,16,"[55.7, 21.46]",55.7,91.11,24.0
5,0,8,18,"[70.51, 57.95]",70.51,91.11,24.0
5,0,9,20,"[65.69, 24.25]",65.69,91.11,24.0
5,0,0,2,"[67.63, 75.12]",75.12,75.12,25.0
5,0,1,4,"[54.67, 7.82]",54.67,75.12,25.0
5,0,2,6,"[76.68, 82.33]",82.33,82.33,25.0
5,0,3,8,"[70.26, 7.03]",70.26,82.33,25.0
5,0,4,10,"[88.82, 70.51]",88.82,88.82,25.0
5,0,5,12,"[75.22, 67.57]",75.22,88.82,25.0
5,0,6,14,"[81.63, 16.82]",81.63,88.82,25.0
5,0,7,16,"[83.25, 83.22]",83.25,88.82,25.0
5,0,8,18,"[89.76, 80.38]",89.76,89.76,25.0
5,0,9,20,"[87.59, 55.7]",87.59,89.76,25.0
5,0,0,2,"[83.22, 65.37]",83.22,83.22,26.0
5,0,1,4,"[83.25, 13.19]",83.25,83.25,26.0
5,0,2,6,"[81.63, 83.85]",83.85,83.85,26.0
5,0,3,8,"[82.33, 91.11]",91.11,91.11,26.0
5,0,4,10,"[71.57, 89.76]",89.76,91.11,26.0
5,0,5,12,"[42.62, 65.69]",65.69,91.11,26.0
5,0,6,14,"[54.67, 29.16]",54.67,91.11,26.0
5,0,7,16,"[87.59, 88.82]",88.82,91.11,26.0
5,0,8,18,"[70.51, 84.81]",84.81,91.11,26.0
5,0,9,20,"[87.83, 75.28]",87.83,91.11,26.0
5,0,0,2,"[76.33, 86.46]",86.46,86.46,27.0
5,0,1,4,"[47.3, 13.46]",47.3,86.46,27.0
5,0,2,6,"[84.81, 63.13]",84.81,86.46,27.0
5,0,3,8,"[87.83, 67.17]",87.83,87.83,27.0
5,0,4,10,"[2.79, 84.17]",84.17,87.83,27.0
5,0,5,12,"[86.37, 48.15]",86.37,87.83,27.0
5,0,6,14,"[83.83, 59.27]",83.83,87.83,27.0
5,0,7,16,"[39.55, 57.18]",57.18,87.83,27.0
5,0,8,18,"[45.95, 16.04]",45.95,87.83,27.0
5,0,9,20,"[37.4, 3.51]",37.4,87.83,27.0
5,0,0,2,"[87.59, 81.63]",87.59,87.59,28.0
5,0,1,4,"[83.85, 20.03]",83.85,87.59,28.0
5,0,2,6,"[55.7, 13.19]",55.7,87.59,28.0
5,0,3,8,"[91.11, 75.22]",91.11,91.11,28.0
5,0,4,10,"[46.75, 23.05]",46.75,91.11,28.0
5,0,5,12,"[24.0, 89.76]",89.76,91.11,28.0
5,0,6,14,"[83.22, 83.25]",83.25,91.11,28.0
5,0,7,16,"[70.26, 75.12]",75.12,91.11,28.0
5,0,8,18,"[41.0, 50.54]",50.54,91.11,28.0
5,0,9,20,"[65.69, 32.37]",65.69,91.11,28.0
5,0,0,2,"[67.57, 76.02]",76.02,76.02,29.0
5,0,1,4,"[60.48, 21.46]",60.48,76.02,29.0
5,0,2,6,"[82.09, 75.12]",82.09,82.09,29.0
5,0,3,8,"[70.26, 45.87]",70.26,82.09,29.0
5,0,4,10,"[50.93, 71.57]",71.57,82.09,29.0
5,0,5,12,"[76.68, 82.33]",82.33,82.33,29.0
5,0,6,14,"[57.95, 16.04]",57.95,82.33,29.0
5,0,7,16,"[88.82, 70.51]",88.82,88.82,29.0
5,0,8,18,"[65.69, 67.63]",67.63,88.82,29.0
5,0,9,20,"[78.95, 29.06]",78.95,88.82,29.0
5,0,0,2,"[81.63, 89.76]",89.76,89.76,30.0
5,0,1,4,"[20.03, 91.11]",91.11,91.11,30.0
5,0,2,6,"[88.41, 35.6]",88.41,91.11,30.0
5,0,3,8,"[29.16, 84.17]",84.17,91.11,30.0
5,0,4,10,"[38.03, 87.59]",87.59,91.11,30.0
5,0,5,12,"[80.61, 84.81]",84.81,91.11,30.0
5,0,6,14,"[40.85, 68.35]",68.35,91.11,30.0
5,0,7,16,"[76.02, 39.55]",76.02,91.11,30.0
5,0,8,18,"[62.32, 26.29]",62.32,91.11,30.0
5,0,9,20,"[45.17, 67.17]",67.17,91.11,30.0
5,0,0,2,"[81.63, 83.85]",83.85,83.85,31.0
5,0,1,4,"[22.94, 48.15]",48.15,83.85,31.0
5,0,2,6,"[87.59, 88.41]",88.41,88.41,31.0
5,0,3,8,"[73.71, 88.82]",88.82,88.82,31.0
5,0,4,10,"[16.04, 37.4]",37.4,88.82,31.0
5,0,5,12,"[71.57, 26.74]",71.57,88.82,31.0
5,0,6,14,"[28.11, 65.37]",65.37,88.82,31.0
5,0,7,16,"[67.57, 84.81]",84.81,88.82,31.0
5,0,8,18,"[2.79, 66.49]",66.49,88.82,31.0
5,0,9,20,"[83.22, 80.61]",83.22,88.82,31.0
5,0,0,2,"[87.59, 81.63]",87.59,87.59,32.0
5,0,1,4,"[40.85, 89.76]",89.76,89.76,32.0
5,0,2,6,"[83.85, 46.75]",83.85,89.76,32.0
5,0,3,8,"[83.83, 88.82]",88.82,89.76,32.0
5,0,4,10,"[57.84, 70.51]",70.51,89.76,32.0
5,0,5,12,"[47.3, 83.25]",83.25,89.76,32.0
5,0,6,14,"[68.53, 80.38]",80.38,89.76,32.0
5,0,7,16,"[84.17, 69.11]",84.17,89.76,32.0
5,0,8,18,"[50.93, 67.17]",67.17,89.76,32.0
5,0,9,20,"[2.79, 87.83]",87.83,89.76,32.0
5,0,0,2,"[83.85, 81.63]",83.85,83.85,33.0
5,0,1,4,"[83.22, 87.59]",87.59,87.59,33.0
5,0,2,6,"[84.81, 88.41]",88.41,88.41,33.0
5,0,3,8,"[46.75, 38.03]",46.75,88.41,33.0
5,0,4,10,"[60.48, 80.61]",80.61,88.41,33.0
5,0,5,12,"[14.75, 73.71]",73.71,88.41,33.0
5,0,6,14,"[21.46, 45.21]",45.21,88.41,33.0
5,0,7,16,"[89.76, 13.19]",89.76,89.76,33.0
5,0,8,18,"[91.11, 26.74]",91.11,91.11,33.0
5,0,9,20,"[8.21, 86.43]",86.43,91.11,33.0
5,0,0,2,"[28.11, 86.43]",86.43,86.43,34.0
5,0,1,4,"[2.79, 85.24]",85.24,86.43,34.0
5,0,2,6,"[75.22, 83.83]",83.83,86.43,34.0
5,0,3,8,"[57.18, 47.3]",57.18,86.43,34.0
5,0,4,10,"[5.36, 87.83]",87.83,87.83,34.0
5,0,5,12,"[84.17, 65.69]",84.17,87.83,34.0
5,0,6,14,"[3.0, 22.94]",22.94,87.83,34.0
5,0,7,16,"[29.31, 16.92]",29.31,87.83,34.0
5,0,8,18,"[67.63, 65.37]",67.63,87.83,34.0
5,0,9,20,"[70.51, 75.12]",75.12,87.83,34.0
5,0,0,2,"[75.28, 13.19]",75.28,75.28,35.0
5,0,1,4,"[87.59, 70.26]",87.59,87.59,35.0
5,0,2,6,"[89.76, 45.87]",89.76,89.76,35.0
5,0,3,8,"[83.85, 85.24]",85.24,89.76,35.0
5,0,4,10,"[70.51, 65.69]",70.51,89.76,35.0
5,0,5,12,"[26.74, 28.11]",28.11,89.76,35.0
5,0,6,14,"[81.63, 3.0]",81.63,89.76,35.0
5,0,7,16,"[55.7, 45.17]",55.7,89.76,35.0
5,0,8,18,"[91.11, 83.25]",91.11,91.11,35.0
5,0,9,20,"[41.0, 13.46]",41.0,91.11,35.0
5,0,0,2,"[81.63, 83.22]",83.22,83.22,36.0
5,0,1,4,"[87.59, 40.85]",87.59,87.59,36.0
5,0,2,6,"[89.76, 13.19]",89.76,89.76,36.0
5,0,3,8,"[83.85, 2.79]",83.85,89.76,36.0
5,0,4,10,"[91.11, 80.38]",91.11,91.11,36.0
5,0,5,12,"[62.32, 59.92]",62.32,91.11,36.0
5,0,6,14,"[45.21, 70.51]",70.51,91.11,36.0
5,0,7,16,"[76.68, 82.33]",82.33,91.11,36.0
5,0,8,18,"[67.57, 83.25]",83.25,91.11,36.0
5,0,9,20,"[19.04, 68.35]",68.35,91.11,36.0
5,0,0,2,"[88.82, 82.33]",88.82,88.82,37.0
5,0,1,4,"[83.85, 81.63]",83.85,88.82,37.0
5,0,2,6,"[87.59, 88.41]",88.41,88.82,37.0
5,0,3,8,"[84.81, 65.37]",84.81,88.82,37.0
5,0,4,10,"[89.76, 75.28]",89.76,89.76,37.0
5,0,5,12,"[57.95, 83.22]",83.22,89.76,37.0
5,0,6,14,"[83.25, 71.57]",83.25,89.76,37.0
5,0,7,16,"[91.11, 67.57]",91.11,91.11,37.0
5,0,8,18,"[80.38, 84.17]",84.17,91.11,37.0
5,0,9,20,"[56.57, 86.37]",86.37,91.11,37.0
5,0,0,2,"[81.63, 83.22]",83.22,83.22,38.0
5,0,1,4,"[13.19, 46.75]",46.75,83.22,38.0
5,0,2,6,"[42.62, 87.59]",87.59,87.59,38.0
5,0,3,8,"[89.76, 91.11]",91.11,91.11,38.0
5,0,4,10,"[83.25, 75.28]",83.25,91.11,38.0
5,0,5,12,"[70.51, 83.85]",83.85,91.11,38.0
5,0,6,14,"[48.15, 67.04]",67.04,91.11,38.0
5,0,7,16,"[62.6, 16.46]",62.6,91.11,38.0
5,0,8,18,"[88.82, 54.67]",88.82,91.11,38.0
5,0,9,20,"[35.07, 62.32]",62.32,91.11,38.0
5,0,0,2,"[83.85, 65.37]",83.85,83.85,39.0
5,0,1,4,"[67.63, 75.28]",75.28,83.85,39.0
5,0,2,6,"[3.51, 55.17]",55.17,83.85,39.0
5,0,3,8,"[91.11, 87.59]",91.11,91.11,39.0
5,0,4,10,"[89.76, 49.17]",89.76,91.11,39.0
5,0,5,12,"[13.78, 75.22]",75.22,91.11,39.0
5,0,6,14,"[13.46, 29.16]",29.16,91.11,39.0
5,0,7,16,"[81.63, 25.5]",81.63,91.11,39.0
5,0,8,18,"[75.12, 83.25]",83.25,91.11,39.0
5,0,9,20,"[80.61, 88.82]",88.82,91.11,39.0
5,0,0,2,"[75.12, 45.87]",75.12,75.12,40.0
5,0,1,4,"[76.33, 86.46]",86.46,86.46,40.0
5,0,2,6,"[63.13, 4.48]",63.13,86.46,40.0
5,0,3,8,"[87.32, 7.82]",87.32,87.32,40.0
5,0,4,10,"[74.04, 3.0]",74.04,87.32,40.0
5,0,5,12,"[62.82, 2.79]",62.82,87.32,40.0
5,0,6,14,"[28.11, 25.5]",28.11,87.32,40.0
5,0,7,16,"[70.26, 67.63]",70.26,87.32,40.0
5,0,8,18,"[18.55, 40.03]",40.03,87.32,40.0
5,0,9,20,"[88.41, 22.94]",88.41,88.41,40.0
5,0,0,2,"[91.11, 39.55]",91.11,91.11,41.0
5,0,1,4,"[89.76, 83.85]",89.76,91.11,41.0
5,0,2,6,"[75.28, 55.7]",75.28,91.11,41.0
5,0,3,8,"[87.59, 16.46]",87.59,91.11,41.0
5,0,4,10,"[81.63, 57.84]",81.63,91.11,41.0
5,0,5,12,"[24.0, 83.22]",83.22,91.11,41.0
5,0,6,14,"[80.38, 74.04]",80.38,91.11,41.0
5,0,7,16,"[28.15, 87.32]",87.32,91.11,41.0
5,0,8,18,"[76.33, 83.25]",83.25,91.11,41.0
5,0,9,20,"[86.46, 26.78]",86.46,91.11,41.0
5,0,0,2,"[75.12, 67.63]",75.12,75.12,42.0
5,0,1,4,"[67.04, 64.62]",67.04,75.12,42.0
5,0,2,6,"[88.41, 69.13]",88.41,88.41,42.0
5,0,3,8,"[84.81, 80.61]",84.81,88.41,42.0
5,0,4,10,"[65.37, 87.83]",87.83,88.41,42.0
5,0,5,12,"[29.16, 77.41]",77.41,88.41,42.0
5,0,6,14,"[67.17, 44.74]",67.17,88.41,42.0
5,0,7,16,"[2.79, 86.43]",86.43,88.41,42.0
5,0,8,18,"[48.25, 67.17]",67.17,88.41,42.0
5,0,9,20,"[70.26, 85.24]",85.24,88.41,42.0
5,0,0,2,"[38.78, 86.46]",86.46,86.46,43.0
5,0,1,4,"[75.22, 76.33]",76.33,86.46,43.0
5,0,2,6,"[62.32, 87.32]",87.32,87.32,43.0
5,0,3,8,"[75.12, 87.59]",87.59,87.59,43.0
5,0,4,10,"[81.63, 83.22]",83.22,87.59,43.0
5,0,5,12,"[89.76, 80.38]",89.76,89.76,43.0
5,0,6,14,"[91.11, 55.7]",91.11,91.11,43.0
5,0,7,16,"[83.85, 83.25]",83.85,91.11,43.0
5,0,8,18,"[16.46, 20.03]",20.03,91.11,43.0
5,0,9,20,"[67.57, 70.51]",70.51,91.11,43.0
5,0,0,2,"[81.63, 83.22]",83.22,83.22,44.0
5,0,1,4,"[67.57, 87.59]",87.59,87.59,44.0
5,0,2,6,"[55.7, 13.19]",55.7,87.59,44.0
5,0,3,8,"[70.51, 83.85]",83.85,87.59,44.0
5,0,4,10,"[86.37, 28.11]",86.37,87.59,44.0
5,0,5,12,"[83.83, 45.95]",83.83,87.59,44.0
5,0,6,14,"[26.5, 67.04]",67.04,87.59,44.0
5,0,7,16,"[84.17, 40.85]",84.17,87.59,44.0
5,0,8,18,"[56.57, 59.81]",59.81,87.59,44.0
5,0,9,20,"[88.82, 67.17]",88.82,88.82,44.0
5,0,0,2,"[87.59, 91.11]",91.11,91.11,45.0
5,0,1,4,"[83.25, 55.7]",83.25,91.11,45.0
5,0,2,6,"[83.85, 20.03]",83.85,91.11,45.0
5,0,3,8,"[89.76, 81.63]",89.76,91.11,45.0
5,0,4,10,"[0.26, 83.22]",83.22,91.11,45.0
5,0,5,12,"[29.16, 65.37]",65.37,91.11,45.0
5,0,6,14,"[88.41, 80.38]",88.41,91.11,45.0
5,0,7,16,"[67.04, 73.71]",73.71,91.11,45.0
5,0,8,18,"[56.57, 67.57]",67.57,91.11,45.0
5,0,9,20,"[71.57, 51.37]",71.57,91.11,45.0
5,0,0,2,"[83.25, 87.59]",87.59,87.59,46.0
5,0,1,4,"[83.22, 75.28]",83.22,87.59,46.0
5,0,2,6,"[83.85, 75.12]",83.85,87.59,46.0
5,0,3,8,"[1.26, 13.46]",13.46,87.59,46.0
5,0,4,10,"[81.63, 13.19]",81.63,87.59,46.0
5,0,5,12,"[91.11, 73.71]",91.11,91.11,46.0
5,0,6,14,"[88.41, 89.76]",89.76,91.11,46.0
5,0,7,16,"[67.04, 65.37]",67.04,91.11,46.0
5,0,8,18,"[56.57, 70.51]",70.51,91.11,46.0
5,0,9,20,"[24.0, 65.69]",65.69,91.11,46.0
5,0,0,2,"[87.59, 83.85]",87.59,87.59,47.0
5,0,1,4,"[83.22, 46.75]",83.22,87.59,47.0
5,0,2,6,"[76.33, 66.49]",76.33,87.59,47.0
5,0,3,8,"[67.57, 35.91]",67.57,87.59,47.0
5,0,4,10,"[8.16, 64.62]",64.62,87.59,47.0
5,0,5,12,"[2.69, 91.11]",91.11,91.11,47.0
5,0,6,14,"[89.76, 75.28]",89.76,91.11,47.0
5,0,7,16,"[8.21, 84.81]",84.81,91.11,47.0
5,0,8,18,"[62.32, 88.41]",88.41,91.11,47.0
5,0,9,20,"[15.21, 18.21]",18.21,91.11,47.0
5,0,0,2,"[81.63, 70.51]",81.63,81.63,48.0
5,0,1,4,"[83.85, 87.59]",87.59,87.59,48.0
5,0,2,6,"[84.17, 22.94]",84.17,87.59,48.0
5,0,3,8,"[67.57, 88.82]",88.82,88.82,48.0
5,0,4,10,"[55.7, 84.81]",84.81,88.82,48.0
5,0,5,12,"[65.37, 84.17]",84.17,88.82,48.0
5,0,6,14,"[13.46, 40.85]",40.85,88.82,48.0
5,0,7,16,"[71.57, 83.22]",83.22,88.82,48.0
5,0,8,18,"[75.12, 59.81]",75.12,88.82,48.0
5,0,9,20,"[48.15, 51.99]",51.99,88.82,48.0
5,0,0,2,"[81.63, 39.55]",81.63,81.63,49.0
5,0,1,4,"[80.38, 83.25]",83.25,83.25,49.0
5,0,2,6,"[83.85, 91.11]",91.11,91.11,49.0
5,0,3,8,"[76.33, 2.79]",76.33,91.11,49.0
5,0,4,10,"[74.04, 85.24]",85.24,91.11,49.0
5,0,5,12,"[3.0, 42.3]",42.3,91.11,49.0
5,0,6,14,"[28.11, 89.76]",89.76,91.11,49.0
5,0,7,16,"[87.59, 86.46]",87.59,91.11,49.0
5,0,8,18,"[87.32, 83.22]",87.32,91.11,49.0
5,0,9,20,"[62.82, 63.13]",63.13,91.11,49.0
5,0,0,2,"[84.81, 84.17]",84.81,84.81,50.0
5,0,1,4,"[85.24, 2.79]",85.24,85.24,50.0
5,0,2,6,"[42.3, 87.83]",87.83,87.83,50.0
5,0,3,8,"[67.17, 62.82]",67.17,87.83,50.0
5,0,4,10,"[80.61, 74.04]",80.61,87.83,50.0
5,0,5,12,"[77.41, 86.46]",86.46,87.83,50.0
5,0,6,14,"[35.07, 87.32]",87.32,87.83,50.0
5,0,7,16,"[76.33, 88.41]",88.41,88.41,50.0
5,0,8,18,"[28.11, 52.05]",52.05,88.41,50.0
5,0,9,20,"[59.92, 28.15]",59.92,88.41,50.0
