% of data used,Random_Seed,Iteration,Number of experiments,yield_Measurements,yield_IterBest,Best cumulative yield,Initial_Data
0,1383,2,6,"[5.95, 2.13]",5.95,50.93,
0,1383,3,8,"[3.1, 78.44]",78.44,78.44,
0,1383,4,10,"[7.71, 4.3]",7.71,78.44,
0,1383,5,12,"[77.01, 53.81]",77.01,78.44,
0,1383,6,14,"[59.05, 68.31]",68.31,78.44,
0,1383,7,16,"[7.54, 70.8]",70.8,78.44,
0,1383,8,18,"[6.23, 54.52]",54.52,78.44,
0,1383,9,20,"[84.17, 62.15]",84.17,84.17,
0,1384,0,2,"[3.1, 0.0]",3.1,3.1,
0,1384,1,4,"[3.14, 5.03]",5.03,5.03,
0,1384,2,6,"[5.95, 2.13]",5.95,5.95,
0,1384,3,8,"[7.71, 4.3]",7.71,7.71,
0,1384,4,10,"[88.89, 82.09]",88.89,88.89,
0,1384,5,12,"[55.96, 66.84]",66.84,88.89,
0,1384,6,14,"[6.22, 0.15]",6.22,88.89,
0,1384,7,16,"[45.85, 32.21]",45.85,88.89,
0,1384,8,18,"[96.64, 84.64]",96.64,96.64,
0,1384,9,20,"[83.22, 95.48]",95.48,96.64,
0,1385,0,2,"[80.39, 5.94]",80.39,80.39,
0,1385,1,4,"[3.14, 5.03]",5.03,80.39,
0,1385,2,6,"[5.95, 2.13]",5.95,80.39,
0,1385,3,8,"[7.71, 4.3]",7.71,80.39,
0,1385,4,10,"[48.34, 48.91]",48.91,80.39,
0,1385,5,12,"[80.61, 71.43]",80.61,80.61,
0,1385,6,14,"[27.8, 62.15]",62.15,80.61,
0,1385,7,16,"[24.11, 2.77]",24.11,80.61,
0,1385,8,18,"[58.48, 78.44]",78.44,80.61,
0,1385,9,20,"[77.01, 7.54]",77.01,80.61,
0,1386,0,2,"[53.11, 4.02]",53.11,53.11,
0,1386,1,4,"[3.14, 5.03]",5.03,53.11,
0,1386,2,6,"[5.95, 2.13]",5.95,53.11,
0,1386,3,8,"[7.71, 4.3]",7.71,53.11,
0,1386,4,10,"[3.04, 49.48]",49.48,53.11,
0,1386,5,12,"[40.02, 37.73]",40.02,53.11,
0,1386,6,14,"[68.17, 21.09]",68.17,68.17,
0,1386,7,16,"[78.93, 62.32]",78.93,78.93,
0,1386,8,18,"[24.11, 79.1]",79.1,79.1,
0,1386,9,20,"[43.12, 58.4]",58.4,79.1,
1,1337,0,2,"[3.14, 5.03]",5.03,5.03,0.0
1,1337,1,4,"[5.95, 2.13]",5.95,5.95,0.0
1,1337,2,6,"[7.71, 4.3]",7.71,7.71,0.0
1,1337,3,8,"[88.89, 82.09]",88.89,88.89,0.0
1,1337,4,10,"[55.96, 66.84]",66.84,88.89,0.0
1,1337,5,12,"[8.52, 6.22]",8.52,88.89,0.0
1,1337,6,14,"[45.01, 32.21]",45.01,88.89,0.0
1,1337,7,16,"[91.27, 86.46]",91.27,91.27,0.0
1,1337,8,18,"[45.85, 84.64]",84.64,91.27,0.0
1,1337,9,20,"[28.06, 76.33]",76.33,91.27,0.0
1,1337,0,2,"[45.62, 38.44]",45.62,45.62,1.0
1,1337,1,4,"[0.0, 54.52]",54.52,54.52,1.0
1,1337,2,6,"[88.41, 67.17]",88.41,88.41,1.0
1,1337,3,8,"[88.41, 84.81]",88.41,88.41,1.0
1,1337,4,10,"[77.58, 84.67]",84.67,88.41,1.0
1,1337,5,12,"[84.49, 6.23]",84.49,88.41,1.0
1,1337,6,14,"[5.03, 76.59]",76.59,88.41,1.0
1,1337,7,16,"[51.83, 22.08]",51.83,88.41,1.0
1,1337,8,18,"[80.61, 62.6]",80.61,88.41,1.0
1,1337,9,20,"[80.39, 38.48]",80.39,88.41,1.0
1,1337,0,2,"[84.67, 78.19]",84.67,84.67,2.0
1,1337,1,4,"[80.39, 84.49]",84.49,84.67,2.0
1,1337,2,6,"[76.59, 6.23]",76.59,84.67,2.0
1,1337,3,8,"[5.95, 88.41]",88.41,88.41,2.0
1,1337,4,10,"[62.07, 84.81]",84.81,88.41,2.0
1,1337,5,12,"[79.1, 62.15]",79.1,88.41,2.0
1,1337,6,14,"[51.83, 45.01]",51.83,88.41,2.0
1,1337,7,16,"[89.71, 76.33]",89.71,89.71,2.0
1,1337,8,18,"[66.84, 87.32]",87.32,89.71,2.0
1,1337,9,20,"[4.61, 67.04]",67.04,89.71,2.0
1,1337,0,2,"[82.13, 13.46]",82.13,82.13,3.0
1,1337,1,4,"[3.14, 62.04]",62.04,82.13,3.0
1,1337,2,6,"[5.03, 78.93]",78.93,82.13,3.0
1,1337,3,8,"[89.14, 83.62]",89.14,89.14,3.0
1,1337,4,10,"[21.88, 5.16]",21.88,89.14,3.0
1,1337,5,12,"[75.12, 87.59]",87.59,89.14,3.0
1,1337,6,14,"[89.95, 99.81]",99.81,99.81,3.0
1,1337,7,16,"[98.38, 92.19]",98.38,99.81,3.0
1,1337,8,18,"[96.64, 99.22]",99.22,99.81,3.0
1,1337,9,20,"[95.48, 45.73]",95.48,99.81,3.0
1,1337,0,2,"[84.67, 61.67]",84.67,84.67,4.0
1,1337,1,4,"[5.95, 84.49]",84.49,84.67,4.0
1,1337,2,6,"[80.39, 88.41]",88.41,88.41,4.0
1,1337,3,8,"[62.07, 48.15]",62.07,88.41,4.0
1,1337,4,10,"[88.41, 84.81]",88.41,88.41,4.0
1,1337,5,12,"[77.58, 84.17]",84.17,88.41,4.0
1,1337,6,14,"[43.22, 77.01]",77.01,88.41,4.0
1,1337,7,16,"[71.43, 54.52]",71.43,88.41,4.0
1,1337,8,18,"[4.3, 6.23]",6.23,88.41,4.0
1,1337,9,20,"[11.91, 62.15]",62.15,88.41,4.0
1,1337,0,2,"[62.07, 80.39]",80.39,80.39,5.0
1,1337,1,4,"[45.01, 99.81]",99.81,99.81,5.0
1,1337,2,6,"[98.38, 92.19]",98.38,99.81,5.0
1,1337,3,8,"[24.11, 89.95]",89.95,99.81,5.0
1,1337,4,10,"[83.22, 60.29]",83.22,99.81,5.0
1,1337,5,12,"[43.12, 45.73]",45.73,99.81,5.0
1,1337,6,14,"[99.22, 76.33]",99.22,99.81,5.0
1,1337,7,16,"[51.83, 61.33]",61.33,99.81,5.0
1,1337,8,18,"[28.53, 87.59]",87.59,99.81,5.0
1,1337,9,20,"[84.49, 92.03]",92.03,99.81,5.0
1,1337,0,2,"[3.14, 5.03]",5.03,5.03,6.0
1,1337,1,4,"[5.95, 2.13]",5.95,5.95,6.0
1,1337,2,6,"[82.13, 43.12]",82.13,82.13,6.0
1,1337,3,8,"[89.14, 22.07]",89.14,89.14,6.0
1,1337,4,10,"[75.12, 81.48]",81.48,89.14,6.0
1,1337,5,12,"[21.88, 5.4]",21.88,89.14,6.0
1,1337,6,14,"[67.63, 99.98]",99.98,99.98,6.0
1,1337,7,16,"[80.86, 88.82]",88.82,99.98,6.0
1,1337,8,18,"[80.65, 71.81]",80.65,99.98,6.0
1,1337,9,20,"[99.22, 62.33]",99.22,99.98,6.0
1,1337,0,2,"[3.14, 5.03]",5.03,5.03,7.0
1,1337,1,4,"[5.95, 2.13]",5.95,5.95,7.0
1,1337,2,6,"[50.7, 68.17]",68.17,68.17,7.0
1,1337,3,8,"[78.93, 49.48]",78.93,78.93,7.0
1,1337,4,10,"[31.43, 0.0]",31.43,78.93,7.0
1,1337,5,12,"[76.02, 74.3]",76.02,78.93,7.0
1,1337,6,14,"[52.08, 29.06]",52.08,78.93,7.0
1,1337,7,16,"[92.19, 23.8]",92.19,92.19,7.0
1,1337,8,18,"[99.81, 83.85]",99.81,99.81,7.0
1,1337,9,20,"[87.59, 71.81]",87.59,99.81,7.0
1,1337,0,2,"[3.14, 5.03]",5.03,5.03,8.0
1,1337,1,4,"[5.95, 2.13]",5.95,5.95,8.0
1,1337,2,6,"[7.71, 4.3]",7.71,7.71,8.0
1,1337,3,8,"[88.89, 82.09]",88.89,88.89,8.0
1,1337,4,10,"[55.96, 66.84]",66.84,88.89,8.0
1,1337,5,12,"[8.52, 6.22]",8.52,88.89,8.0
1,1337,6,14,"[45.85, 74.04]",74.04,88.89,8.0
1,1337,7,16,"[51.83, 78.19]",78.19,88.89,8.0
1,1337,8,18,"[87.32, 58.4]",87.32,88.89,8.0
1,1337,9,20,"[86.46, 32.21]",86.46,88.89,8.0
1,1337,0,2,"[87.59, 92.19]",92.19,92.19,9.0
1,1337,1,4,"[99.81, 99.22]",99.81,99.81,9.0
1,1337,2,6,"[98.38, 91.19]",98.38,99.81,9.0
1,1337,3,8,"[99.98, 44.47]",99.98,99.98,9.0
1,1337,4,10,"[81.63, 62.33]",81.63,99.98,9.0
1,1337,5,12,"[80.86, 88.82]",88.82,99.98,9.0
1,1337,6,14,"[30.17, 71.81]",71.81,99.98,9.0
1,1337,7,16,"[1.89, 59.82]",59.82,99.98,9.0
1,1337,8,18,"[83.22, 60.29]",83.22,99.98,9.0
1,1337,9,20,"[39.57, 83.85]",83.85,99.98,9.0
1,1337,0,2,"[26.69, 12.23]",26.69,26.69,10.0
1,1337,1,4,"[3.14, 5.03]",5.03,26.69,10.0
1,1337,2,6,"[5.95, 49.48]",49.48,49.48,10.0
1,1337,3,8,"[80.65, 99.98]",99.98,99.98,10.0
1,1337,4,10,"[80.86, 88.82]",88.82,99.98,10.0
1,1337,5,12,"[8.82, 36.46]",36.46,99.98,10.0
1,1337,6,14,"[98.38, 99.22]",99.22,99.98,10.0
1,1337,7,16,"[83.22, 81.63]",83.22,99.98,10.0
1,1337,8,18,"[99.81, 60.29]",99.81,99.98,10.0
1,1337,9,20,"[78.93, 92.19]",92.19,99.98,10.0
1,1337,0,2,"[80.86, 30.17]",80.86,80.86,11.0
1,1337,1,4,"[88.82, 71.81]",88.82,88.82,11.0
1,1337,2,6,"[99.22, 99.98]",99.98,99.98,11.0
1,1337,3,8,"[81.63, 91.19]",91.19,99.98,11.0
1,1337,4,10,"[98.38, 62.33]",98.38,99.98,11.0
1,1337,5,12,"[99.81, 60.29]",99.81,99.98,11.0
1,1337,6,14,"[92.19, 19.13]",92.19,99.98,11.0
1,1337,7,16,"[87.59, 40.26]",87.59,99.98,11.0
1,1337,8,18,"[96.64, 92.03]",96.64,99.98,11.0
1,1337,9,20,"[83.22, 89.95]",89.95,99.98,11.0
1,1337,0,2,"[3.14, 5.03]",5.03,5.03,12.0
1,1337,1,4,"[5.95, 2.13]",5.95,5.95,12.0
1,1337,2,6,"[7.71, 4.3]",7.71,7.71,12.0
1,1337,3,8,"[22.87, 39.32]",39.32,39.32,12.0
1,1337,4,10,"[88.41, 38.48]",88.41,88.41,12.0
1,1337,5,12,"[84.81, 72.21]",84.81,88.41,12.0
1,1337,6,14,"[77.01, 0.0]",77.01,88.41,12.0
1,1337,7,16,"[78.44, 70.8]",78.44,88.41,12.0
1,1337,8,18,"[71.43, 6.23]",71.43,88.41,12.0
1,1337,9,20,"[31.51, 67.04]",67.04,88.41,12.0
1,1337,0,2,"[3.14, 5.03]",5.03,5.03,13.0
1,1337,1,4,"[5.95, 2.13]",5.95,5.95,13.0
1,1337,2,6,"[7.71, 4.3]",7.71,7.71,13.0
1,1337,3,8,"[88.89, 82.09]",88.89,88.89,13.0
1,1337,4,10,"[83.22, 66.84]",83.22,88.89,13.0
1,1337,5,12,"[98.38, 52.47]",98.38,98.38,13.0
1,1337,6,14,"[99.81, 99.22]",99.81,99.81,13.0
1,1337,7,16,"[92.19, 80.65]",92.19,99.81,13.0
1,1337,8,18,"[9.61, 44.47]",44.47,99.81,13.0
1,1337,9,20,"[87.59, 99.98]",99.98,99.98,13.0
1,1337,0,2,"[84.49, 99.22]",99.22,99.22,14.0
1,1337,1,4,"[18.61, 40.26]",40.26,99.22,14.0
1,1337,2,6,"[81.63, 99.98]",99.98,99.98,14.0
1,1337,3,8,"[27.41, 71.81]",71.81,99.98,14.0
1,1337,4,10,"[98.38, 88.82]",98.38,99.98,14.0
1,1337,5,12,"[99.81, 80.86]",99.81,99.98,14.0
1,1337,6,14,"[80.39, 92.19]",92.19,99.98,14.0
1,1337,7,16,"[0.51, 19.13]",19.13,99.98,14.0
1,1337,8,18,"[88.41, 77.01]",88.41,99.98,14.0
1,1337,9,20,"[84.67, 76.24]",84.67,99.98,14.0
1,1337,0,2,"[72.21, 77.01]",77.01,77.01,15.0
1,1337,1,4,"[78.6, 99.98]",99.98,99.98,15.0
1,1337,2,6,"[80.86, 88.82]",88.82,99.98,15.0
1,1337,3,8,"[8.82, 71.81]",71.81,99.98,15.0
1,1337,4,10,"[3.04, 1.89]",3.04,99.98,15.0
1,1337,5,12,"[99.22, 62.33]",99.22,99.98,15.0
1,1337,6,14,"[98.38, 81.63]",98.38,99.98,15.0
1,1337,7,16,"[99.81, 91.19]",99.81,99.98,15.0
1,1337,8,18,"[92.19, 44.47]",92.19,99.98,15.0
1,1337,9,20,"[84.67, 87.59]",87.59,99.98,15.0
1,1337,0,2,"[3.14, 1.68]",3.14,3.14,16.0
1,1337,1,4,"[0.74, 0.0]",0.74,3.14,16.0
1,1337,2,6,"[5.03, 5.95]",5.95,5.95,16.0
1,1337,3,8,"[31.51, 22.87]",31.51,31.51,16.0
1,1337,4,10,"[43.22, 56.57]",56.57,56.57,16.0
1,1337,5,12,"[43.05, 54.52]",54.52,56.57,16.0
1,1337,6,14,"[61.67, 62.15]",62.15,62.15,16.0
1,1337,7,16,"[7.54, 4.26]",7.54,62.15,16.0
1,1337,8,18,"[76.24, 6.23]",76.24,76.24,16.0
1,1337,9,20,"[45.62, 26.29]",45.62,76.24,16.0
1,1337,0,2,"[5.65, 13.34]",13.34,13.34,17.0
1,1337,1,4,"[89.14, 5.4]",89.14,89.14,17.0
1,1337,2,6,"[75.12, 19.13]",75.12,89.14,17.0
1,1337,3,8,"[98.38, 82.13]",98.38,98.38,17.0
1,1337,4,10,"[83.22, 99.22]",99.22,99.22,17.0
1,1337,5,12,"[99.81, 52.47]",99.81,99.81,17.0
1,1337,6,14,"[87.59, 92.19]",92.19,99.81,17.0
1,1337,7,16,"[52.08, 14.06]",52.08,99.81,17.0
1,1337,8,18,"[50.7, 80.86]",80.86,99.81,17.0
1,1337,9,20,"[55.96, 80.65]",80.65,99.81,17.0
1,1337,0,2,"[3.14, 5.03]",5.03,5.03,18.0
1,1337,1,4,"[5.95, 2.13]",5.95,5.95,18.0
1,1337,2,6,"[7.71, 4.3]",7.71,7.71,18.0
1,1337,3,8,"[88.89, 82.09]",88.89,88.89,18.0
1,1337,4,10,"[55.96, 0.15]",55.96,88.89,18.0
1,1337,5,12,"[66.84, 62.6]",66.84,88.89,18.0
1,1337,6,14,"[6.22, 0.0]",6.22,88.89,18.0
1,1337,7,16,"[45.85, 45.01]",45.85,88.89,18.0
1,1337,8,18,"[96.64, 84.64]",96.64,96.64,18.0
1,1337,9,20,"[83.22, 95.48]",95.48,96.64,18.0
1,1337,0,2,"[62.04, 76.02]",76.02,76.02,19.0
1,1337,1,4,"[15.42, 7.43]",15.42,76.02,19.0
1,1337,2,6,"[83.62, 78.93]",83.62,83.62,19.0
1,1337,3,8,"[91.27, 62.32]",91.27,91.27,19.0
1,1337,4,10,"[79.1, 28.06]",79.1,91.27,19.0
1,1337,5,12,"[76.33, 2.44]",76.33,91.27,19.0
1,1337,6,14,"[74.04, 86.46]",86.46,91.27,19.0
1,1337,7,16,"[89.71, 78.19]",89.71,91.27,19.0
1,1337,8,18,"[87.32, 14.26]",87.32,91.27,19.0
1,1337,9,20,"[82.13, 53.11]",82.13,91.27,19.0
1,1337,0,2,"[3.14, 13.33]",13.33,13.33,20.0
1,1337,1,4,"[5.03, 5.95]",5.95,13.33,20.0
1,1337,2,6,"[42.63, 53.81]",53.81,53.81,20.0
1,1337,3,8,"[3.33, 71.81]",71.81,71.81,20.0
1,1337,4,10,"[80.65, 75.46]",80.65,80.65,20.0
1,1337,5,12,"[70.51, 45.73]",70.51,80.65,20.0
1,1337,6,14,"[92.03, 88.82]",92.03,92.03,20.0
1,1337,7,16,"[95.48, 83.85]",95.48,95.48,20.0
1,1337,8,18,"[89.95, 81.63]",89.95,95.48,20.0
1,1337,9,20,"[96.64, 59.82]",96.64,96.64,20.0
1,1337,0,2,"[3.14, 5.03]",5.03,5.03,21.0
1,1337,1,4,"[5.95, 2.13]",5.95,5.95,21.0
1,1337,2,6,"[7.71, 4.3]",7.71,7.71,21.0
1,1337,3,8,"[88.89, 82.09]",88.89,88.89,21.0
1,1337,4,10,"[89.95, 66.84]",89.95,89.95,21.0
1,1337,5,12,"[96.64, 87.59]",96.64,96.64,21.0
1,1337,6,14,"[83.22, 76.66]",83.22,96.64,21.0
1,1337,7,16,"[95.48, 46.42]",95.48,96.64,21.0
1,1337,8,18,"[92.03, 75.46]",92.03,96.64,21.0
1,1337,9,20,"[55.96, 8.52]",55.96,96.64,21.0
1,1337,0,2,"[84.81, 73.71]",84.81,84.81,22.0
1,1337,1,4,"[77.58, 84.67]",84.67,84.81,22.0
1,1337,2,6,"[80.39, 84.49]",84.49,84.81,22.0
1,1337,3,8,"[18.61, 59.05]",59.05,84.81,22.0
1,1337,4,10,"[5.95, 62.07]",62.07,84.81,22.0
1,1337,5,12,"[88.41, 7.02]",88.41,88.41,22.0
1,1337,6,14,"[76.24, 48.91]",76.24,88.41,22.0
1,1337,7,16,"[48.34, 78.6]",78.6,88.41,22.0
1,1337,8,18,"[71.43, 77.01]",77.01,88.41,22.0
1,1337,9,20,"[56.57, 61.67]",61.67,88.41,22.0
1,1337,0,2,"[99.22, 83.85]",99.22,99.22,23.0
1,1337,1,4,"[98.38, 99.98]",99.98,99.98,23.0
1,1337,2,6,"[80.86, 80.65]",80.86,99.98,23.0
1,1337,3,8,"[99.81, 62.33]",99.81,99.98,23.0
1,1337,4,10,"[81.63, 92.19]",92.19,99.98,23.0
1,1337,5,12,"[0.0, 30.17]",30.17,99.98,23.0
1,1337,6,14,"[88.82, 71.81]",88.82,99.98,23.0
1,1337,7,16,"[45.01, 87.59]",87.59,99.98,23.0
1,1337,8,18,"[78.93, 44.47]",78.93,99.98,23.0
1,1337,9,20,"[62.04, 83.22]",83.22,99.98,23.0
1,1337,0,2,"[3.14, 5.03]",5.03,5.03,24.0
1,1337,1,4,"[5.95, 2.13]",5.95,5.95,24.0
1,1337,2,6,"[7.71, 4.3]",7.71,7.71,24.0
1,1337,3,8,"[88.89, 82.09]",88.89,88.89,24.0
1,1337,4,10,"[80.61, 66.84]",80.61,88.89,24.0
1,1337,5,12,"[84.49, 62.15]",84.49,88.89,24.0
1,1337,6,14,"[84.67, 48.34]",84.67,88.89,24.0
1,1337,7,16,"[55.96, 0.15]",55.96,88.89,24.0
1,1337,8,18,"[84.81, 71.43]",84.81,88.89,24.0
1,1337,9,20,"[11.91, 78.6]",78.6,88.89,24.0
1,1337,0,2,"[7.43, 67.63]",67.63,67.63,25.0
1,1337,1,4,"[82.13, 45.62]",82.13,82.13,25.0
1,1337,2,6,"[62.07, 43.12]",62.07,82.13,25.0
1,1337,3,8,"[77.58, 89.14]",89.14,89.14,25.0
1,1337,4,10,"[5.16, 5.4]",5.4,89.14,25.0
1,1337,5,12,"[88.89, 88.41]",88.89,89.14,25.0
1,1337,6,14,"[96.64, 66.84]",96.64,96.64,25.0
1,1337,7,16,"[83.22, 95.48]",95.48,96.64,25.0
1,1337,8,18,"[45.85, 89.95]",89.95,96.64,25.0
1,1337,9,20,"[2.13, 92.03]",92.03,96.64,25.0
1,1337,0,2,"[46.53, 13.79]",46.53,46.53,26.0
1,1337,1,4,"[88.41, 77.01]",88.41,88.41,26.0
1,1337,2,6,"[35.61, 84.49]",84.49,88.41,26.0
1,1337,3,8,"[88.41, 48.15]",88.41,88.41,26.0
1,1337,4,10,"[4.08, 2.79]",4.08,88.41,26.0
1,1337,5,12,"[77.58, 84.81]",84.81,88.41,26.0
1,1337,6,14,"[84.67, 12.35]",84.67,88.41,26.0
1,1337,7,16,"[56.57, 71.43]",71.43,88.41,26.0
1,1337,8,18,"[80.39, 59.81]",80.39,88.41,26.0
1,1337,9,20,"[2.77, 62.15]",62.15,88.41,26.0
1,1337,0,2,"[95.48, 92.03]",95.48,95.48,27.0
1,1337,1,4,"[89.95, 99.22]",99.22,99.22,27.0
1,1337,2,6,"[98.38, 92.19]",98.38,99.22,27.0
1,1337,3,8,"[83.22, 81.63]",83.22,99.22,27.0
1,1337,4,10,"[99.81, 18.61]",99.81,99.81,27.0
1,1337,5,12,"[87.59, 83.85]",87.59,99.81,27.0
1,1337,6,14,"[1.62, 60.29]",60.29,99.81,27.0
1,1337,7,16,"[77.52, 80.65]",80.65,99.81,27.0
1,1337,8,18,"[0.89, 19.71]",19.71,99.81,27.0
1,1337,9,20,"[80.86, 99.98]",99.98,99.98,27.0
1,1337,0,2,"[80.86, 71.81]",80.86,80.86,28.0
1,1337,1,4,"[80.65, 99.98]",99.98,99.98,28.0
1,1337,2,6,"[27.41, 62.33]",62.33,99.98,28.0
1,1337,3,8,"[50.74, 88.82]",88.82,99.98,28.0
1,1337,4,10,"[98.38, 99.22]",99.22,99.98,28.0
1,1337,5,12,"[83.22, 99.81]",99.81,99.98,28.0
1,1337,6,14,"[52.08, 92.19]",92.19,99.98,28.0
1,1337,7,16,"[87.59, 60.29]",87.59,99.98,28.0
1,1337,8,18,"[81.63, 0.74]",81.63,99.98,28.0
1,1337,9,20,"[76.59, 68.17]",76.59,99.98,28.0
1,1337,0,2,"[3.14, 5.03]",5.03,5.03,29.0
1,1337,1,4,"[5.95, 2.13]",5.95,5.95,29.0
1,1337,2,6,"[7.71, 4.3]",7.71,7.71,29.0
1,1337,3,8,"[88.89, 82.09]",88.89,88.89,29.0
1,1337,4,10,"[55.96, 66.84]",66.84,88.89,29.0
1,1337,5,12,"[6.22, 0.15]",6.22,88.89,29.0
1,1337,6,14,"[76.59, 32.21]",76.59,88.89,29.0
1,1337,7,16,"[45.85, 96.64]",96.64,96.64,29.0
1,1337,8,18,"[83.22, 95.48]",95.48,96.64,29.0
1,1337,9,20,"[89.95, 81.63]",89.95,96.64,29.0
1,1337,0,2,"[50.79, 27.8]",50.79,50.79,30.0
1,1337,1,4,"[53.81, 36.18]",53.81,53.81,30.0
1,1337,2,6,"[13.79, 26.52]",26.52,53.81,30.0
1,1337,3,8,"[25.77, 3.33]",25.77,53.81,30.0
1,1337,4,10,"[0.0, 21.74]",21.74,53.81,30.0
1,1337,5,12,"[46.53, 78.44]",78.44,78.44,30.0
1,1337,6,14,"[71.43, 77.01]",77.01,78.44,30.0
1,1337,7,16,"[78.6, 84.17]",84.17,84.17,30.0
1,1337,8,18,"[56.57, 72.21]",72.21,84.17,30.0
1,1337,9,20,"[30.02, 67.17]",67.17,84.17,30.0
1,1337,0,2,"[3.14, 1.68]",3.14,3.14,31.0
1,1337,1,4,"[5.03, 5.95]",5.95,5.95,31.0
1,1337,2,6,"[2.13, 7.71]",7.71,7.71,31.0
1,1337,3,8,"[4.3, 88.89]",88.89,88.89,31.0
1,1337,4,10,"[82.09, 76.59]",82.09,88.89,31.0
1,1337,5,12,"[60.48, 66.84]",66.84,88.89,31.0
1,1337,6,14,"[83.22, 53.61]",83.22,88.89,31.0
1,1337,7,16,"[99.81, 99.22]",99.81,99.81,31.0
1,1337,8,18,"[92.19, 99.98]",99.98,99.98,31.0
1,1337,9,20,"[80.86, 80.65]",80.86,99.98,31.0
1,1337,0,2,"[96.64, 52.47]",96.64,96.64,32.0
1,1337,1,4,"[15.42, 83.22]",83.22,96.64,32.0
1,1337,2,6,"[99.22, 76.66]",99.22,99.22,32.0
1,1337,3,8,"[95.48, 99.98]",99.98,99.98,32.0
1,1337,4,10,"[81.63, 71.81]",81.63,99.98,32.0
1,1337,5,12,"[80.86, 8.82]",80.86,99.98,32.0
1,1337,6,14,"[92.19, 50.74]",92.19,99.98,32.0
1,1337,7,16,"[99.81, 92.03]",99.81,99.98,32.0
1,1337,8,18,"[98.38, 87.59]",98.38,99.98,32.0
1,1337,9,20,"[89.95, 83.85]",89.95,99.98,32.0
1,1337,0,2,"[66.9, 14.81]",66.9,66.9,33.0
1,1337,1,4,"[36.18, 21.74]",36.18,66.9,33.0
1,1337,2,6,"[0.0, 33.65]",33.65,66.9,33.0
1,1337,3,8,"[27.16, 38.63]",38.63,66.9,33.0
1,1337,4,10,"[56.45, 43.18]",56.45,66.9,33.0
1,1337,5,12,"[64.48, 45.37]",64.48,66.9,33.0
1,1337,6,14,"[20.95, 58.13]",58.13,66.9,33.0
1,1337,7,16,"[6.2, 42.63]",42.63,66.9,33.0
1,1337,8,18,"[48.15, 4.02]",48.15,66.9,33.0
1,1337,9,20,"[50.55, 27.8]",50.55,66.9,33.0
1,1337,0,2,"[76.02, 37.73]",76.02,76.02,34.0
1,1337,1,4,"[83.62, 78.93]",83.62,83.62,34.0
1,1337,2,6,"[60.48, 9.88]",60.48,83.62,34.0
1,1337,3,8,"[58.48, 31.43]",58.48,83.62,34.0
1,1337,4,10,"[17.0, 21.88]",21.88,83.62,34.0
1,1337,5,12,"[24.11, 61.33]",61.33,83.62,34.0
1,1337,6,14,"[99.81, 80.65]",99.81,99.81,34.0
1,1337,7,16,"[98.38, 87.59]",98.38,99.81,34.0
1,1337,8,18,"[99.22, 60.29]",99.22,99.81,34.0
1,1337,9,20,"[83.22, 92.19]",92.19,99.81,34.0
1,1337,0,2,"[69.03, 26.29]",69.03,69.03,35.0
1,1337,1,4,"[25.77, 54.26]",54.26,69.03,35.0
1,1337,2,6,"[77.01, 53.81]",77.01,77.01,35.0
1,1337,3,8,"[84.17, 78.44]",84.17,84.17,35.0
1,1337,4,10,"[84.81, 31.51]",84.81,84.81,35.0
1,1337,5,12,"[88.41, 84.49]",88.41,88.41,35.0
1,1337,6,14,"[77.58, 48.34]",77.58,88.41,35.0
1,1337,7,16,"[4.08, 54.52]",54.52,88.41,35.0
1,1337,8,18,"[44.53, 6.23]",44.53,88.41,35.0
1,1337,9,20,"[84.67, 71.43]",84.67,88.41,35.0
1,1337,0,2,"[83.22, 62.07]",83.22,83.22,36.0
1,1337,1,4,"[96.64, 98.38]",98.38,98.38,36.0
1,1337,2,6,"[99.81, 99.22]",99.81,99.81,36.0
1,1337,3,8,"[92.03, 92.19]",92.19,99.81,36.0
1,1337,4,10,"[87.59, 81.63]",87.59,99.81,36.0
1,1337,5,12,"[76.59, 80.65]",80.65,99.81,36.0
1,1337,6,14,"[14.24, 26.69]",26.69,99.81,36.0
1,1337,7,16,"[5.95, 80.86]",80.86,99.81,36.0
1,1337,8,18,"[76.66, 46.42]",76.66,99.81,36.0
1,1337,9,20,"[75.46, 26.39]",75.46,99.81,36.0
1,1337,0,2,"[92.03, 26.69]",92.03,92.03,37.0
1,1337,1,4,"[87.59, 83.85]",87.59,92.03,37.0
1,1337,2,6,"[95.48, 0.0]",95.48,95.48,37.0
1,1337,3,8,"[81.63, 50.74]",81.63,95.48,37.0
1,1337,4,10,"[96.64, 89.95]",96.64,96.64,37.0
1,1337,5,12,"[83.22, 3.25]",83.22,96.64,37.0
1,1337,6,14,"[99.81, 12.23]",99.81,99.81,37.0
1,1337,7,16,"[20.51, 80.65]",80.65,99.81,37.0
1,1337,8,18,"[77.52, 71.81]",77.52,99.81,37.0
1,1337,9,20,"[62.04, 6.2]",62.04,99.81,37.0
1,1337,0,2,"[3.14, 5.03]",5.03,5.03,38.0
1,1337,1,4,"[5.95, 2.13]",5.95,5.95,38.0
1,1337,2,6,"[7.71, 4.3]",7.71,7.71,38.0
1,1337,3,8,"[88.89, 82.09]",88.89,88.89,38.0
1,1337,4,10,"[55.96, 66.84]",66.84,88.89,38.0
1,1337,5,12,"[8.52, 0.15]",8.52,88.89,38.0
1,1337,6,14,"[45.01, 32.21]",45.01,88.89,38.0
1,1337,7,16,"[45.85, 74.04]",74.04,88.89,38.0
