% of data used,Random_Seed,Iteration,Number of experiments,yield_Measurements,yield_IterBest,Best cumulative yield,Initial_Data
0,1383,2,6,"[3.78, 15.44]",15.44,27.05,
0,1383,3,8,"[52.69, 0.0]",52.69,52.69,
0,1383,4,10,"[31.29, 26.3]",31.29,52.69,
0,1383,5,12,"[13.99, 53.52]",53.52,53.52,
0,1383,6,14,"[50.75, 36.73]",50.75,53.52,
0,1383,7,16,"[69.2, 96.38]",96.38,96.38,
0,1383,8,18,"[91.39, 0.0]",91.39,96.38,
0,1383,9,20,"[100.0, 41.1]",100.0,100.0,
0,1384,0,2,"[2.55, 0.74]",2.55,2.55,
0,1384,1,4,"[27.05, 0.0]",27.05,27.05,
0,1384,2,6,"[0.0, 1.3]",1.3,27.05,
0,1384,3,8,"[46.33, 15.44]",46.33,46.33,
0,1384,4,10,"[21.65, 91.06]",91.06,91.06,
0,1384,5,12,"[91.39, 11.18]",91.39,91.39,
0,1384,6,14,"[67.21, 100.0]",100.0,100.0,
0,1384,7,16,"[43.84, 100.0]",100.0,100.0,
0,1384,8,18,"[98.49, 0.0]",98.49,100.0,
0,1384,9,20,"[90.39, 38.53]",90.39,100.0,
0,1385,0,2,"[45.87, 0.0]",45.87,45.87,
0,1385,1,4,"[11.61, 53.49]",53.49,53.49,
0,1385,2,6,"[0.41, 3.13]",3.13,53.49,
0,1385,3,8,"[6.0, 2.72]",6.0,53.49,
0,1385,4,10,"[0.0, 7.61]",7.61,53.49,
0,1385,5,12,"[0.0, 3.78]",3.78,53.49,
0,1385,6,14,"[24.05, 0.0]",24.05,53.49,
0,1385,7,16,"[87.62, 41.69]",87.62,87.62,
0,1385,8,18,"[54.07, 71.97]",71.97,87.62,
0,1385,9,20,"[27.82, 91.39]",91.39,91.39,
0,1386,0,2,"[6.54, 22.88]",22.88,22.88,
0,1386,1,4,"[2.62, 0.0]",2.62,22.88,
0,1386,2,6,"[6.18, 0.0]",6.18,22.88,
0,1386,3,8,"[53.52, 35.64]",53.52,53.52,
0,1386,4,10,"[50.75, 43.22]",50.75,53.52,
0,1386,5,12,"[69.2, 96.38]",96.38,96.38,
0,1386,6,14,"[0.0, 84.62]",84.62,96.38,
0,1386,7,16,"[0.0, 28.02]",28.02,96.38,
0,1386,8,18,"[10.68, 80.69]",80.69,96.38,
0,1386,9,20,"[100.0, 16.95]",100.0,100.0,
1,1337,0,2,"[5.75, 86.14]",86.14,86.14,0.0
1,1337,1,4,"[89.17, 75.4]",89.17,89.17,0.0
1,1337,2,6,"[40.06, 54.41]",54.41,89.17,0.0
1,1337,3,8,"[72.9, 84.62]",84.62,89.17,0.0
1,1337,4,10,"[0.0, 72.89]",72.89,89.17,0.0
1,1337,5,12,"[15.26, 30.21]",30.21,89.17,0.0
1,1337,6,14,"[45.11, 80.77]",80.77,89.17,0.0
1,1337,7,16,"[55.4, 61.71]",61.71,89.17,0.0
1,1337,8,18,"[9.16, 53.43]",53.43,89.17,0.0
1,1337,9,20,"[41.69, 81.66]",81.66,89.17,0.0
1,1337,0,2,"[63.88, 0.97]",63.88,63.88,1.0
1,1337,1,4,"[6.22, 5.59]",6.22,63.88,1.0
1,1337,2,6,"[57.33, 98.49]",98.49,98.49,1.0
1,1337,3,8,"[87.0, 90.39]",90.39,98.49,1.0
1,1337,4,10,"[0.0, 100.0]",100.0,100.0,1.0
1,1337,5,12,"[91.11, 69.2]",91.11,100.0,1.0
1,1337,6,14,"[32.04, 100.0]",100.0,100.0,1.0
1,1337,7,16,"[83.25, 22.88]",83.25,100.0,1.0
1,1337,8,18,"[0.74, 89.76]",89.76,100.0,1.0
1,1337,9,20,"[96.38, 11.18]",96.38,100.0,1.0
1,1337,0,2,"[31.58, 44.22]",44.22,44.22,2.0
1,1337,1,4,"[20.73, 10.25]",20.73,44.22,2.0
1,1337,2,6,"[50.75, 54.41]",54.41,54.41,2.0
1,1337,3,8,"[84.62, 53.25]",84.62,84.62,2.0
1,1337,4,10,"[39.32, 44.16]",44.16,84.62,2.0
1,1337,5,12,"[72.9, 31.29]",72.9,84.62,2.0
1,1337,6,14,"[0.0, 0.0]",0.0,84.62,2.0
1,1337,7,16,"[67.21, 25.69]",67.21,84.62,2.0
1,1337,8,18,"[39.39, 67.85]",67.85,84.62,2.0
1,1337,9,20,"[91.06, 27.71]",91.06,91.06,2.0
1,1337,0,2,"[28.9, 24.05]",28.9,28.9,3.0
1,1337,1,4,"[30.21, 2.84]",30.21,30.21,3.0
1,1337,2,6,"[0.0, 38.53]",38.53,38.53,3.0
1,1337,3,8,"[44.25, 0.0]",44.25,44.25,3.0
1,1337,4,10,"[20.35, 3.37]",20.35,44.25,3.0
1,1337,5,12,"[91.06, 57.68]",91.06,91.06,3.0
1,1337,6,14,"[90.39, 46.33]",90.39,91.06,3.0
1,1337,7,16,"[100.0, 76.85]",100.0,100.0,3.0
1,1337,8,18,"[98.49, 0.0]",98.49,100.0,3.0
1,1337,9,20,"[91.11, 32.43]",91.11,100.0,3.0
1,1337,0,2,"[19.99, 57.85]",57.85,57.85,4.0
1,1337,1,4,"[1.13, 20.05]",20.05,57.85,4.0
1,1337,2,6,"[72.24, 65.32]",72.24,72.24,4.0
1,1337,3,8,"[30.41, 2.72]",30.41,72.24,4.0
1,1337,4,10,"[3.77, 13.02]",13.02,72.24,4.0
1,1337,5,12,"[67.21, 21.86]",67.21,72.24,4.0
1,1337,6,14,"[38.8, 91.39]",91.39,91.39,4.0
1,1337,7,16,"[3.6, 87.0]",87.0,91.39,4.0
1,1337,8,18,"[98.49, 100.0]",100.0,100.0,4.0
1,1337,9,20,"[43.84, 100.0]",100.0,100.0,4.0
1,1337,0,2,"[37.37, 22.3]",37.37,37.37,5.0
1,1337,1,4,"[5.92, 2.58]",5.92,37.37,5.0
1,1337,2,6,"[7.12, 46.33]",46.33,46.33,5.0
1,1337,3,8,"[2.53, 15.44]",15.44,46.33,5.0
1,1337,4,10,"[39.39, 8.17]",39.39,46.33,5.0
1,1337,5,12,"[90.39, 98.49]",98.49,98.49,5.0
1,1337,6,14,"[87.0, 61.09]",87.0,98.49,5.0
1,1337,7,16,"[67.21, 69.2]",69.2,98.49,5.0
1,1337,8,18,"[32.43, 31.32]",32.43,98.49,5.0
1,1337,9,20,"[91.06, 100.0]",100.0,100.0,5.0
1,1337,0,2,"[16.91, 0.0]",16.91,16.91,6.0
1,1337,1,4,"[0.0, 32.5]",32.5,32.5,6.0
1,1337,2,6,"[36.73, 76.63]",76.63,76.63,6.0
1,1337,3,8,"[0.0, 73.93]",73.93,76.63,6.0
1,1337,4,10,"[5.53, 34.45]",34.45,76.63,6.0
1,1337,5,12,"[53.25, 10.93]",53.25,76.63,6.0
1,1337,6,14,"[52.69, 7.12]",52.69,76.63,6.0
1,1337,7,16,"[5.7, 2.15]",5.7,76.63,6.0
1,1337,8,18,"[29.56, 2.11]",29.56,76.63,6.0
1,1337,9,20,"[56.5, 24.76]",56.5,76.63,6.0
1,1337,0,2,"[22.3, 36.73]",36.73,36.73,7.0
1,1337,1,4,"[87.0, 0.0]",87.0,87.0,7.0
1,1337,2,6,"[10.13, 100.0]",100.0,100.0,7.0
1,1337,3,8,"[91.39, 100.0]",100.0,100.0,7.0
1,1337,4,10,"[40.06, 91.06]",91.06,100.0,7.0
1,1337,5,12,"[98.49, 83.25]",98.49,100.0,7.0
1,1337,6,14,"[90.39, 19.28]",90.39,100.0,7.0
1,1337,7,16,"[89.76, 91.11]",91.11,100.0,7.0
1,1337,8,18,"[2.84, 2.15]",2.84,100.0,7.0
1,1337,9,20,"[84.03, 38.53]",84.03,100.0,7.0
1,1337,0,2,"[86.14, 0.0]",86.14,86.14,8.0
1,1337,1,4,"[6.26, 0.0]",6.26,86.14,8.0
1,1337,2,6,"[23.71, 2.72]",23.71,86.14,8.0
1,1337,3,8,"[39.39, 44.4]",44.4,86.14,8.0
1,1337,4,10,"[24.05, 0.0]",24.05,86.14,8.0
1,1337,5,12,"[28.53, 31.66]",31.66,86.14,8.0
1,1337,6,14,"[6.22, 10.98]",10.98,86.14,8.0
1,1337,7,16,"[14.19, 18.93]",18.93,86.14,8.0
1,1337,8,18,"[3.6, 5.22]",5.22,86.14,8.0
1,1337,9,20,"[5.75, 2.41]",5.75,86.14,8.0
1,1337,0,2,"[2.66, 6.57]",6.57,6.57,9.0
1,1337,1,4,"[31.66, 65.32]",65.32,65.32,9.0
1,1337,2,6,"[0.0, 84.03]",84.03,84.03,9.0
1,1337,3,8,"[61.09, 13.02]",61.09,84.03,9.0
1,1337,4,10,"[30.41, 100.0]",100.0,100.0,9.0
1,1337,5,12,"[20.73, 100.0]",100.0,100.0,9.0
1,1337,6,14,"[96.38, 53.52]",96.38,100.0,9.0
1,1337,7,16,"[50.75, 50.69]",50.75,100.0,9.0
1,1337,8,18,"[43.84, 91.11]",91.11,100.0,9.0
1,1337,9,20,"[98.49, 91.06]",98.49,100.0,9.0
1,1337,0,2,"[9.52, 65.32]",65.32,65.32,10.0
1,1337,1,4,"[30.41, 15.86]",30.41,65.32,10.0
1,1337,2,6,"[0.66, 100.0]",100.0,100.0,10.0
1,1337,3,8,"[53.52, 19.28]",53.52,100.0,10.0
1,1337,4,10,"[11.52, 55.96]",55.96,100.0,10.0
1,1337,5,12,"[21.86, 3.13]",21.86,100.0,10.0
1,1337,6,14,"[91.39, 100.0]",100.0,100.0,10.0
1,1337,7,16,"[87.0, 44.25]",87.0,100.0,10.0
1,1337,8,18,"[43.84, 83.25]",83.25,100.0,10.0
1,1337,9,20,"[98.49, 91.06]",98.49,100.0,10.0
1,1337,0,2,"[0.0, 6.51]",6.51,6.51,11.0
1,1337,1,4,"[0.12, 9.52]",9.52,9.52,11.0
1,1337,2,6,"[29.14, 76.85]",76.85,76.85,11.0
1,1337,3,8,"[36.66, 11.18]",36.66,76.85,11.0
1,1337,4,10,"[21.86, 52.2]",52.2,76.85,11.0
1,1337,5,12,"[10.66, 15.86]",15.86,76.85,11.0
1,1337,6,14,"[10.05, 0.0]",10.05,76.85,11.0
1,1337,7,16,"[30.41, 55.96]",55.96,76.85,11.0
1,1337,8,18,"[64.12, 34.47]",64.12,76.85,11.0
1,1337,9,20,"[64.46, 52.56]",64.46,76.85,11.0
1,1337,0,2,"[59.68, 55.96]",59.68,59.68,12.0
1,1337,1,4,"[24.8, 43.79]",43.79,59.68,12.0
1,1337,2,6,"[1.94, 2.11]",2.11,59.68,12.0
1,1337,3,8,"[0.0, 64.12]",64.12,64.12,12.0
1,1337,4,10,"[64.46, 46.33]",64.46,64.46,12.0
1,1337,5,12,"[27.82, 98.49]",98.49,98.49,12.0
1,1337,6,14,"[90.39, 69.2]",90.39,98.49,12.0
1,1337,7,16,"[100.0, 30.75]",100.0,100.0,12.0
1,1337,8,18,"[87.0, 91.11]",91.11,100.0,12.0
1,1337,9,20,"[61.09, 31.32]",61.09,100.0,12.0
1,1337,0,2,"[2.9, 38.45]",38.45,38.45,13.0
1,1337,1,4,"[38.79, 39.32]",39.32,39.32,13.0
1,1337,2,6,"[73.33, 44.48]",73.33,73.33,13.0
1,1337,3,8,"[58.95, 36.65]",58.95,73.33,13.0
1,1337,4,10,"[10.05, 1.37]",10.05,73.33,13.0
1,1337,5,12,"[0.0, 40.06]",40.06,73.33,13.0
1,1337,6,14,"[18.72, 33.95]",33.95,73.33,13.0
1,1337,7,16,"[21.86, 34.45]",34.45,73.33,13.0
1,1337,8,18,"[3.6, 17.26]",17.26,73.33,13.0
1,1337,9,20,"[5.22, 5.75]",5.75,73.33,13.0
1,1337,0,2,"[12.78, 2.84]",12.78,12.78,14.0
1,1337,1,4,"[42.43, 91.06]",91.06,91.06,14.0
1,1337,2,6,"[100.0, 11.18]",100.0,100.0,14.0
1,1337,3,8,"[98.49, 43.84]",98.49,100.0,14.0
1,1337,4,10,"[0.74, 64.12]",64.12,100.0,14.0
1,1337,5,12,"[90.39, 0.0]",90.39,100.0,14.0
1,1337,6,14,"[89.76, 91.11]",91.11,100.0,14.0
1,1337,7,16,"[30.21, 31.32]",31.32,100.0,14.0
1,1337,8,18,"[27.82, 12.54]",27.82,100.0,14.0
1,1337,9,20,"[55.96, 52.69]",55.96,100.0,14.0
1,1337,0,2,"[12.61, 80.69]",80.69,80.69,15.0
1,1337,1,4,"[53.25, 19.28]",53.25,80.69,15.0
1,1337,2,6,"[8.17, 0.0]",8.17,80.69,15.0
1,1337,3,8,"[100.0, 96.38]",100.0,100.0,15.0
1,1337,4,10,"[43.84, 50.75]",50.75,100.0,15.0
1,1337,5,12,"[6.4, 32.74]",32.74,100.0,15.0
1,1337,6,14,"[52.56, 91.39]",91.39,100.0,15.0
1,1337,7,16,"[0.0, 50.69]",50.69,100.0,15.0
1,1337,8,18,"[91.06, 41.1]",91.06,100.0,15.0
1,1337,9,20,"[100.0, 53.52]",100.0,100.0,15.0
1,1337,0,2,"[6.26, 40.47]",40.47,40.47,16.0
1,1337,1,4,"[91.06, 62.34]",91.06,91.06,16.0
1,1337,2,6,"[65.32, 43.22]",65.32,91.06,16.0
1,1337,3,8,"[67.21, 30.21]",67.21,91.06,16.0
1,1337,4,10,"[13.13, 8.45]",13.13,91.06,16.0
1,1337,5,12,"[10.68, 1.3]",10.68,91.06,16.0
1,1337,6,14,"[0.0, 0.0]",0.0,91.06,16.0
1,1337,7,16,"[90.39, 100.0]",100.0,100.0,16.0
1,1337,8,18,"[98.49, 22.88]",98.49,100.0,16.0
1,1337,9,20,"[87.0, 89.76]",89.76,100.0,16.0
1,1337,0,2,"[14.53, 54.07]",54.07,54.07,17.0
1,1337,1,4,"[0.74, 23.1]",23.1,54.07,17.0
1,1337,2,6,"[9.52, 91.06]",91.06,91.06,17.0
1,1337,3,8,"[67.21, 11.18]",67.21,91.06,17.0
1,1337,4,10,"[0.0, 61.09]",61.09,91.06,17.0
1,1337,5,12,"[62.75, 65.32]",65.32,91.06,17.0
1,1337,6,14,"[87.0, 98.49]",98.49,98.49,17.0
1,1337,7,16,"[100.0, 100.0]",100.0,100.0,17.0
1,1337,8,18,"[91.11, 50.69]",91.11,100.0,17.0
1,1337,9,20,"[89.76, 83.25]",89.76,100.0,17.0
1,1337,0,2,"[5.75, 28.9]",28.9,28.9,18.0
1,1337,1,4,"[80.69, 0.0]",80.69,80.69,18.0
1,1337,2,6,"[41.1, 19.28]",41.1,80.69,18.0
1,1337,3,8,"[36.66, 11.69]",36.66,80.69,18.0
1,1337,4,10,"[6.4, 8.3]",8.3,80.69,18.0
1,1337,5,12,"[3.6, 8.45]",8.45,80.69,18.0
1,1337,6,14,"[5.22, 100.0]",100.0,100.0,18.0
1,1337,7,16,"[0.0, 100.0]",100.0,100.0,18.0
1,1337,8,18,"[55.96, 91.06]",91.06,100.0,18.0
1,1337,9,20,"[98.49, 91.11]",98.49,100.0,18.0
1,1337,0,2,"[60.68, 2.53]",60.68,60.68,19.0
1,1337,1,4,"[56.5, 34.45]",56.5,60.68,19.0
1,1337,2,6,"[0.0, 6.54]",6.54,60.68,19.0
1,1337,3,8,"[75.39, 57.68]",75.39,75.39,19.0
1,1337,4,10,"[0.0, 84.62]",84.62,84.62,19.0
1,1337,5,12,"[4.1, 79.76]",79.76,84.62,19.0
1,1337,6,14,"[84.48, 72.89]",84.48,84.62,19.0
1,1337,7,16,"[48.86, 81.66]",81.66,84.62,19.0
1,1337,8,18,"[55.96, 0.0]",55.96,84.62,19.0
1,1337,9,20,"[17.26, 5.53]",17.26,84.62,19.0
1,1337,0,2,"[6.26, 0.97]",6.26,6.26,20.0
1,1337,1,4,"[46.33, 24.09]",46.33,46.33,20.0
1,1337,2,6,"[39.86, 53.52]",53.52,53.52,20.0
1,1337,3,8,"[62.75, 52.69]",62.75,62.75,20.0
1,1337,4,10,"[15.86, 0.4]",15.86,62.75,20.0
1,1337,5,12,"[18.42, 8.84]",18.42,62.75,20.0
1,1337,6,14,"[10.13, 87.0]",87.0,87.0,20.0
1,1337,7,16,"[98.49, 50.75]",98.49,98.49,20.0
1,1337,8,18,"[67.21, 100.0]",100.0,100.0,20.0
1,1337,9,20,"[100.0, 91.11]",100.0,100.0,20.0
1,1337,0,2,"[65.32, 5.48]",65.32,65.32,21.0
1,1337,1,4,"[62.75, 21.65]",62.75,65.32,21.0
1,1337,2,6,"[30.41, 84.03]",84.03,84.03,21.0
1,1337,3,8,"[100.0, 36.73]",100.0,100.0,21.0
1,1337,4,10,"[98.49, 9.07]",98.49,100.0,21.0
1,1337,5,12,"[0.0, 31.32]",31.32,100.0,21.0
1,1337,6,14,"[100.0, 91.11]",100.0,100.0,21.0
1,1337,7,16,"[43.84, 50.69]",50.69,100.0,21.0
1,1337,8,18,"[2.84, 91.06]",91.06,100.0,21.0
1,1337,9,20,"[89.76, 19.84]",89.76,100.0,21.0
1,1337,0,2,"[0.0, 7.33]",7.33,7.33,22.0
1,1337,1,4,"[39.39, 14.84]",39.39,39.39,22.0
1,1337,2,6,"[32.04, 0.0]",32.04,39.39,22.0
1,1337,3,8,"[5.59, 7.12]",7.12,39.39,22.0
1,1337,4,10,"[67.21, 15.26]",67.21,67.21,22.0
1,1337,5,12,"[87.0, 90.39]",90.39,90.39,22.0
1,1337,6,14,"[98.49, 36.66]",98.49,98.49,22.0
1,1337,7,16,"[61.09, 100.0]",100.0,100.0,22.0
1,1337,8,18,"[100.0, 91.11]",100.0,100.0,22.0
1,1337,9,20,"[50.69, 22.88]",50.69,100.0,22.0
1,1337,0,2,"[38.8, 23.71]",38.8,38.8,23.0
1,1337,1,4,"[36.66, 11.91]",36.66,38.8,23.0
1,1337,2,6,"[2.41, 0.0]",2.41,38.8,23.0
1,1337,3,8,"[34.47, 13.99]",34.47,38.8,23.0
1,1337,4,10,"[36.65, 36.73]",36.73,38.8,23.0
1,1337,5,12,"[55.96, 0.0]",55.96,55.96,23.0
1,1337,6,14,"[100.0, 16.85]",100.0,100.0,23.0
1,1337,7,16,"[98.49, 100.0]",100.0,100.0,23.0
1,1337,8,18,"[87.0, 84.03]",87.0,100.0,23.0
1,1337,9,20,"[20.73, 45.28]",45.28,100.0,23.0
1,1337,0,2,"[3.6, 43.2]",43.2,43.2,24.0
1,1337,1,4,"[6.22, 44.48]",44.48,44.48,24.0
1,1337,2,6,"[82.28, 68.86]",82.28,82.28,24.0
1,1337,3,8,"[8.5, 27.79]",27.79,82.28,24.0
1,1337,4,10,"[15.73, 5.68]",15.73,82.28,24.0
1,1337,5,12,"[75.39, 30.83]",75.39,82.28,24.0
1,1337,6,14,"[22.3, 53.49]",53.49,82.28,24.0
1,1337,7,16,"[48.86, 38.53]",48.86,82.28,24.0
1,1337,8,18,"[50.75, 41.69]",50.75,82.28,24.0
1,1337,9,20,"[98.49, 6.67]",98.49,98.49,24.0
1,1337,0,2,"[55.96, 15.44]",55.96,55.96,25.0
1,1337,1,4,"[0.0, 46.33]",46.33,55.96,25.0
1,1337,2,6,"[39.39, 2.62]",39.39,55.96,25.0
1,1337,3,8,"[52.56, 14.84]",52.56,55.96,25.0
1,1337,4,10,"[64.46, 91.39]",91.39,91.39,25.0
1,1337,5,12,"[67.21, 38.8]",67.21,91.39,25.0
1,1337,6,14,"[25.69, 41.64]",41.64,91.39,25.0
1,1337,7,16,"[68.71, 90.39]",90.39,91.39,25.0
1,1337,8,18,"[98.49, 91.06]",98.49,98.49,25.0
1,1337,9,20,"[0.0, 89.76]",89.76,98.49,25.0
1,1337,0,2,"[2.52, 2.9]",2.9,2.9,26.0
1,1337,1,4,"[69.26, 24.56]",69.26,69.26,26.0
1,1337,2,6,"[43.2, 31.13]",43.2,69.26,26.0
1,1337,3,8,"[16.31, 0.0]",16.31,69.26,26.0
1,1337,4,10,"[53.49, 31.55]",53.49,69.26,26.0
1,1337,5,12,"[41.69, 68.86]",68.86,69.26,26.0
1,1337,6,14,"[17.63, 62.34]",62.34,69.26,26.0
1,1337,7,16,"[61.0, 44.48]",61.0,69.26,26.0
1,1337,8,18,"[0.0, 23.71]",23.71,69.26,26.0
1,1337,9,20,"[5.59, 1.3]",5.59,69.26,26.0
1,1337,0,2,"[3.6, 72.24]",72.24,72.24,27.0
1,1337,1,4,"[24.09, 5.59]",24.09,72.24,27.0
1,1337,2,6,"[14.53, 0.97]",14.53,72.24,27.0
1,1337,3,8,"[0.0, 9.79]",9.79,72.24,27.0
1,1337,4,10,"[5.22, 6.15]",6.15,72.24,27.0
1,1337,5,12,"[5.75, 2.41]",5.75,72.24,27.0
1,1337,6,14,"[5.47, 5.49]",5.49,72.24,27.0
1,1337,7,16,"[0.0, 0.0]",0.0,72.24,27.0
1,1337,8,18,"[0.0, 0.12]",0.12,72.24,27.0
1,1337,9,20,"[0.0, 0.0]",0.0,72.24,27.0
1,1337,0,2,"[32.5, 24.05]",32.5,32.5,28.0
1,1337,1,4,"[0.0, 56.5]",56.5,56.5,28.0
1,1337,2,6,"[7.34, 33.97]",33.97,56.5,28.0
1,1337,3,8,"[13.99, 53.52]",53.52,56.5,28.0
1,1337,4,10,"[52.2, 75.4]",75.4,75.4,28.0
1,1337,5,12,"[0.0, 44.28]",44.28,75.4,28.0
1,1337,6,14,"[36.65, 18.95]",36.65,75.4,28.0
1,1337,7,16,"[54.55, 31.58]",54.55,75.4,28.0
1,1337,8,18,"[0.0, 5.53]",5.53,75.4,28.0
1,1337,9,20,"[5.38, 36.72]",36.72,75.4,28.0
1,1337,0,2,"[3.6, 0.41]",3.6,3.6,29.0
1,1337,1,4,"[36.65, 34.47]",36.65,36.65,29.0
1,1337,2,6,"[55.96, 11.61]",55.96,55.96,29.0
1,1337,3,8,"[28.53, 46.33]",46.33,55.96,29.0
1,1337,4,10,"[91.06, 56.5]",91.06,91.06,29.0
1,1337,5,12,"[100.0, 11.18]",100.0,100.0,29.0
1,1337,6,14,"[100.0, 84.03]",100.0,100.0,29.0
1,1337,7,16,"[98.49, 83.25]",98.49,100.0,29.0
1,1337,8,18,"[87.0, 91.11]",91.11,100.0,29.0
1,1337,9,20,"[20.73, 19.28]",20.73,100.0,29.0
1,1337,0,2,"[21.65, 34.47]",34.47,34.47,30.0
1,1337,1,4,"[87.0, 56.5]",87.0,87.0,30.0
1,1337,2,6,"[100.0, 50.75]",100.0,100.0,30.0
1,1337,3,8,"[7.34, 100.0]",100.0,100.0,30.0
1,1337,4,10,"[98.49, 84.03]",98.49,100.0,30.0
1,1337,5,12,"[2.84, 13.99]",13.99,100.0,30.0
1,1337,6,14,"[89.76, 19.28]",89.76,100.0,30.0
1,1337,7,16,"[24.8, 83.25]",83.25,100.0,30.0
1,1337,8,18,"[32.04, 91.11]",91.11,100.0,30.0
1,1337,9,20,"[0.0, 0.0]",0.0,100.0,30.0
1,1337,0,2,"[87.0, 7.61]",87.0,87.0,31.0
1,1337,1,4,"[39.39, 67.21]",67.21,87.0,31.0
1,1337,2,6,"[98.49, 100.0]",100.0,100.0,31.0
1,1337,3,8,"[84.03, 100.0]",100.0,100.0,31.0
1,1337,4,10,"[2.84, 91.11]",91.11,100.0,31.0
1,1337,5,12,"[0.0, 19.28]",19.28,100.0,31.0
1,1337,6,14,"[20.73, 53.52]",53.52,100.0,31.0
1,1337,7,16,"[24.09, 5.59]",24.09,100.0,31.0
1,1337,8,18,"[89.76, 83.25]",89.76,100.0,31.0
1,1337,9,20,"[12.78, 55.96]",55.96,100.0,31.0
1,1337,0,2,"[0.0, 36.73]",36.73,36.73,32.0
1,1337,1,4,"[67.85, 0.0]",67.85,67.85,32.0
1,1337,2,6,"[11.18, 41.1]",41.1,67.85,32.0
1,1337,3,8,"[21.86, 50.75]",50.75,67.85,32.0
1,1337,4,10,"[2.62, 41.64]",41.64,67.85,32.0
1,1337,5,12,"[100.0, 96.38]",100.0,100.0,32.0
1,1337,6,14,"[43.84, 100.0]",100.0,100.0,32.0
1,1337,7,16,"[91.06, 50.69]",91.06,100.0,32.0
1,1337,8,18,"[98.49, 91.39]",98.49,100.0,32.0
1,1337,9,20,"[87.0, 91.11]",91.11,100.0,32.0
1,1337,0,2,"[22.3, 34.6]",34.6,34.6,33.0
1,1337,1,4,"[55.96, 4.51]",55.96,55.96,33.0
1,1337,2,6,"[0.0, 46.33]",46.33,55.96,33.0
1,1337,3,8,"[52.56, 52.69]",52.69,55.96,33.0
1,1337,4,10,"[31.29, 15.44]",31.29,55.96,33.0
1,1337,5,12,"[64.46, 44.25]",64.46,64.46,33.0
1,1337,6,14,"[37.37, 16.31]",37.37,64.46,33.0
1,1337,7,16,"[100.0, 8.84]",100.0,100.0,33.0
1,1337,8,18,"[87.0, 43.84]",87.0,100.0,33.0
1,1337,9,20,"[0.12, 67.21]",67.21,100.0,33.0
1,1337,0,2,"[11.52, 30.21]",30.21,30.21,34.0
1,1337,1,4,"[18.72, 45.11]",45.11,45.11,34.0
1,1337,2,6,"[44.25, 56.5]",56.5,56.5,34.0
1,1337,3,8,"[39.86, 52.69]",52.69,56.5,34.0
1,1337,4,10,"[55.96, 31.29]",55.96,56.5,34.0
1,1337,5,12,"[7.34, 46.33]",46.33,56.5,34.0
1,1337,6,14,"[4.1, 18.95]",18.95,56.5,34.0
1,1337,7,16,"[64.12, 34.47]",64.12,64.12,34.0
1,1337,8,18,"[26.56, 64.46]",64.46,64.46,34.0
1,1337,9,20,"[32.04, 36.7]",36.7,64.46,34.0
1,1337,0,2,"[10.98, 76.85]",76.85,76.85,35.0
1,1337,1,4,"[67.21, 35.64]",67.21,76.85,35.0
1,1337,2,6,"[54.07, 31.13]",54.07,76.85,35.0
1,1337,3,8,"[8.17, 43.22]",43.22,76.85,35.0
1,1337,4,10,"[68.71, 90.39]",90.39,90.39,35.0
1,1337,5,12,"[18.42, 62.75]",62.75,90.39,35.0
1,1337,6,14,"[91.39, 24.09]",91.39,91.39,35.0
1,1337,7,16,"[38.8, 91.06]",91.06,91.39,35.0
1,1337,8,18,"[98.49, 36.66]",98.49,98.49,35.0
1,1337,9,20,"[89.76, 100.0]",100.0,100.0,35.0
1,1337,0,2,"[0.0, 29.45]",29.45,29.45,36.0
1,1337,1,4,"[21.65, 3.38]",21.65,29.45,36.0
1,1337,2,6,"[28.53, 5.92]",28.53,29.45,36.0
1,1337,3,8,"[32.04, 100.0]",100.0,100.0,36.0
1,1337,4,10,"[43.84, 50.69]",50.69,100.0,36.0
1,1337,5,12,"[3.6, 67.21]",67.21,100.0,36.0
1,1337,6,14,"[5.22, 98.49]",98.49,100.0,36.0
1,1337,7,16,"[100.0, 69.2]",100.0,100.0,36.0
1,1337,8,18,"[84.03, 91.06]",91.06,100.0,36.0
1,1337,9,20,"[89.76, 91.11]",91.11,100.0,36.0
1,1337,0,2,"[28.9, 6.26]",28.9,28.9,37.0
1,1337,1,4,"[21.65, 36.66]",36.66,36.66,37.0
1,1337,2,6,"[29.14, 53.52]",53.52,53.52,37.0
1,1337,3,8,"[30.75, 31.32]",31.32,53.52,37.0
1,1337,4,10,"[0.0, 23.1]",23.1,53.52,37.0
1,1337,5,12,"[90.39, 14.19]",90.39,90.39,37.0
1,1337,6,14,"[61.0, 91.06]",91.06,91.06,37.0
1,1337,7,16,"[91.39, 91.11]",91.39,91.39,37.0
1,1337,8,18,"[67.21, 100.0]",100.0,100.0,37.0
1,1337,9,20,"[98.49, 0.0]",98.49,100.0,37.0
1,1337,0,2,"[21.65, 5.48]",21.65,21.65,38.0
1,1337,1,4,"[43.84, 14.68]",43.84,43.84,38.0
1,1337,2,6,"[11.52, 9.52]",11.52,43.84,38.0
1,1337,3,8,"[32.04, 41.64]",41.64,43.84,38.0
1,1337,4,10,"[67.21, 36.66]",67.21,67.21,38.0
1,1337,5,12,"[68.71, 20.73]",68.71,68.71,38.0
1,1337,6,14,"[0.0, 90.39]",90.39,90.39,38.0
1,1337,7,16,"[98.49, 91.39]",98.49,98.49,38.0
