% of data used,Monte_Carlo_Run,Iteration,Number of experiments,yield_Measurements,yield_IterBest,Running best yield,Initial_Data
5,0,3,8,"[78.6, 32.5]",78.6,84.62,18.0
5,0,4,10,"[77.01, 71.43]",77.01,84.62,18.0
5,0,5,12,"[84.67, 84.49]",84.67,84.67,18.0
5,0,6,14,"[80.39, 84.48]",84.48,84.67,18.0
5,0,7,16,"[48.86, 75.39]",75.39,84.67,18.0
5,0,8,18,"[73.33, 81.66]",81.66,84.67,18.0
5,0,9,20,"[76.24, 40.06]",76.24,84.67,18.0
5,0,0,2,"[99.81, 39.57]",99.81,99.81,19.0
5,0,1,4,"[78.93, 87.0]",87.0,99.81,19.0
5,0,2,6,"[92.19, 98.38]",98.38,99.81,19.0
5,0,3,8,"[10.13, 31.66]",31.66,99.81,19.0
5,0,4,10,"[48.34, 80.65]",80.65,99.81,19.0
5,0,5,12,"[45.73, 19.99]",45.73,99.81,19.0
5,0,6,14,"[54.55, 38.79]",54.55,99.81,19.0
5,0,7,16,"[25.77, 14.29]",25.77,99.81,19.0
5,0,8,18,"[0.97, 36.97]",36.97,99.81,19.0
5,0,9,20,"[80.86, 6.48]",80.86,99.81,19.0
5,0,0,2,"[78.19, 84.48]",84.48,84.48,20.0
5,0,1,4,"[86.14, 38.79]",86.14,86.14,20.0
5,0,2,6,"[27.79, 84.62]",84.62,86.14,20.0
5,0,3,8,"[0.0, 6.23]",6.23,86.14,20.0
5,0,4,10,"[77.01, 43.12]",77.01,86.14,20.0
5,0,5,12,"[76.63, 52.47]",76.63,86.14,20.0
5,0,6,14,"[98.38, 6.48]",98.38,98.38,20.0
5,0,7,16,"[92.19, 80.86]",92.19,98.38,20.0
5,0,8,18,"[99.22, 71.81]",99.22,99.22,20.0
5,0,9,20,"[63.2, 36.97]",63.2,99.22,20.0
5,0,0,2,"[0.0, 0.0]",0.0,0.0,21.0
5,0,1,4,"[71.43, 77.01]",77.01,77.01,21.0
5,0,2,6,"[78.44, 0.0]",78.44,78.44,21.0
5,0,3,8,"[75.4, 0.0]",75.4,78.44,21.0
5,0,4,10,"[79.76, 53.81]",79.76,79.76,21.0
5,0,5,12,"[78.6, 7.54]",78.6,79.76,21.0
5,0,6,14,"[25.77, 75.39]",75.39,79.76,21.0
5,0,7,16,"[39.2, 7.65]",39.2,79.76,21.0
5,0,8,18,"[2.77, 3.33]",3.33,79.76,21.0
5,0,9,20,"[54.55, 44.4]",54.55,79.76,21.0
5,0,0,2,"[0.0, 0.0]",0.0,0.0,22.0
5,0,1,4,"[0.0, 0.78]",0.78,0.78,22.0
5,0,2,6,"[3.57, 1.58]",3.57,3.57,22.0
5,0,3,8,"[5.22, 7.54]",7.54,7.54,22.0
5,0,4,10,"[11.83, 4.26]",11.83,11.83,22.0
5,0,5,12,"[13.71, 0.0]",13.71,13.71,22.0
5,0,6,14,"[5.38, 6.42]",6.42,13.71,22.0
5,0,7,16,"[2.11, 0.0]",2.11,13.71,22.0
5,0,8,18,"[0.0, 1.12]",1.12,13.71,22.0
5,0,9,20,"[0.28, 4.2]",4.2,13.71,22.0
5,0,0,2,"[0.0, 0.0]",0.0,0.0,23.0
5,0,1,4,"[100.0, 100.0]",100.0,100.0,23.0
5,0,2,6,"[99.22, 98.49]",99.22,100.0,23.0
5,0,3,8,"[99.81, 92.19]",99.81,100.0,23.0
5,0,4,10,"[80.39, 84.49]",84.49,100.0,23.0
5,0,5,12,"[99.98, 84.03]",99.98,100.0,23.0
5,0,6,14,"[80.65, 77.01]",80.65,100.0,23.0
5,0,7,16,"[98.38, 80.86]",98.38,100.0,23.0
5,0,8,18,"[87.0, 28.9]",87.0,100.0,23.0
5,0,9,20,"[82.28, 40.06]",82.28,100.0,23.0
5,0,0,2,"[78.19, 77.01]",78.19,78.19,24.0
5,0,1,4,"[32.21, 78.6]",78.6,78.6,24.0
5,0,2,6,"[71.43, 78.44]",78.44,78.6,24.0
5,0,3,8,"[59.05, 57.33]",59.05,78.6,24.0
5,0,4,10,"[0.0, 0.0]",0.0,78.6,24.0
5,0,5,12,"[75.39, 75.4]",75.4,78.6,24.0
5,0,6,14,"[84.49, 74.3]",84.49,84.49,24.0
5,0,7,16,"[80.39, 48.34]",80.39,84.49,24.0
5,0,8,18,"[6.23, 86.14]",86.14,86.14,24.0
5,0,9,20,"[38.79, 84.67]",84.67,86.14,24.0
5,0,0,2,"[0.0, 2.77]",2.77,2.77,25.0
5,0,1,4,"[99.22, 85.21]",99.22,99.22,25.0
5,0,2,6,"[98.38, 43.84]",98.38,99.22,25.0
5,0,3,8,"[74.3, 68.17]",74.3,99.22,25.0
5,0,4,10,"[39.57, 63.88]",63.88,99.22,25.0
5,0,5,12,"[11.69, 0.0]",11.69,99.22,25.0
5,0,6,14,"[99.81, 87.0]",99.81,99.81,25.0
5,0,7,16,"[61.33, 59.83]",61.33,99.81,25.0
5,0,8,18,"[98.49, 80.65]",98.49,99.81,25.0
5,0,9,20,"[14.06, 19.95]",19.95,99.81,25.0
5,0,0,2,"[100.0, 25.35]",100.0,100.0,26.0
5,0,1,4,"[98.38, 100.0]",100.0,100.0,26.0
5,0,2,6,"[99.22, 98.49]",99.22,100.0,26.0
5,0,3,8,"[84.03, 28.9]",84.03,100.0,26.0
5,0,4,10,"[99.81, 92.19]",99.81,100.0,26.0
5,0,5,12,"[32.68, 43.84]",43.84,100.0,26.0
5,0,6,14,"[87.0, 91.19]",91.19,100.0,26.0
5,0,7,16,"[44.47, 60.29]",60.29,100.0,26.0
5,0,8,18,"[0.89, 84.67]",84.67,100.0,26.0
5,0,9,20,"[62.33, 22.88]",62.33,100.0,26.0
5,0,0,2,"[0.0, 0.0]",0.0,0.0,27.0
5,0,1,4,"[99.98, 80.65]",99.98,99.98,27.0
5,0,2,6,"[99.22, 80.39]",99.22,99.98,27.0
5,0,3,8,"[100.0, 99.81]",100.0,100.0,27.0
5,0,4,10,"[98.49, 62.33]",98.49,100.0,27.0
5,0,5,12,"[43.84, 84.49]",84.49,100.0,27.0
5,0,6,14,"[25.67, 98.38]",98.38,100.0,27.0
5,0,7,16,"[87.0, 80.86]",87.0,100.0,27.0
5,0,8,18,"[96.38, 69.2]",96.38,100.0,27.0
5,0,9,20,"[84.48, 91.19]",91.19,100.0,27.0
5,0,0,2,"[0.0, 0.0]",0.0,0.0,28.0
5,0,1,4,"[92.19, 87.0]",92.19,92.19,28.0
5,0,2,6,"[99.22, 99.81]",99.81,99.81,28.0
5,0,3,8,"[98.38, 98.49]",98.49,99.81,28.0
5,0,4,10,"[100.0, 100.0]",100.0,100.0,28.0
5,0,5,12,"[78.93, 68.17]",78.93,100.0,28.0
5,0,6,14,"[74.3, 43.84]",74.3,100.0,28.0
5,0,7,16,"[52.08, 32.04]",52.08,100.0,28.0
5,0,8,18,"[84.03, 55.96]",84.03,100.0,28.0
5,0,9,20,"[61.09, 64.46]",64.46,100.0,28.0
5,0,0,2,"[99.81, 44.48]",99.81,99.81,29.0
5,0,1,4,"[61.09, 80.65]",80.65,99.81,29.0
5,0,2,6,"[43.12, 2.9]",43.12,99.81,29.0
5,0,3,8,"[98.49, 52.23]",98.49,99.81,29.0
5,0,4,10,"[69.2, 45.73]",69.2,99.81,29.0
5,0,5,12,"[61.33, 72.45]",72.45,99.81,29.0
5,0,6,14,"[30.03, 99.22]",99.22,99.81,29.0
5,0,7,16,"[100.0, 43.84]",100.0,100.0,29.0
5,0,8,18,"[99.98, 32.43]",99.98,100.0,29.0
5,0,9,20,"[96.38, 54.83]",96.38,100.0,29.0
5,0,0,2,"[99.22, 6.23]",99.22,99.22,30.0
5,0,1,4,"[99.81, 43.84]",99.81,99.81,30.0
5,0,2,6,"[98.38, 92.19]",98.38,99.81,30.0
5,0,3,8,"[98.49, 100.0]",100.0,100.0,30.0
5,0,4,10,"[87.0, 84.03]",87.0,100.0,30.0
5,0,5,12,"[80.65, 66.27]",80.65,100.0,30.0
5,0,6,14,"[100.0, 68.17]",100.0,100.0,30.0
5,0,7,16,"[53.52, 96.38]",96.38,100.0,30.0
5,0,8,18,"[80.86, 82.21]",82.21,100.0,30.0
5,0,9,20,"[19.99, 51.83]",51.83,100.0,30.0
5,0,0,2,"[0.0, 0.0]",0.0,0.0,31.0
5,0,1,4,"[92.19, 84.49]",92.19,92.19,31.0
5,0,2,6,"[100.0, 43.84]",100.0,100.0,31.0
5,0,3,8,"[84.03, 100.0]",100.0,100.0,31.0
5,0,4,10,"[99.22, 39.57]",99.22,100.0,31.0
5,0,5,12,"[99.81, 98.49]",99.81,100.0,31.0
5,0,6,14,"[80.39, 86.14]",86.14,100.0,31.0
5,0,7,16,"[40.06, 84.48]",84.48,100.0,31.0
5,0,8,18,"[98.38, 84.67]",98.38,100.0,31.0
5,0,9,20,"[87.0, 96.38]",96.38,100.0,31.0
5,0,0,2,"[98.38, 79.1]",98.38,98.38,32.0
5,0,1,4,"[99.22, 99.81]",99.81,99.81,32.0
5,0,2,6,"[92.19, 100.0]",100.0,100.0,32.0
5,0,3,8,"[98.49, 100.0]",100.0,100.0,32.0
5,0,4,10,"[87.0, 43.84]",87.0,100.0,32.0
5,0,5,12,"[78.19, 58.4]",78.19,100.0,32.0
5,0,6,14,"[51.83, 45.28]",51.83,100.0,32.0
5,0,7,16,"[2.64, 2.33]",2.64,100.0,32.0
5,0,8,18,"[84.03, 96.38]",96.38,100.0,32.0
5,0,9,20,"[69.2, 0.89]",69.2,100.0,32.0
5,0,0,2,"[11.68, 73.93]",73.93,73.93,33.0
5,0,1,4,"[81.66, 44.48]",81.66,81.66,33.0
5,0,2,6,"[0.0, 32.5]",32.5,81.66,33.0
5,0,3,8,"[39.32, 20.35]",39.32,81.66,33.0
5,0,4,10,"[6.23, 53.49]",53.49,81.66,33.0
5,0,5,12,"[84.48, 84.62]",84.62,84.62,33.0
5,0,6,14,"[40.06, 76.63]",76.63,84.62,33.0
5,0,7,16,"[75.39, 79.76]",79.76,84.62,33.0
5,0,8,18,"[73.33, 0.66]",73.33,84.62,33.0
5,0,9,20,"[28.37, 0.0]",28.37,84.62,33.0
5,0,0,2,"[0.0, 0.0]",0.0,0.0,34.0
5,0,1,4,"[96.38, 50.69]",96.38,96.38,34.0
5,0,2,6,"[50.75, 87.0]",87.0,96.38,34.0
5,0,3,8,"[98.49, 53.52]",98.49,98.49,34.0
5,0,4,10,"[99.81, 61.09]",99.81,99.81,34.0
5,0,5,12,"[98.38, 99.22]",99.22,99.81,34.0
5,0,6,14,"[99.98, 100.0]",100.0,100.0,34.0
5,0,7,16,"[80.65, 84.62]",84.62,100.0,34.0
5,0,8,18,"[69.2, 73.33]",73.33,100.0,34.0
5,0,9,20,"[77.01, 63.2]",77.01,100.0,34.0
5,0,0,2,"[4.87, 19.99]",19.99,19.99,35.0
5,0,1,4,"[99.98, 71.81]",99.98,99.98,35.0
5,0,2,6,"[80.86, 63.2]",80.86,99.98,35.0
5,0,3,8,"[78.93, 28.53]",78.93,99.98,35.0
5,0,4,10,"[80.65, 69.2]",80.65,99.98,35.0
5,0,5,12,"[62.33, 99.22]",99.22,99.98,35.0
5,0,6,14,"[91.19, 92.19]",92.19,99.98,35.0
5,0,7,16,"[84.03, 99.81]",99.81,99.98,35.0
5,0,8,18,"[98.38, 44.47]",98.38,99.98,35.0
5,0,9,20,"[100.0, 98.49]",100.0,100.0,35.0
5,0,0,2,"[92.19, 5.7]",92.19,92.19,36.0
5,0,1,4,"[99.22, 99.81]",99.81,99.81,36.0
5,0,2,6,"[98.38, 87.0]",98.38,99.81,36.0
5,0,3,8,"[98.49, 58.4]",98.49,99.81,36.0
5,0,4,10,"[77.01, 75.39]",77.01,99.81,36.0
5,0,5,12,"[100.0, 84.03]",100.0,100.0,36.0
5,0,6,14,"[100.0, 51.83]",100.0,100.0,36.0
5,0,7,16,"[43.84, 26.69]",43.84,100.0,36.0
5,0,8,18,"[25.77, 74.3]",74.3,100.0,36.0
5,0,9,20,"[68.17, 24.55]",68.17,100.0,36.0
5,0,0,2,"[84.62, 43.12]",84.62,84.62,37.0
5,0,1,4,"[0.0, 75.39]",75.39,84.62,37.0
5,0,2,6,"[0.0, 0.0]",0.0,84.62,37.0
5,0,3,8,"[77.01, 6.23]",77.01,84.62,37.0
5,0,4,10,"[79.76, 73.33]",79.76,84.62,37.0
5,0,5,12,"[78.44, 71.43]",78.44,84.62,37.0
5,0,6,14,"[78.6, 61.67]",78.6,84.62,37.0
5,0,7,16,"[76.63, 73.93]",76.63,84.62,37.0
5,0,8,18,"[39.32, 34.45]",39.32,84.62,37.0
5,0,9,20,"[36.18, 39.2]",39.2,84.62,37.0
5,0,0,2,"[63.88, 32.21]",63.88,63.88,38.0
5,0,1,4,"[11.77, 71.81]",71.81,71.81,38.0
5,0,2,6,"[45.37, 45.28]",45.37,71.81,38.0
5,0,3,8,"[80.65, 22.3]",80.65,80.65,38.0
5,0,4,10,"[99.81, 52.23]",99.81,99.81,38.0
5,0,5,12,"[92.19, 45.73]",92.19,99.81,38.0
5,0,6,14,"[98.49, 44.47]",98.49,99.81,38.0
5,0,7,16,"[100.0, 87.0]",100.0,100.0,38.0
5,0,8,18,"[99.22, 84.03]",99.22,100.0,38.0
5,0,9,20,"[100.0, 98.38]",100.0,100.0,38.0
5,0,0,2,"[2.84, 36.18]",36.18,36.18,39.0
5,0,1,4,"[79.1, 80.39]",80.39,80.39,39.0
5,0,2,6,"[51.83, 27.79]",51.83,80.39,39.0
5,0,3,8,"[24.11, 0.74]",24.11,80.39,39.0
5,0,4,10,"[84.67, 48.34]",84.67,84.67,39.0
5,0,5,12,"[48.86, 82.28]",82.28,84.67,39.0
5,0,6,14,"[18.93, 0.0]",18.93,84.67,39.0
5,0,7,16,"[6.73, 0.0]",6.73,84.67,39.0
5,0,8,18,"[84.49, 58.4]",84.49,84.67,39.0
5,0,9,20,"[84.48, 71.11]",84.48,84.67,39.0
5,0,0,2,"[87.0, 100.0]",100.0,100.0,40.0
5,0,1,4,"[99.22, 43.84]",99.22,100.0,40.0
5,0,2,6,"[98.38, 99.81]",99.81,100.0,40.0
5,0,3,8,"[92.19, 98.49]",98.49,100.0,40.0
5,0,4,10,"[100.0, 28.9]",100.0,100.0,40.0
5,0,5,12,"[62.33, 26.69]",62.33,100.0,40.0
5,0,6,14,"[84.03, 77.01]",84.03,100.0,40.0
5,0,7,16,"[61.09, 78.6]",78.6,100.0,40.0
5,0,8,18,"[75.39, 71.43]",75.39,100.0,40.0
5,0,9,20,"[84.62, 73.33]",84.62,100.0,40.0
5,0,0,2,"[69.2, 51.83]",69.2,69.2,41.0
5,0,1,4,"[80.65, 32.5]",80.65,80.65,41.0
5,0,2,6,"[77.01, 0.0]",77.01,80.65,41.0
5,0,3,8,"[78.6, 71.43]",78.6,80.65,41.0
5,0,4,10,"[71.81, 80.86]",80.86,80.86,41.0
5,0,5,12,"[99.98, 78.44]",99.98,99.98,41.0
5,0,6,14,"[98.38, 99.81]",99.81,99.98,41.0
5,0,7,16,"[0.0, 0.0]",0.0,99.98,41.0
5,0,8,18,"[99.22, 92.19]",99.22,99.98,41.0
5,0,9,20,"[100.0, 98.49]",100.0,100.0,41.0
5,0,0,2,"[0.0, 0.0]",0.0,0.0,42.0
5,0,1,4,"[99.22, 100.0]",100.0,100.0,42.0
5,0,2,6,"[99.81, 43.84]",99.81,100.0,42.0
5,0,3,8,"[98.49, 92.19]",98.49,100.0,42.0
5,0,4,10,"[100.0, 45.73]",100.0,100.0,42.0
5,0,5,12,"[53.49, 98.38]",98.38,100.0,42.0
5,0,6,14,"[87.0, 84.03]",87.0,100.0,42.0
5,0,7,16,"[61.09, 28.9]",61.09,100.0,42.0
5,0,8,18,"[63.88, 2.9]",63.88,100.0,42.0
5,0,9,20,"[19.28, 91.19]",91.19,100.0,42.0
5,0,0,2,"[0.0, 8.2]",8.2,8.2,43.0
5,0,1,4,"[5.65, 6.77]",6.77,8.2,43.0
5,0,2,6,"[23.3, 1.31]",23.3,23.3,43.0
5,0,3,8,"[36.18, 58.95]",58.95,58.95,43.0
5,0,4,10,"[80.65, 18.93]",80.65,80.65,43.0
5,0,5,12,"[53.52, 70.8]",70.8,80.65,43.0
5,0,6,14,"[99.98, 69.2]",99.98,99.98,43.0
5,0,7,16,"[80.86, 98.38]",98.38,99.98,43.0
5,0,8,18,"[99.22, 99.81]",99.81,99.98,43.0
5,0,9,20,"[98.49, 100.0]",100.0,100.0,43.0
5,0,0,2,"[0.0, 0.0]",0.0,0.0,44.0
5,0,1,4,"[0.0, 0.74]",0.74,0.74,44.0
5,0,2,6,"[78.19, 51.83]",78.19,78.19,44.0
5,0,3,8,"[66.27, 79.1]",79.1,79.1,44.0
5,0,4,10,"[58.4, 45.28]",58.4,79.1,44.0
5,0,5,12,"[71.11, 3.61]",71.11,79.1,44.0
5,0,6,14,"[30.44, 38.79]",38.79,79.1,44.0
5,0,7,16,"[32.68, 82.21]",82.21,82.21,44.0
5,0,8,18,"[53.49, 81.66]",81.66,82.21,44.0
5,0,9,20,"[6.23, 25.35]",25.35,82.21,44.0
5,0,0,2,"[0.0, 0.0]",0.0,0.0,45.0
5,0,1,4,"[86.14, 6.23]",86.14,86.14,45.0
5,0,2,6,"[84.67, 84.49]",84.67,86.14,45.0
5,0,3,8,"[38.79, 48.86]",48.86,86.14,45.0
5,0,4,10,"[51.83, 80.86]",80.86,86.14,45.0
5,0,5,12,"[36.97, 84.62]",84.62,86.14,45.0
5,0,6,14,"[84.48, 77.01]",84.48,86.14,45.0
5,0,7,16,"[75.39, 27.79]",75.39,86.14,45.0
5,0,8,18,"[96.38, 0.0]",96.38,96.38,45.0
5,0,9,20,"[19.99, 58.95]",58.95,96.38,45.0
5,0,0,2,"[61.09, 39.2]",61.09,61.09,46.0
5,0,1,4,"[98.49, 20.67]",98.49,98.49,46.0
5,0,2,6,"[99.81, 99.22]",99.81,99.81,46.0
5,0,3,8,"[100.0, 84.03]",100.0,100.0,46.0
5,0,4,10,"[100.0, 92.19]",100.0,100.0,46.0
5,0,5,12,"[22.88, 62.33]",62.33,100.0,46.0
5,0,6,14,"[66.03, 58.4]",66.03,100.0,46.0
5,0,7,16,"[91.19, 60.29]",91.19,100.0,46.0
5,0,8,18,"[80.69, 32.43]",80.69,100.0,46.0
5,0,9,20,"[43.84, 98.38]",98.38,100.0,46.0
5,0,0,2,"[0.0, 0.0]",0.0,0.0,47.0
5,0,1,4,"[78.6, 46.57]",78.6,78.6,47.0
5,0,2,6,"[75.39, 77.01]",77.01,78.6,47.0
5,0,3,8,"[84.62, 0.0]",84.62,84.62,47.0
5,0,4,10,"[79.76, 6.26]",79.76,84.62,47.0
5,0,5,12,"[69.2, 53.52]",69.2,84.62,47.0
5,0,6,14,"[73.33, 81.66]",81.66,84.62,47.0
5,0,7,16,"[5.53, 6.23]",6.23,84.62,47.0
5,0,8,18,"[82.21, 80.86]",82.21,84.62,47.0
5,0,9,20,"[50.75, 80.65]",80.65,84.62,47.0
5,0,0,2,"[63.88, 52.23]",63.88,63.88,48.0
5,0,1,4,"[22.3, 85.21]",85.21,85.21,48.0
5,0,2,6,"[58.48, 68.31]",68.31,85.21,48.0
5,0,3,8,"[98.38, 19.99]",98.38,98.38,48.0
5,0,4,10,"[52.47, 99.22]",99.22,99.22,48.0
5,0,5,12,"[87.0, 92.19]",92.19,99.22,48.0
5,0,6,14,"[99.81, 100.0]",100.0,100.0,48.0
5,0,7,16,"[26.69, 43.84]",43.84,100.0,48.0
5,0,8,18,"[100.0, 98.49]",100.0,100.0,48.0
5,0,9,20,"[6.48, 78.44]",78.44,100.0,48.0
5,0,0,2,"[99.81, 84.49]",99.81,99.81,49.0
5,0,1,4,"[61.09, 99.22]",99.22,99.81,49.0
5,0,2,6,"[92.19, 98.38]",98.38,99.81,49.0
5,0,3,8,"[100.0, 87.0]",100.0,100.0,49.0
5,0,4,10,"[98.49, 100.0]",100.0,100.0,49.0
5,0,5,12,"[99.98, 51.83]",99.98,100.0,49.0
5,0,6,14,"[80.86, 80.65]",80.86,100.0,49.0
5,0,7,16,"[48.86, 80.39]",80.39,100.0,49.0
5,0,8,18,"[84.67, 71.81]",84.67,100.0,49.0
5,0,9,20,"[96.38, 48.34]",96.38,100.0,49.0
5,0,0,2,"[18.89, 7.34]",18.89,18.89,50.0
5,0,1,4,"[16.87, 4.87]",16.87,18.89,50.0
5,0,2,6,"[13.85, 18.26]",18.26,18.89,50.0
5,0,3,8,"[17.26, 5.95]",17.26,18.89,50.0
5,0,4,10,"[20.6, 43.9]",43.9,43.9,50.0
5,0,5,12,"[84.62, 26.29]",84.62,84.62,50.0
5,0,6,14,"[80.39, 6.23]",80.39,84.62,50.0
5,0,7,16,"[73.33, 71.43]",73.33,84.62,50.0
5,0,8,18,"[84.49, 48.34]",84.49,84.62,50.0
5,0,9,20,"[84.48, 77.01]",84.48,84.62,50.0
5,0,0,2,"[5.53, 0.89]",5.53,5.53,51.0
5,0,1,4,"[46.57, 2.77]",46.57,46.57,51.0
5,0,2,6,"[9.32, 0.0]",9.32,46.57,51.0
5,0,3,8,"[32.68, 0.83]",32.68,46.57,51.0
5,0,4,10,"[82.21, 13.34]",82.21,82.21,51.0
5,0,5,12,"[66.03, 5.7]",66.03,82.21,51.0
5,0,6,14,"[44.28, 68.31]",68.31,82.21,51.0
5,0,7,16,"[61.67, 39.32]",61.67,82.21,51.0
5,0,8,18,"[8.72, 7.54]",8.72,82.21,51.0
5,0,9,20,"[98.49, 100.0]",100.0,100.0,51.0
5,0,0,2,"[84.48, 69.2]",84.48,84.48,52.0
5,0,1,4,"[77.01, 99.81]",99.81,99.81,52.0
5,0,2,6,"[92.19, 99.22]",99.22,99.81,52.0
5,0,3,8,"[100.0, 98.38]",100.0,100.0,52.0
5,0,4,10,"[87.0, 98.49]",98.49,100.0,52.0
5,0,5,12,"[100.0, 84.03]",100.0,100.0,52.0
5,0,6,14,"[84.49, 43.84]",84.49,100.0,52.0
5,0,7,16,"[19.28, 31.32]",31.32,100.0,52.0
5,0,8,18,"[84.62, 40.06]",84.62,100.0,52.0
5,0,9,20,"[78.93, 76.63]",78.93,100.0,52.0
5,0,0,2,"[44.48, 98.49]",98.49,98.49,53.0
5,0,1,4,"[99.81, 100.0]",100.0,100.0,53.0
5,0,2,6,"[99.22, 98.38]",99.22,100.0,53.0
5,0,3,8,"[87.0, 100.0]",100.0,100.0,53.0
5,0,4,10,"[92.19, 19.13]",92.19,100.0,53.0
5,0,5,12,"[84.03, 84.48]",84.48,100.0,53.0
5,0,6,14,"[82.28, 84.49]",84.49,100.0,53.0
5,0,7,16,"[80.39, 40.06]",80.39,100.0,53.0
5,0,8,18,"[45.73, 50.69]",50.69,100.0,53.0
5,0,9,20,"[43.84, 61.09]",61.09,100.0,53.0
5,0,0,2,"[0.0, 6.7]",6.7,6.7,54.0
5,0,1,4,"[84.67, 84.49]",84.67,84.67,54.0
5,0,2,6,"[48.86, 82.21]",82.21,84.67,54.0
5,0,3,8,"[81.66, 80.39]",81.66,84.67,54.0
5,0,4,10,"[44.48, 46.57]",46.57,84.67,54.0
5,0,5,12,"[0.89, 77.01]",77.01,84.67,54.0
5,0,6,14,"[80.65, 78.44]",80.65,84.67,54.0
5,0,7,16,"[99.81, 53.52]",99.81,99.81,54.0
5,0,8,18,"[92.19, 98.38]",98.38,99.81,54.0
5,0,9,20,"[99.22, 50.75]",99.22,99.81,54.0
5,0,0,2,"[99.22, 51.83]",99.22,99.22,55.0
5,0,1,4,"[87.0, 98.38]",98.38,99.22,55.0
5,0,2,6,"[99.81, 44.22]",99.81,99.81,55.0
5,0,3,8,"[92.19, 61.09]",92.19,99.81,55.0
5,0,4,10,"[100.0, 98.49]",100.0,100.0,55.0
5,0,5,12,"[100.0, 84.03]",100.0,100.0,55.0
5,0,6,14,"[2.84, 76.24]",76.24,100.0,55.0
5,0,7,16,"[48.91, 5.53]",48.91,100.0,55.0
5,0,8,18,"[43.84, 53.49]",53.49,100.0,55.0
5,0,9,20,"[78.6, 64.46]",78.6,100.0,55.0
5,0,0,2,"[92.19, 43.12]",92.19,92.19,56.0
5,0,1,4,"[99.22, 45.73]",99.22,99.22,56.0
5,0,2,6,"[0.0, 0.0]",0.0,99.22,56.0
5,0,3,8,"[99.81, 98.38]",99.81,99.81,56.0
5,0,4,10,"[100.0, 87.0]",100.0,100.0,56.0
5,0,5,12,"[98.49, 81.66]",98.49,100.0,56.0
5,0,6,14,"[100.0, 61.09]",100.0,100.0,56.0
5,0,7,16,"[48.91, 53.49]",53.49,100.0,56.0
5,0,8,18,"[6.23, 25.35]",25.35,100.0,56.0
5,0,9,20,"[99.98, 84.03]",99.98,100.0,56.0
5,0,0,2,"[45.37, 86.14]",86.14,86.14,57.0
5,0,1,4,"[84.48, 60.68]",84.48,86.14,57.0
5,0,2,6,"[38.79, 66.03]",66.03,86.14,57.0
5,0,3,8,"[84.49, 27.79]",84.49,86.14,57.0
5,0,4,10,"[49.48, 63.2]",63.2,86.14,57.0
5,0,5,12,"[19.99, 71.81]",71.81,86.14,57.0
5,0,6,14,"[18.19, 39.2]",39.2,86.14,57.0
5,0,7,16,"[52.56, 68.17]",68.17,86.14,57.0
5,0,8,18,"[18.95, 5.7]",18.95,86.14,57.0
5,0,9,20,"[29.56, 27.05]",29.56,86.14,57.0
5,0,0,2,"[99.81, 76.59]",99.81,99.81,58.0
5,0,1,4,"[98.49, 92.19]",98.49,99.81,58.0
5,0,2,6,"[100.0, 20.73]",100.0,100.0,58.0
5,0,3,8,"[99.22, 100.0]",100.0,100.0,58.0
5,0,4,10,"[84.03, 43.84]",84.03,100.0,58.0
5,0,5,12,"[98.38, 85.21]",98.38,100.0,58.0
5,0,6,14,"[60.29, 52.47]",60.29,100.0,58.0
5,0,7,16,"[87.0, 61.09]",87.0,100.0,58.0
5,0,8,18,"[63.88, 43.12]",63.88,100.0,58.0
5,0,9,20,"[6.23, 48.91]",48.91,100.0,58.0
5,0,0,2,"[98.49, 40.06]",98.49,98.49,59.0
5,0,1,4,"[100.0, 99.81]",100.0,100.0,59.0
5,0,2,6,"[92.19, 99.22]",99.22,100.0,59.0
5,0,3,8,"[100.0, 98.38]",100.0,100.0,59.0
5,0,4,10,"[87.0, 28.9]",87.0,100.0,59.0
5,0,5,12,"[61.33, 76.34]",76.34,100.0,59.0
5,0,6,14,"[59.83, 72.45]",72.45,100.0,59.0
5,0,7,16,"[0.0, 54.83]",54.83,100.0,59.0
5,0,8,18,"[80.65, 78.93]",80.65,100.0,59.0
5,0,9,20,"[53.52, 80.86]",80.86,100.0,59.0
5,0,0,2,"[0.0, 0.0]",0.0,0.0,60.0
5,0,1,4,"[84.49, 84.67]",84.67,84.67,60.0
5,0,2,6,"[48.86, 84.48]",84.48,84.67,60.0
5,0,3,8,"[78.19, 14.26]",78.19,84.67,60.0
5,0,4,10,"[70.8, 61.67]",70.8,84.67,60.0
5,0,5,12,"[6.23, 81.66]",81.66,84.67,60.0
5,0,6,14,"[76.63, 86.14]",86.14,86.14,60.0
5,0,7,16,"[84.62, 66.03]",84.62,86.14,60.0
5,0,8,18,"[78.6, 0.0]",78.6,86.14,60.0
5,0,9,20,"[69.2, 75.39]",75.39,86.14,60.0
5,0,0,2,"[32.21, 100.0]",100.0,100.0,61.0
5,0,1,4,"[92.19, 22.88]",92.19,100.0,61.0
5,0,2,6,"[84.03, 33.95]",84.03,100.0,61.0
5,0,3,8,"[98.49, 100.0]",100.0,100.0,61.0
5,0,4,10,"[99.22, 99.81]",99.81,100.0,61.0
5,0,5,12,"[43.84, 61.09]",61.09,100.0,61.0
5,0,6,14,"[98.38, 87.0]",98.38,100.0,61.0
5,0,7,16,"[19.28, 84.62]",84.62,100.0,61.0
