% of data used,Random_Seed,Iteration,Number of experiments,yield_Measurements,yield_IterBest,Best cumulative yield,Initial_Data
1,1337,3,8,"[5.59, 5.45]",5.59,38.53,38.0
1,1337,4,10,"[38.53, 25.69]",38.53,38.53,38.0
1,1337,5,12,"[2.41, 0.0]",2.41,38.53,38.0
1,1337,6,14,"[5.47, 5.49]",5.49,38.53,38.0
1,1337,7,16,"[0.12, 11.61]",11.61,38.53,38.0
1,1337,8,18,"[0.0, 0.0]",0.0,38.53,38.0
1,1337,9,20,"[68.71, 78.95]",78.95,78.95,38.0
1,1337,0,2,"[5.49, 32.04]",32.04,32.04,39.0
1,1337,1,4,"[6.57, 20.31]",20.31,32.04,39.0
1,1337,2,6,"[2.84, 100.0]",100.0,100.0,39.0
1,1337,3,8,"[87.0, 90.39]",90.39,100.0,39.0
1,1337,4,10,"[98.49, 91.06]",98.49,100.0,39.0
1,1337,5,12,"[89.76, 53.52]",89.76,100.0,39.0
1,1337,6,14,"[100.0, 11.91]",100.0,100.0,39.0
1,1337,7,16,"[83.25, 6.54]",83.25,100.0,39.0
1,1337,8,18,"[91.11, 34.47]",91.11,100.0,39.0
1,1337,9,20,"[32.43, 27.05]",32.43,100.0,39.0
1,1337,0,2,"[54.07, 13.41]",54.07,54.07,40.0
1,1337,1,4,"[0.0, 10.68]",10.68,54.07,40.0
1,1337,2,6,"[63.88, 36.66]",63.88,63.88,40.0
1,1337,3,8,"[87.62, 7.61]",87.62,87.62,40.0
1,1337,4,10,"[67.21, 71.97]",71.97,87.62,40.0
1,1337,5,12,"[87.0, 0.0]",87.0,87.62,40.0
1,1337,6,14,"[57.33, 100.0]",100.0,100.0,40.0
1,1337,7,16,"[98.49, 100.0]",100.0,100.0,40.0
1,1337,8,18,"[91.11, 19.28]",91.11,100.0,40.0
1,1337,9,20,"[89.76, 55.96]",89.76,100.0,40.0
1,1337,0,2,"[84.62, 23.83]",84.62,84.62,41.0
1,1337,1,4,"[72.89, 79.76]",79.76,84.62,41.0
1,1337,2,6,"[0.0, 8.84]",8.84,84.62,41.0
1,1337,3,8,"[36.65, 81.66]",81.66,84.62,41.0
1,1337,4,10,"[75.39, 76.63]",76.63,84.62,41.0
1,1337,5,12,"[84.48, 2.15]",84.48,84.62,41.0
1,1337,6,14,"[40.06, 5.53]",40.06,84.62,41.0
1,1337,7,16,"[89.17, 39.32]",89.17,89.17,41.0
1,1337,8,18,"[55.4, 12.54]",55.4,89.17,41.0
1,1337,9,20,"[22.3, 73.08]",73.08,89.17,41.0
1,1337,0,2,"[15.26, 89.17]",89.17,89.17,42.0
1,1337,1,4,"[1.85, 20.73]",20.73,89.17,42.0
1,1337,2,6,"[41.69, 5.59]",41.69,89.17,42.0
1,1337,3,8,"[61.0, 79.76]",79.76,89.17,42.0
1,1337,4,10,"[40.06, 36.65]",40.06,89.17,42.0
1,1337,5,12,"[75.39, 34.45]",75.39,89.17,42.0
1,1337,6,14,"[48.86, 69.2]",69.2,89.17,42.0
1,1337,7,16,"[36.66, 10.05]",36.66,89.17,42.0
1,1337,8,18,"[100.0, 1.37]",100.0,100.0,42.0
1,1337,9,20,"[91.06, 22.88]",91.06,100.0,42.0
1,1337,0,2,"[90.39, 46.33]",90.39,90.39,43.0
1,1337,1,4,"[98.49, 91.06]",98.49,98.49,43.0
1,1337,2,6,"[82.28, 100.0]",100.0,100.0,43.0
1,1337,3,8,"[0.74, 19.28]",19.28,100.0,43.0
1,1337,4,10,"[67.21, 11.52]",67.21,100.0,43.0
1,1337,5,12,"[76.85, 30.75]",76.85,100.0,43.0
1,1337,6,14,"[71.11, 89.76]",89.76,100.0,43.0
1,1337,7,16,"[6.54, 31.13]",31.13,100.0,43.0
1,1337,8,18,"[87.0, 54.07]",87.0,100.0,43.0
1,1337,9,20,"[0.0, 69.2]",69.2,100.0,43.0
1,1337,0,2,"[11.68, 9.07]",11.68,11.68,44.0
1,1337,1,4,"[90.39, 53.52]",90.39,90.39,44.0
1,1337,2,6,"[67.21, 11.91]",67.21,90.39,44.0
1,1337,3,8,"[0.0, 76.85]",76.85,90.39,44.0
1,1337,4,10,"[98.49, 36.66]",98.49,98.49,44.0
1,1337,5,12,"[64.46, 32.43]",64.46,98.49,44.0
1,1337,6,14,"[87.0, 100.0]",100.0,100.0,44.0
1,1337,7,16,"[100.0, 91.11]",100.0,100.0,44.0
1,1337,8,18,"[5.49, 91.06]",91.06,100.0,44.0
1,1337,9,20,"[46.33, 0.0]",46.33,100.0,44.0
1,1337,0,2,"[5.25, 39.32]",39.32,39.32,45.0
1,1337,1,4,"[2.41, 87.62]",87.62,87.62,45.0
1,1337,2,6,"[63.88, 7.61]",63.88,87.62,45.0
1,1337,3,8,"[9.52, 23.83]",23.83,87.62,45.0
1,1337,4,10,"[30.44, 32.04]",32.04,87.62,45.0
1,1337,5,12,"[5.47, 0.0]",5.47,87.62,45.0
1,1337,6,14,"[5.49, 0.12]",5.49,87.62,45.0
1,1337,7,16,"[0.0, 68.71]",68.71,87.62,45.0
1,1337,8,18,"[0.0, 5.59]",5.59,87.62,45.0
1,1337,9,20,"[78.95, 57.33]",78.95,87.62,45.0
1,1337,0,2,"[1.85, 23.83]",23.83,23.83,46.0
1,1337,1,4,"[75.39, 36.65]",75.39,75.39,46.0
1,1337,2,6,"[22.3, 12.54]",22.3,75.39,46.0
1,1337,3,8,"[2.15, 13.99]",13.99,75.39,46.0
1,1337,4,10,"[7.61, 76.63]",76.63,76.63,46.0
1,1337,5,12,"[81.66, 73.93]",81.66,81.66,46.0
1,1337,6,14,"[53.49, 5.53]",53.49,81.66,46.0
1,1337,7,16,"[39.32, 54.41]",54.41,81.66,46.0
1,1337,8,18,"[84.48, 80.69]",84.48,84.48,46.0
1,1337,9,20,"[100.0, 19.28]",100.0,100.0,46.0
1,1337,0,2,"[23.53, 6.96]",23.53,23.53,47.0
1,1337,1,4,"[2.41, 0.0]",2.41,23.53,47.0
1,1337,2,6,"[56.5, 24.76]",56.5,56.5,47.0
1,1337,3,8,"[52.69, 53.52]",53.52,56.5,47.0
1,1337,4,10,"[55.96, 57.68]",57.68,57.68,47.0
1,1337,5,12,"[31.29, 27.05]",31.29,57.68,47.0
1,1337,6,14,"[100.0, 69.2]",100.0,100.0,47.0
1,1337,7,16,"[98.49, 91.06]",98.49,100.0,47.0
1,1337,8,18,"[100.0, 91.11]",100.0,100.0,47.0
1,1337,9,20,"[87.0, 83.25]",87.0,100.0,47.0
1,1337,0,2,"[64.46, 38.53]",64.46,64.46,48.0
1,1337,1,4,"[11.68, 100.0]",100.0,100.0,48.0
1,1337,2,6,"[100.0, 91.06]",100.0,100.0,48.0
1,1337,3,8,"[83.25, 19.28]",83.25,100.0,48.0
1,1337,4,10,"[98.49, 46.33]",98.49,100.0,48.0
1,1337,5,12,"[76.34, 91.11]",91.11,100.0,48.0
1,1337,6,14,"[87.0, 31.29]",87.0,100.0,48.0
1,1337,7,16,"[89.76, 7.34]",89.76,100.0,48.0
1,1337,8,18,"[2.01, 27.05]",27.05,100.0,48.0
1,1337,9,20,"[45.28, 6.42]",45.28,100.0,48.0
1,1337,0,2,"[41.64, 19.28]",41.64,41.64,49.0
1,1337,1,4,"[36.66, 11.69]",36.66,41.64,49.0
1,1337,2,6,"[0.0, 13.41]",13.41,41.64,49.0
1,1337,3,8,"[96.38, 53.52]",96.38,96.38,49.0
1,1337,4,10,"[73.08, 6.4]",73.08,96.38,49.0
1,1337,5,12,"[50.75, 2.01]",50.75,96.38,49.0
1,1337,6,14,"[2.41, 87.0]",87.0,96.38,49.0
1,1337,7,16,"[100.0, 38.53]",100.0,100.0,49.0
1,1337,8,18,"[91.39, 100.0]",100.0,100.0,49.0
1,1337,9,20,"[98.49, 83.25]",98.49,100.0,49.0
2,1337,0,2,"[0.0, 9.52]",9.52,9.52,0.0
2,1337,1,4,"[0.0, 36.66]",36.66,36.66,0.0
2,1337,2,6,"[8.17, 8.43]",8.43,36.66,0.0
2,1337,3,8,"[2.41, 5.47]",5.47,36.66,0.0
2,1337,4,10,"[5.49, 0.12]",5.49,36.66,0.0
2,1337,5,12,"[0.0, 0.0]",0.0,36.66,0.0
2,1337,6,14,"[68.71, 78.95]",78.95,78.95,0.0
2,1337,7,16,"[2.85, 19.84]",19.84,78.95,0.0
2,1337,8,18,"[57.33, 6.22]",57.33,78.95,0.0
2,1337,9,20,"[7.26, 5.25]",7.26,78.95,0.0
2,1337,0,2,"[89.17, 84.48]",89.17,89.17,1.0
2,1337,1,4,"[1.85, 30.21]",30.21,89.17,1.0
2,1337,2,6,"[48.86, 75.39]",75.39,89.17,1.0
2,1337,3,8,"[0.0, 84.62]",84.62,89.17,1.0
2,1337,4,10,"[72.89, 79.76]",79.76,89.17,1.0
2,1337,5,12,"[12.54, 81.66]",81.66,89.17,1.0
2,1337,6,14,"[100.0, 96.38]",100.0,100.0,1.0
2,1337,7,16,"[87.0, 0.0]",87.0,100.0,1.0
2,1337,8,18,"[91.39, 50.69]",91.39,100.0,1.0
2,1337,9,20,"[67.21, 83.25]",83.25,100.0,1.0
2,1337,0,2,"[5.49, 87.0]",87.0,87.0,2.0
2,1337,1,4,"[5.25, 50.75]",50.75,87.0,2.0
2,1337,2,6,"[67.21, 98.49]",98.49,98.49,2.0
2,1337,3,8,"[89.76, 100.0]",100.0,100.0,2.0
2,1337,4,10,"[55.96, 19.28]",55.96,100.0,2.0
2,1337,5,12,"[100.0, 91.11]",100.0,100.0,2.0
2,1337,6,14,"[0.0, 6.54]",6.54,100.0,2.0
2,1337,7,16,"[39.39, 11.61]",39.39,100.0,2.0
2,1337,8,18,"[9.52, 32.43]",32.43,100.0,2.0
2,1337,9,20,"[6.57, 1.94]",6.57,100.0,2.0
2,1337,0,2,"[98.49, 100.0]",100.0,100.0,3.0
2,1337,1,4,"[87.0, 69.2]",87.0,100.0,3.0
2,1337,2,6,"[100.0, 32.43]",100.0,100.0,3.0
2,1337,3,8,"[89.76, 75.39]",89.76,100.0,3.0
2,1337,4,10,"[83.25, 17.26]",83.25,100.0,3.0
2,1337,5,12,"[73.33, 69.26]",73.33,100.0,3.0
2,1337,6,14,"[96.38, 19.28]",96.38,100.0,3.0
2,1337,7,16,"[50.75, 67.85]",67.85,100.0,3.0
2,1337,8,18,"[84.62, 53.52]",84.62,100.0,3.0
2,1337,9,20,"[90.39, 84.48]",90.39,100.0,3.0
2,1337,0,2,"[8.84, 52.69]",52.69,52.69,4.0
2,1337,1,4,"[55.96, 5.55]",55.96,55.96,4.0
2,1337,2,6,"[11.61, 53.52]",53.52,55.96,4.0
2,1337,3,8,"[100.0, 0.0]",100.0,100.0,4.0
2,1337,4,10,"[22.88, 19.28]",22.88,100.0,4.0
2,1337,5,12,"[46.33, 2.84]",46.33,100.0,4.0
2,1337,6,14,"[2.41, 5.47]",5.47,100.0,4.0
2,1337,7,16,"[5.49, 0.12]",5.49,100.0,4.0
2,1337,8,18,"[0.0, 0.0]",0.0,100.0,4.0
2,1337,9,20,"[68.71, 78.95]",78.95,100.0,4.0
2,1337,0,2,"[63.88, 54.07]",63.88,63.88,5.0
2,1337,1,4,"[5.45, 7.61]",7.61,63.88,5.0
2,1337,2,6,"[64.46, 2.84]",64.46,64.46,5.0
2,1337,3,8,"[32.04, 67.21]",67.21,67.21,5.0
2,1337,4,10,"[28.64, 90.39]",90.39,90.39,5.0
2,1337,5,12,"[87.0, 98.49]",98.49,98.49,5.0
2,1337,6,14,"[89.76, 100.0]",100.0,100.0,5.0
2,1337,7,16,"[100.0, 91.06]",100.0,100.0,5.0
2,1337,8,18,"[91.11, 32.43]",91.11,100.0,5.0
2,1337,9,20,"[10.98, 82.28]",82.28,100.0,5.0
2,1337,0,2,"[90.39, 98.49]",98.49,98.49,6.0
2,1337,1,4,"[100.0, 31.32]",100.0,100.0,6.0
2,1337,2,6,"[9.07, 91.11]",91.11,100.0,6.0
2,1337,3,8,"[89.76, 100.0]",100.0,100.0,6.0
2,1337,4,10,"[87.0, 91.39]",91.39,100.0,6.0
2,1337,5,12,"[18.42, 75.39]",75.39,100.0,6.0
2,1337,6,14,"[53.49, 44.48]",53.49,100.0,6.0
2,1337,7,16,"[91.06, 72.89]",91.06,100.0,6.0
2,1337,8,18,"[73.08, 13.41]",73.08,100.0,6.0
2,1337,9,20,"[84.62, 39.86]",84.62,100.0,6.0
2,1337,0,2,"[91.06, 11.91]",91.06,91.06,7.0
2,1337,1,4,"[87.0, 90.39]",90.39,91.06,7.0
2,1337,2,6,"[98.49, 83.25]",98.49,98.49,7.0
2,1337,3,8,"[89.76, 50.75]",89.76,98.49,7.0
2,1337,4,10,"[0.0, 100.0]",100.0,100.0,7.0
2,1337,5,12,"[100.0, 41.64]",100.0,100.0,7.0
2,1337,6,14,"[55.96, 91.11]",91.11,100.0,7.0
2,1337,7,16,"[15.64, 52.69]",52.69,100.0,7.0
2,1337,8,18,"[9.07, 53.52]",53.52,100.0,7.0
2,1337,9,20,"[32.04, 5.06]",32.04,100.0,7.0
2,1337,0,2,"[0.0, 0.0]",0.0,0.0,8.0
2,1337,1,4,"[55.4, 79.76]",79.76,79.76,8.0
2,1337,2,6,"[84.62, 36.65]",84.62,84.62,8.0
2,1337,3,8,"[84.48, 0.0]",84.48,84.62,8.0
2,1337,4,10,"[40.06, 73.93]",73.93,84.62,8.0
2,1337,5,12,"[75.39, 76.63]",76.63,84.62,8.0
2,1337,6,14,"[73.08, 81.66]",81.66,84.62,8.0
2,1337,7,16,"[48.86, 83.83]",83.83,84.62,8.0
2,1337,8,18,"[86.43, 54.41]",86.43,86.43,8.0
2,1337,9,20,"[53.49, 80.77]",80.77,86.43,8.0
2,1337,0,2,"[29.14, 48.88]",48.88,48.88,9.0
2,1337,1,4,"[69.26, 44.48]",69.26,69.26,9.0
2,1337,2,6,"[30.75, 5.4]",30.75,69.26,9.0
2,1337,3,8,"[17.26, 0.0]",17.26,69.26,9.0
2,1337,4,10,"[0.0, 14.68]",14.68,69.26,9.0
2,1337,5,12,"[2.41, 0.0]",2.41,69.26,9.0
2,1337,6,14,"[5.47, 5.49]",5.49,69.26,9.0
2,1337,7,16,"[0.12, 31.13]",31.13,69.26,9.0
2,1337,8,18,"[0.0, 0.0]",0.0,69.26,9.0
2,1337,9,20,"[68.71, 78.95]",78.95,78.95,9.0
2,1337,0,2,"[55.96, 52.69]",55.96,55.96,10.0
2,1337,1,4,"[32.04, 100.0]",100.0,100.0,10.0
2,1337,2,6,"[98.49, 100.0]",100.0,100.0,10.0
2,1337,3,8,"[87.0, 50.69]",87.0,100.0,10.0
2,1337,4,10,"[91.39, 91.11]",91.39,100.0,10.0
2,1337,5,12,"[89.76, 83.25]",89.76,100.0,10.0
2,1337,6,14,"[90.39, 91.06]",91.06,100.0,10.0
2,1337,7,16,"[76.34, 36.66]",76.34,100.0,10.0
2,1337,8,18,"[0.74, 9.52]",9.52,100.0,10.0
2,1337,9,20,"[10.25, 9.07]",10.25,100.0,10.0
2,1337,0,2,"[0.85, 76.85]",76.85,76.85,11.0
2,1337,1,4,"[56.5, 53.52]",56.5,76.85,11.0
2,1337,2,6,"[98.49, 11.91]",98.49,98.49,11.0
2,1337,3,8,"[87.0, 89.76]",89.76,98.49,11.0
2,1337,4,10,"[50.75, 32.43]",50.75,98.49,11.0
2,1337,5,12,"[29.14, 15.64]",29.14,98.49,11.0
2,1337,6,14,"[67.21, 100.0]",100.0,100.0,11.0
2,1337,7,16,"[100.0, 91.11]",100.0,100.0,11.0
2,1337,8,18,"[55.96, 67.85]",67.85,100.0,11.0
2,1337,9,20,"[9.07, 2.84]",9.07,100.0,11.0
2,1337,0,2,"[64.12, 55.96]",64.12,64.12,12.0
2,1337,1,4,"[64.46, 46.33]",64.46,64.46,12.0
2,1337,2,6,"[32.04, 37.71]",37.71,64.46,12.0
2,1337,3,8,"[100.0, 7.12]",100.0,100.0,12.0
2,1337,4,10,"[98.49, 53.52]",98.49,100.0,12.0
2,1337,5,12,"[89.76, 31.32]",89.76,100.0,12.0
2,1337,6,14,"[2.84, 91.11]",91.11,100.0,12.0
2,1337,7,16,"[90.39, 91.06]",91.06,100.0,12.0
2,1337,8,18,"[76.85, 22.88]",76.85,100.0,12.0
2,1337,9,20,"[0.0, 0.0]",0.0,100.0,12.0
2,1337,0,2,"[67.21, 87.0]",87.0,87.0,13.0
2,1337,1,4,"[100.0, 50.75]",100.0,100.0,13.0
2,1337,2,6,"[100.0, 80.69]",100.0,100.0,13.0
2,1337,3,8,"[98.49, 19.28]",98.49,100.0,13.0
2,1337,4,10,"[80.38, 83.25]",83.25,100.0,13.0
2,1337,5,12,"[32.04, 89.76]",89.76,100.0,13.0
2,1337,6,14,"[91.06, 91.11]",91.11,100.0,13.0
2,1337,7,16,"[90.39, 0.0]",90.39,100.0,13.0
2,1337,8,18,"[25.69, 41.64]",41.64,100.0,13.0
2,1337,9,20,"[96.38, 11.18]",96.38,100.0,13.0
2,1337,0,2,"[67.21, 54.07]",67.21,67.21,14.0
2,1337,1,4,"[90.39, 91.06]",91.06,91.06,14.0
2,1337,2,6,"[63.61, 91.11]",91.11,91.11,14.0
2,1337,3,8,"[100.0, 19.84]",100.0,100.0,14.0
2,1337,4,10,"[98.49, 46.33]",98.49,100.0,14.0
2,1337,5,12,"[89.76, 100.0]",100.0,100.0,14.0
2,1337,6,14,"[87.0, 83.25]",87.0,100.0,14.0
2,1337,7,16,"[24.8, 9.07]",24.8,100.0,14.0
2,1337,8,18,"[32.04, 22.3]",32.04,100.0,14.0
2,1337,9,20,"[0.0, 39.86]",39.86,100.0,14.0
2,1337,0,2,"[90.39, 98.49]",98.49,98.49,15.0
2,1337,1,4,"[89.76, 100.0]",100.0,100.0,15.0
2,1337,2,6,"[91.11, 22.88]",91.11,100.0,15.0
2,1337,3,8,"[0.0, 64.46]",64.46,100.0,15.0
2,1337,4,10,"[100.0, 91.06]",100.0,100.0,15.0
2,1337,5,12,"[87.0, 91.39]",91.39,100.0,15.0
2,1337,6,14,"[41.64, 80.69]",80.69,100.0,15.0
2,1337,7,16,"[44.25, 83.25]",83.25,100.0,15.0
2,1337,8,18,"[67.21, 59.68]",67.21,100.0,15.0
2,1337,9,20,"[9.07, 15.44]",15.44,100.0,15.0
2,1337,0,2,"[1.13, 1.95]",1.95,1.95,16.0
2,1337,1,4,"[2.41, 0.0]",2.41,2.41,16.0
2,1337,2,6,"[5.47, 5.49]",5.49,5.49,16.0
2,1337,3,8,"[72.89, 36.65]",72.89,72.89,16.0
2,1337,4,10,"[12.54, 83.83]",83.83,83.83,16.0
2,1337,5,12,"[96.38, 80.69]",96.38,96.38,16.0
2,1337,6,14,"[100.0, 82.33]",100.0,100.0,16.0
2,1337,7,16,"[83.25, 100.0]",100.0,100.0,16.0
2,1337,8,18,"[53.52, 50.69]",53.52,100.0,16.0
2,1337,9,20,"[91.39, 91.06]",91.39,100.0,16.0
2,1337,0,2,"[32.04, 38.53]",38.53,38.53,17.0
2,1337,1,4,"[2.41, 0.0]",2.41,38.53,17.0
2,1337,2,6,"[5.47, 5.49]",5.49,38.53,17.0
2,1337,3,8,"[91.11, 100.0]",100.0,100.0,17.0
2,1337,4,10,"[98.49, 100.0]",100.0,100.0,17.0
2,1337,5,12,"[96.38, 53.52]",96.38,100.0,17.0
2,1337,6,14,"[10.25, 50.75]",50.75,100.0,17.0
2,1337,7,16,"[91.06, 22.88]",91.06,100.0,17.0
2,1337,8,18,"[83.25, 13.99]",83.25,100.0,17.0
2,1337,9,20,"[87.0, 89.76]",89.76,100.0,17.0
2,1337,0,2,"[5.25, 91.06]",91.06,91.06,18.0
2,1337,1,4,"[90.39, 91.39]",91.39,91.39,18.0
2,1337,2,6,"[67.21, 100.0]",100.0,100.0,18.0
2,1337,3,8,"[100.0, 91.11]",100.0,100.0,18.0
2,1337,4,10,"[98.49, 11.18]",98.49,100.0,18.0
2,1337,5,12,"[1.85, 24.03]",24.03,100.0,18.0
2,1337,6,14,"[89.76, 83.25]",89.76,100.0,18.0
2,1337,7,16,"[32.04, 44.48]",44.48,100.0,18.0
2,1337,8,18,"[87.0, 80.69]",87.0,100.0,18.0
2,1337,9,20,"[22.88, 19.28]",22.88,100.0,18.0
2,1337,0,2,"[30.21, 40.06]",40.06,40.06,19.0
2,1337,1,4,"[2.41, 0.0]",2.41,40.06,19.0
2,1337,2,6,"[5.47, 5.49]",5.49,40.06,19.0
2,1337,3,8,"[56.14, 73.33]",73.33,73.33,19.0
2,1337,4,10,"[44.48, 34.45]",44.48,73.33,19.0
2,1337,5,12,"[0.12, 79.76]",79.76,79.76,19.0
2,1337,6,14,"[75.39, 84.62]",84.62,84.62,19.0
2,1337,7,16,"[83.83, 2.01]",83.83,84.62,19.0
2,1337,8,18,"[72.89, 81.66]",81.66,84.62,19.0
2,1337,9,20,"[80.77, 86.43]",86.43,86.43,19.0
2,1337,0,2,"[82.28, 40.06]",82.28,82.28,20.0
2,1337,1,4,"[11.68, 36.65]",36.65,82.28,20.0
2,1337,2,6,"[39.32, 24.06]",39.32,82.28,20.0
2,1337,3,8,"[0.0, 0.0]",0.0,82.28,20.0
2,1337,4,10,"[6.24, 73.33]",73.33,82.28,20.0
2,1337,5,12,"[22.3, 58.95]",58.95,82.28,20.0
2,1337,6,14,"[43.79, 57.68]",57.68,82.28,20.0
2,1337,7,16,"[64.46, 37.71]",64.46,82.28,20.0
2,1337,8,18,"[64.12, 36.7]",64.12,82.28,20.0
2,1337,9,20,"[0.74, 55.96]",55.96,82.28,20.0
2,1337,0,2,"[0.0, 54.07]",54.07,54.07,21.0
2,1337,1,4,"[71.97, 23.83]",71.97,71.97,21.0
2,1337,2,6,"[22.3, 10.93]",22.3,71.97,21.0
2,1337,3,8,"[2.41, 5.47]",5.47,71.97,21.0
2,1337,4,10,"[5.49, 9.52]",9.52,71.97,21.0
2,1337,5,12,"[0.12, 0.0]",0.12,71.97,21.0
2,1337,6,14,"[0.0, 68.71]",68.71,71.97,21.0
2,1337,7,16,"[78.95, 57.33]",78.95,78.95,21.0
2,1337,8,18,"[6.57, 11.64]",11.64,78.95,21.0
2,1337,9,20,"[6.22, 7.26]",7.26,78.95,21.0
2,1337,0,2,"[10.98, 61.0]",61.0,61.0,22.0
2,1337,1,4,"[12.54, 72.89]",72.89,72.89,22.0
2,1337,2,6,"[7.33, 30.21]",30.21,72.89,22.0
2,1337,3,8,"[25.08, 52.69]",52.69,72.89,22.0
2,1337,4,10,"[6.4, 79.76]",79.76,79.76,22.0
2,1337,5,12,"[73.33, 2.01]",73.33,79.76,22.0
2,1337,6,14,"[84.48, 40.06]",84.48,84.48,22.0
2,1337,7,16,"[52.56, 84.62]",84.62,84.62,22.0
2,1337,8,18,"[75.39, 81.66]",81.66,84.62,22.0
2,1337,9,20,"[48.86, 53.49]",53.49,84.62,22.0
2,1337,0,2,"[91.06, 53.52]",91.06,91.06,23.0
2,1337,1,4,"[0.0, 91.11]",91.11,91.11,23.0
2,1337,2,6,"[90.39, 100.0]",100.0,100.0,23.0
2,1337,3,8,"[98.49, 0.0]",98.49,100.0,23.0
2,1337,4,10,"[100.0, 22.88]",100.0,100.0,23.0
2,1337,5,12,"[87.0, 83.25]",87.0,100.0,23.0
2,1337,6,14,"[89.76, 9.07]",89.76,100.0,23.0
2,1337,7,16,"[13.99, 15.44]",15.44,100.0,23.0
2,1337,8,18,"[76.85, 1.95]",76.85,100.0,23.0
2,1337,9,20,"[36.66, 50.75]",50.75,100.0,23.0
2,1337,0,2,"[1.85, 42.43]",42.43,42.43,24.0
2,1337,1,4,"[96.38, 2.85]",96.38,96.38,24.0
2,1337,2,6,"[50.75, 53.52]",53.52,96.38,24.0
2,1337,3,8,"[83.25, 100.0]",100.0,100.0,24.0
2,1337,4,10,"[87.0, 100.0]",100.0,100.0,24.0
2,1337,5,12,"[91.11, 50.69]",91.11,100.0,24.0
2,1337,6,14,"[98.49, 91.06]",98.49,100.0,24.0
2,1337,7,16,"[89.76, 91.39]",91.39,100.0,24.0
2,1337,8,18,"[90.39, 67.85]",90.39,100.0,24.0
2,1337,9,20,"[67.21, 80.38]",80.38,100.0,24.0
2,1337,0,2,"[67.21, 50.75]",67.21,67.21,25.0
2,1337,1,4,"[68.71, 5.25]",68.71,68.71,25.0
2,1337,2,6,"[8.84, 11.18]",11.18,68.71,25.0
2,1337,3,8,"[39.39, 87.0]",87.0,87.0,25.0
2,1337,4,10,"[55.4, 100.0]",100.0,100.0,25.0
2,1337,5,12,"[100.0, 80.69]",100.0,100.0,25.0
2,1337,6,14,"[98.49, 50.69]",98.49,100.0,25.0
2,1337,7,16,"[31.32, 19.28]",31.32,100.0,25.0
2,1337,8,18,"[83.25, 91.11]",91.11,100.0,25.0
2,1337,9,20,"[20.73, 84.48]",84.48,100.0,25.0
2,1337,0,2,"[32.04, 64.46]",64.46,64.46,26.0
2,1337,1,4,"[46.33, 100.0]",100.0,100.0,26.0
2,1337,2,6,"[98.49, 100.0]",100.0,100.0,26.0
2,1337,3,8,"[87.0, 91.11]",91.11,100.0,26.0
2,1337,4,10,"[89.76, 83.25]",89.76,100.0,26.0
2,1337,5,12,"[53.52, 50.69]",53.52,100.0,26.0
2,1337,6,14,"[20.73, 0.0]",20.73,100.0,26.0
2,1337,7,16,"[15.44, 19.28]",19.28,100.0,26.0
2,1337,8,18,"[43.79, 2.15]",43.79,100.0,26.0
2,1337,9,20,"[67.21, 90.39]",90.39,100.0,26.0
2,1337,0,2,"[39.39, 32.04]",39.39,39.39,27.0
2,1337,1,4,"[2.41, 100.0]",100.0,100.0,27.0
2,1337,2,6,"[100.0, 91.11]",100.0,100.0,27.0
2,1337,3,8,"[98.49, 22.88]",98.49,100.0,27.0
2,1337,4,10,"[87.0, 83.25]",87.0,100.0,27.0
2,1337,5,12,"[89.76, 46.33]",89.76,100.0,27.0
2,1337,6,14,"[41.64, 80.69]",80.69,100.0,27.0
2,1337,7,16,"[91.39, 91.06]",91.39,100.0,27.0
2,1337,8,18,"[90.39, 53.52]",90.39,100.0,27.0
2,1337,9,20,"[41.1, 11.91]",41.1,100.0,27.0
2,1337,0,2,"[11.68, 7.61]",11.68,11.68,28.0
2,1337,1,4,"[44.25, 52.56]",52.56,52.56,28.0
2,1337,2,6,"[67.21, 1.85]",67.21,67.21,28.0
2,1337,3,8,"[39.39, 64.12]",64.12,67.21,28.0
2,1337,4,10,"[64.46, 14.68]",64.46,67.21,28.0
2,1337,5,12,"[87.0, 55.96]",87.0,87.0,28.0
2,1337,6,14,"[98.49, 100.0]",100.0,100.0,28.0
2,1337,7,16,"[89.76, 100.0]",100.0,100.0,28.0
2,1337,8,18,"[91.11, 50.69]",91.11,100.0,28.0
2,1337,9,20,"[23.83, 53.52]",53.52,100.0,28.0
2,1337,0,2,"[100.0, 84.62]",100.0,100.0,29.0
2,1337,1,4,"[98.49, 100.0]",100.0,100.0,29.0
2,1337,2,6,"[87.0, 96.38]",96.38,100.0,29.0
2,1337,3,8,"[53.52, 80.69]",80.69,100.0,29.0
2,1337,4,10,"[83.25, 50.75]",83.25,100.0,29.0
2,1337,5,12,"[0.0, 0.0]",0.0,100.0,29.0
2,1337,6,14,"[91.11, 50.69]",91.11,100.0,29.0
2,1337,7,16,"[89.76, 19.28]",89.76,100.0,29.0
2,1337,8,18,"[52.56, 91.39]",91.39,100.0,29.0
2,1337,9,20,"[90.39, 91.06]",91.06,100.0,29.0
2,1337,0,2,"[64.46, 37.71]",64.46,64.46,30.0
2,1337,1,4,"[32.04, 55.96]",55.96,64.46,30.0
2,1337,2,6,"[11.68, 57.68]",57.68,64.46,30.0
2,1337,3,8,"[58.95, 52.69]",58.95,64.46,30.0
2,1337,4,10,"[22.3, 40.76]",40.76,64.46,30.0
