% of data used,Monte_Carlo_Run,Iteration,Number of experiments,yield_Measurements,yield_IterBest,Running best yield,Initial_Data
1,0,3,8,"[20.95, 49.09]",49.09,64.48,43.0
1,0,4,10,"[50.55, 77.52]",77.52,77.52,43.0
1,0,5,12,"[75.46, 80.65]",80.65,80.65,43.0
1,0,6,14,"[88.82, 71.81]",88.82,88.82,43.0
1,0,7,16,"[99.98, 50.74]",99.98,99.98,43.0
1,0,8,18,"[80.86, 70.51]",80.86,99.98,43.0
1,0,9,20,"[69.03, 91.19]",91.19,99.98,43.0
1,0,0,2,"[85.21, 67.63]",85.21,85.21,44.0
1,0,1,4,"[43.12, 75.12]",75.12,85.21,44.0
1,0,2,6,"[39.57, 6.48]",39.57,85.21,44.0
1,0,3,8,"[89.14, 82.13]",89.14,89.14,44.0
1,0,4,10,"[81.48, 22.07]",81.48,89.14,44.0
1,0,5,12,"[5.4, 6.44]",6.44,89.14,44.0
1,0,6,14,"[10.59, 9.35]",10.59,89.14,44.0
1,0,7,16,"[3.14, 77.58]",77.58,89.14,44.0
1,0,8,18,"[84.67, 62.07]",84.67,89.14,44.0
1,0,9,20,"[88.41, 84.49]",88.41,89.14,44.0
1,0,0,2,"[6.23, 82.09]",82.09,82.09,45.0
1,0,1,4,"[88.89, 76.59]",88.89,88.89,45.0
1,0,2,6,"[66.84, 6.22]",66.84,88.89,45.0
1,0,3,8,"[0.15, 45.85]",45.85,88.89,45.0
1,0,4,10,"[12.01, 77.58]",77.58,88.89,45.0
1,0,5,12,"[84.49, 84.67]",84.67,88.89,45.0
1,0,6,14,"[5.95, 80.39]",80.39,88.89,45.0
1,0,7,16,"[38.48, 62.07]",62.07,88.89,45.0
1,0,8,18,"[55.96, 88.41]",88.41,88.89,45.0
1,0,9,20,"[84.81, 58.4]",84.81,88.89,45.0
1,0,0,2,"[71.81, 71.57]",71.81,71.81,46.0
1,0,1,4,"[70.51, 75.46]",75.46,75.46,46.0
1,0,2,6,"[77.52, 88.82]",88.82,88.82,46.0
1,0,3,8,"[50.74, 76.66]",76.66,88.82,46.0
1,0,4,10,"[80.86, 99.98]",99.98,99.98,46.0
1,0,5,12,"[67.57, 99.22]",99.22,99.98,46.0
1,0,6,14,"[98.38, 81.63]",98.38,99.98,46.0
1,0,7,16,"[99.81, 62.33]",99.81,99.98,46.0
1,0,8,18,"[92.19, 87.59]",92.19,99.98,46.0
1,0,9,20,"[91.19, 83.22]",91.19,99.98,46.0
1,0,0,2,"[66.9, 66.49]",66.9,66.9,47.0
1,0,1,4,"[43.18, 21.74]",43.18,66.9,47.0
1,0,2,6,"[33.65, 52.22]",52.22,66.9,47.0
1,0,3,8,"[48.91, 27.16]",48.91,66.9,47.0
1,0,4,10,"[2.79, 59.05]",59.05,66.9,47.0
1,0,5,12,"[38.63, 48.34]",48.34,66.9,47.0
1,0,6,14,"[80.61, 0.0]",80.61,80.61,47.0
1,0,7,16,"[48.15, 62.07]",62.07,80.61,47.0
1,0,8,18,"[80.39, 44.74]",80.39,80.61,47.0
1,0,9,20,"[71.43, 68.31]",71.43,80.61,47.0
1,0,0,2,"[78.93, 68.17]",78.93,78.93,48.0
1,0,1,4,"[76.02, 74.3]",76.02,78.93,48.0
1,0,2,6,"[52.08, 78.6]",78.6,78.93,48.0
1,0,3,8,"[29.06, 50.7]",50.7,78.93,48.0
1,0,4,10,"[62.04, 62.32]",62.32,78.93,48.0
1,0,5,12,"[31.43, 23.8]",31.43,78.93,48.0
1,0,6,14,"[83.62, 53.81]",83.62,83.62,48.0
1,0,7,16,"[25.77, 39.2]",39.2,83.62,48.0
1,0,8,18,"[46.53, 14.81]",46.53,83.62,48.0
1,0,9,20,"[78.44, 53.11]",78.44,83.62,48.0
1,0,0,2,"[84.81, 2.79]",84.81,84.81,49.0
1,0,1,4,"[88.41, 84.49]",88.41,88.41,49.0
1,0,2,6,"[77.58, 62.07]",77.58,88.41,49.0
1,0,3,8,"[1.68, 54.52]",54.52,88.41,49.0
1,0,4,10,"[68.31, 84.17]",84.17,88.41,49.0
1,0,5,12,"[59.81, 78.6]",78.6,88.41,49.0
1,0,6,14,"[43.22, 77.01]",77.01,88.41,49.0
1,0,7,16,"[84.67, 48.34]",84.67,88.41,49.0
1,0,8,18,"[61.67, 88.41]",88.41,88.41,49.0
1,0,9,20,"[78.19, 3.04]",78.19,88.41,49.0
1,0,0,2,"[70.8, 92.19]",92.19,92.19,50.0
1,0,1,4,"[99.81, 83.85]",99.81,99.81,50.0
1,0,2,6,"[87.59, 99.22]",99.22,99.81,50.0
1,0,3,8,"[98.38, 81.63]",98.38,99.81,50.0
1,0,4,10,"[39.32, 45.73]",45.73,99.81,50.0
1,0,5,12,"[51.83, 9.36]",51.83,99.81,50.0
1,0,6,14,"[3.07, 14.06]",14.06,99.81,50.0
1,0,7,16,"[44.47, 80.86]",80.86,99.81,50.0
1,0,8,18,"[71.81, 77.52]",77.52,99.81,50.0
1,0,9,20,"[50.74, 84.49]",84.49,99.81,50.0
1,0,0,2,"[45.85, 89.71]",89.71,89.71,51.0
1,0,1,4,"[87.32, 18.16]",87.32,89.71,51.0
1,0,2,6,"[78.19, 91.27]",91.27,91.27,51.0
1,0,3,8,"[86.46, 84.64]",86.46,91.27,51.0
1,0,4,10,"[58.4, 2.35]",58.4,91.27,51.0
1,0,5,12,"[2.44, 4.26]",4.26,91.27,51.0
1,0,6,14,"[14.24, 17.43]",17.43,91.27,51.0
1,0,7,16,"[79.1, 76.33]",79.1,91.27,51.0
1,0,8,18,"[51.83, 50.7]",51.83,91.27,51.0
1,0,9,20,"[60.48, 78.93]",78.93,91.27,51.0
1,0,0,2,"[89.95, 92.03]",92.03,92.03,52.0
1,0,1,4,"[83.85, 95.48]",95.48,95.48,52.0
1,0,2,6,"[81.63, 96.64]",96.64,96.64,52.0
1,0,3,8,"[36.18, 38.63]",38.63,96.64,52.0
1,0,4,10,"[27.88, 59.82]",59.82,96.64,52.0
1,0,5,12,"[19.13, 50.74]",50.74,96.64,52.0
1,0,6,14,"[46.42, 22.07]",46.42,96.64,52.0
1,0,7,16,"[75.46, 80.65]",80.65,96.64,52.0
1,0,8,18,"[23.23, 21.74]",23.23,96.64,52.0
1,0,9,20,"[64.48, 50.55]",64.48,96.64,52.0
1,0,0,2,"[77.52, 75.46]",77.52,77.52,53.0
1,0,1,4,"[70.51, 78.19]",78.19,78.19,53.0
1,0,2,6,"[51.83, 2.33]",51.83,78.19,53.0
1,0,3,8,"[50.74, 58.4]",58.4,78.19,53.0
1,0,4,10,"[71.57, 87.32]",87.32,87.32,53.0
1,0,5,12,"[89.71, 91.27]",91.27,91.27,53.0
1,0,6,14,"[86.46, 2.44]",86.46,91.27,53.0
1,0,7,16,"[58.13, 45.37]",58.13,91.27,53.0
1,0,8,18,"[42.63, 17.0]",42.63,91.27,53.0
1,0,9,20,"[31.51, 5.24]",31.51,91.27,53.0
1,0,0,2,"[84.81, 88.41]",88.41,88.41,54.0
1,0,1,4,"[77.58, 88.41]",88.41,88.41,54.0
1,0,2,6,"[84.67, 84.49]",84.67,88.41,54.0
1,0,3,8,"[80.61, 4.08]",80.61,88.41,54.0
1,0,4,10,"[38.48, 48.34]",48.34,88.41,54.0
1,0,5,12,"[80.39, 76.24]",80.39,88.41,54.0
1,0,6,14,"[2.79, 48.91]",48.91,88.41,54.0
1,0,7,16,"[61.86, 61.67]",61.86,88.41,54.0
1,0,8,18,"[62.15, 78.6]",78.6,88.41,54.0
1,0,9,20,"[71.43, 43.22]",71.43,88.41,54.0
1,0,0,2,"[50.55, 23.5]",50.55,50.55,55.0
1,0,1,4,"[50.79, 42.63]",50.79,50.79,55.0
1,0,2,6,"[58.48, 69.13]",69.13,69.13,55.0
1,0,3,8,"[69.03, 29.25]",69.03,69.13,55.0
1,0,4,10,"[54.26, 36.46]",54.26,69.13,55.0
1,0,5,12,"[53.81, 58.13]",58.13,69.13,55.0
1,0,6,14,"[39.2, 64.48]",64.48,69.13,55.0
1,0,7,16,"[49.09, 20.95]",49.09,69.13,55.0
1,0,8,18,"[56.45, 77.01]",77.01,77.01,55.0
1,0,9,20,"[84.17, 71.43]",84.17,84.17,55.0
1,0,0,2,"[83.85, 50.74]",83.85,83.85,56.0
1,0,1,4,"[92.03, 92.19]",92.19,92.19,56.0
1,0,2,6,"[87.59, 81.63]",87.59,92.19,56.0
1,0,3,8,"[99.81, 89.95]",99.81,99.81,56.0
1,0,4,10,"[98.38, 42.62]",98.38,99.81,56.0
1,0,5,12,"[99.22, 80.65]",99.22,99.81,56.0
1,0,6,14,"[80.86, 99.98]",99.98,99.98,56.0
1,0,7,16,"[71.81, 39.57]",71.81,99.98,56.0
1,0,8,18,"[96.64, 11.26]",96.64,99.98,56.0
1,0,9,20,"[95.48, 83.22]",95.48,99.98,56.0
1,0,0,2,"[88.82, 67.57]",88.82,88.82,57.0
1,0,1,4,"[50.74, 99.98]",99.98,99.98,57.0
1,0,2,6,"[80.86, 80.65]",80.86,99.98,57.0
1,0,3,8,"[71.81, 71.57]",71.81,99.98,57.0
1,0,4,10,"[99.22, 83.85]",99.22,99.98,57.0
1,0,5,12,"[99.81, 81.63]",99.81,99.98,57.0
1,0,6,14,"[92.19, 98.38]",98.38,99.98,57.0
1,0,7,16,"[62.33, 26.69]",62.33,99.98,57.0
1,0,8,18,"[87.59, 12.23]",87.59,99.98,57.0
1,0,9,20,"[19.95, 40.61]",40.61,99.98,57.0
1,0,0,2,"[71.43, 79.1]",79.1,79.1,58.0
1,0,1,4,"[86.46, 58.4]",86.46,86.46,58.0
1,0,2,6,"[91.27, 87.59]",91.27,91.27,58.0
1,0,3,8,"[92.19, 45.85]",92.19,92.19,58.0
1,0,4,10,"[92.03, 99.81]",99.81,99.81,58.0
1,0,5,12,"[99.22, 28.06]",99.22,99.81,58.0
1,0,6,14,"[98.38, 95.48]",98.38,99.81,58.0
1,0,7,16,"[83.22, 81.63]",83.22,99.81,58.0
1,0,8,18,"[43.22, 91.19]",91.19,99.81,58.0
1,0,9,20,"[59.82, 44.47]",59.82,99.81,58.0
1,0,0,2,"[23.23, 26.48]",26.48,26.48,59.0
1,0,1,4,"[22.22, 23.3]",23.3,26.48,59.0
1,0,2,6,"[8.2, 36.18]",36.18,36.18,59.0
1,0,3,8,"[43.18, 20.6]",43.18,43.18,59.0
1,0,4,10,"[66.9, 51.99]",66.9,66.9,59.0
1,0,5,12,"[33.65, 30.02]",33.65,66.9,59.0
1,0,6,14,"[25.67, 0.0]",25.67,66.9,59.0
1,0,7,16,"[27.16, 42.63]",42.63,66.9,59.0
1,0,8,18,"[53.81, 50.55]",53.81,66.9,59.0
1,0,9,20,"[58.48, 46.53]",58.48,66.9,59.0
1,0,0,2,"[62.73, 40.85]",62.73,62.73,60.0
1,0,1,4,"[91.19, 59.82]",91.19,91.19,60.0
1,0,2,6,"[60.29, 99.98]",99.98,99.98,60.0
1,0,3,8,"[88.82, 80.86]",88.82,99.98,60.0
1,0,4,10,"[71.81, 99.22]",99.22,99.98,60.0
1,0,5,12,"[81.63, 92.19]",92.19,99.98,60.0
1,0,6,14,"[62.33, 99.81]",99.81,99.98,60.0
1,0,7,16,"[98.38, 87.59]",98.38,99.98,60.0
1,0,8,18,"[0.0, 83.22]",83.22,99.98,60.0
1,0,9,20,"[26.69, 22.87]",26.69,99.98,60.0
1,0,0,2,"[56.57, 80.61]",80.61,80.61,61.0
1,0,1,4,"[62.07, 80.39]",80.39,80.61,61.0
1,0,2,6,"[48.34, 84.49]",84.49,84.49,61.0
1,0,3,8,"[84.81, 84.67]",84.81,84.81,61.0
1,0,4,10,"[88.41, 76.24]",88.41,88.41,61.0
1,0,5,12,"[2.79, 73.71]",73.71,88.41,61.0
1,0,6,14,"[77.58, 61.67]",77.58,88.41,61.0
1,0,7,16,"[70.8, 45.62]",70.8,88.41,61.0
1,0,8,18,"[62.15, 71.43]",71.43,88.41,61.0
1,0,9,20,"[77.01, 84.17]",84.17,88.41,61.0
1,0,0,2,"[55.8, 39.32]",55.8,55.8,62.0
1,0,1,4,"[68.31, 44.74]",68.31,68.31,62.0
1,0,2,6,"[62.15, 70.8]",70.8,70.8,62.0
1,0,3,8,"[61.67, 67.17]",67.17,70.8,62.0
1,0,4,10,"[43.9, 84.49]",84.49,84.49,62.0
1,0,5,12,"[48.34, 84.81]",84.81,84.81,62.0
1,0,6,14,"[84.67, 88.41]",88.41,88.41,62.0
1,0,7,16,"[77.58, 6.23]",77.58,88.41,62.0
1,0,8,18,"[5.03, 7.43]",7.43,88.41,62.0
1,0,9,20,"[77.01, 78.44]",78.44,88.41,62.0
1,0,0,2,"[82.09, 70.51]",82.09,82.09,63.0
1,0,1,4,"[88.89, 76.59]",88.89,88.89,63.0
1,0,2,6,"[66.84, 71.81]",71.81,88.89,63.0
1,0,3,8,"[99.98, 55.96]",99.98,99.98,63.0
1,0,4,10,"[50.74, 80.86]",80.86,99.98,63.0
1,0,5,12,"[36.46, 53.81]",53.81,99.98,63.0
1,0,6,14,"[80.65, 25.77]",80.65,99.98,63.0
1,0,7,16,"[42.63, 6.22]",42.63,99.98,63.0
1,0,8,18,"[78.44, 72.21]",78.44,99.98,63.0
1,0,9,20,"[77.01, 31.51]",77.01,99.98,63.0
1,0,0,2,"[88.89, 84.81]",88.89,88.89,64.0
1,0,1,4,"[66.84, 82.09]",82.09,88.89,64.0
1,0,2,6,"[88.41, 48.15]",88.41,88.89,64.0
1,0,3,8,"[77.58, 55.96]",77.58,88.89,64.0
1,0,4,10,"[7.02, 3.14]",7.02,88.89,64.0
1,0,5,12,"[0.15, 54.52]",54.52,88.89,64.0
1,0,6,14,"[68.31, 2.13]",68.31,88.89,64.0
1,0,7,16,"[26.97, 39.32]",39.32,88.89,64.0
1,0,8,18,"[70.8, 61.67]",70.8,88.89,64.0
1,0,9,20,"[77.01, 8.52]",77.01,88.89,64.0
1,0,0,2,"[83.62, 50.7]",83.62,83.62,65.0
1,0,1,4,"[76.02, 78.6]",78.6,83.62,65.0
1,0,2,6,"[62.04, 29.06]",62.04,83.62,65.0
1,0,3,8,"[70.51, 14.81]",70.51,83.62,65.0
1,0,4,10,"[71.57, 77.52]",77.52,83.62,65.0
1,0,5,12,"[75.46, 50.74]",75.46,83.62,65.0
1,0,6,14,"[71.81, 99.98]",99.98,99.98,65.0
1,0,7,16,"[80.86, 80.65]",80.86,99.98,65.0
1,0,8,18,"[9.88, 99.22]",99.22,99.98,65.0
1,0,9,20,"[98.38, 81.63]",98.38,99.98,65.0
1,0,0,2,"[95.48, 96.64]",96.64,96.64,66.0
1,0,1,4,"[83.22, 89.95]",89.95,96.64,66.0
1,0,2,6,"[83.85, 92.03]",92.03,96.64,66.0
1,0,3,8,"[38.65, 59.82]",59.82,96.64,66.0
1,0,4,10,"[50.74, 19.13]",50.74,96.64,66.0
1,0,5,12,"[17.0, 14.73]",17.0,96.64,66.0
1,0,6,14,"[71.81, 14.29]",71.81,96.64,66.0
1,0,7,16,"[80.86, 39.2]",80.86,96.64,66.0
1,0,8,18,"[26.69, 12.25]",26.69,96.64,66.0
1,0,9,20,"[78.44, 78.6]",78.6,96.64,66.0
1,0,0,2,"[59.05, 92.03]",92.03,92.03,67.0
1,0,1,4,"[89.95, 92.19]",92.19,92.19,67.0
1,0,2,6,"[99.81, 83.85]",99.81,99.81,67.0
1,0,3,8,"[99.22, 45.73]",99.22,99.81,67.0
1,0,4,10,"[98.38, 95.48]",98.38,99.81,67.0
1,0,5,12,"[83.22, 81.63]",83.22,99.81,67.0
1,0,6,14,"[61.33, 1.68]",61.33,99.81,67.0
1,0,7,16,"[26.48, 14.01]",26.48,99.81,67.0
1,0,8,18,"[13.87, 14.24]",14.24,99.81,67.0
1,0,9,20,"[45.37, 38.65]",45.37,99.81,67.0
1,0,0,2,"[82.13, 43.18]",82.13,82.13,68.0
1,0,1,4,"[70.26, 22.07]",70.26,82.13,68.0
1,0,2,6,"[81.48, 3.96]",81.48,82.13,68.0
1,0,3,8,"[67.63, 89.14]",89.14,89.14,68.0
1,0,4,10,"[75.12, 85.21]",85.21,89.14,68.0
1,0,5,12,"[5.4, 35.43]",35.43,89.14,68.0
1,0,6,14,"[66.49, 18.26]",66.49,89.14,68.0
1,0,7,16,"[52.22, 7.02]",52.22,89.14,68.0
1,0,8,18,"[0.0, 43.12]",43.12,89.14,68.0
1,0,9,20,"[48.91, 25.67]",48.91,89.14,68.0
1,0,0,2,"[71.57, 70.51]",71.57,71.57,69.0
1,0,1,4,"[75.46, 71.81]",75.46,75.46,69.0
1,0,2,6,"[77.52, 50.74]",77.52,77.52,69.0
1,0,3,8,"[89.95, 64.48]",89.95,89.95,69.0
1,0,4,10,"[83.85, 99.81]",99.81,99.81,69.0
1,0,5,12,"[98.38, 45.73]",98.38,99.81,69.0
1,0,6,14,"[99.22, 96.64]",99.22,99.81,69.0
1,0,7,16,"[81.63, 83.22]",83.22,99.81,69.0
1,0,8,18,"[92.19, 44.47]",92.19,99.81,69.0
1,0,9,20,"[46.42, 31.14]",46.42,99.81,69.0
1,0,0,2,"[99.22, 98.38]",99.22,99.22,70.0
1,0,1,4,"[81.63, 99.81]",99.81,99.81,70.0
1,0,2,6,"[92.19, 87.59]",92.19,99.81,70.0
1,0,3,8,"[19.95, 60.29]",60.29,99.81,70.0
1,0,4,10,"[80.86, 12.23]",80.86,99.81,70.0
1,0,5,12,"[71.81, 76.66]",76.66,99.81,70.0
1,0,6,14,"[5.95, 1.68]",5.95,99.81,70.0
1,0,7,16,"[17.0, 77.01]",77.01,99.81,70.0
1,0,8,18,"[31.51, 6.23]",31.51,99.81,70.0
1,0,9,20,"[70.51, 88.82]",88.82,99.81,70.0
1,0,0,2,"[61.67, 70.8]",70.8,70.8,71.0
1,0,1,4,"[67.17, 62.15]",67.17,70.8,71.0
1,0,2,6,"[68.31, 39.32]",68.31,70.8,71.0
1,0,3,8,"[67.04, 43.9]",67.04,70.8,71.0
1,0,4,10,"[8.69, 11.49]",11.49,70.8,71.0
1,0,5,12,"[44.74, 55.8]",55.8,70.8,71.0
1,0,6,14,"[26.29, 45.62]",45.62,70.8,71.0
1,0,7,16,"[77.01, 84.49]",84.49,84.49,71.0
1,0,8,18,"[84.81, 48.34]",84.81,84.81,71.0
1,0,9,20,"[88.41, 6.23]",88.41,88.41,71.0
1,0,0,2,"[84.49, 84.67]",84.67,84.67,72.0
1,0,1,4,"[84.81, 88.41]",88.41,88.41,72.0
1,0,2,6,"[77.58, 80.61]",80.61,88.41,72.0
1,0,3,8,"[80.39, 48.34]",80.39,88.41,72.0
1,0,4,10,"[5.95, 61.67]",61.67,88.41,72.0
1,0,5,12,"[54.52, 44.74]",54.52,88.41,72.0
1,0,6,14,"[88.41, 76.59]",88.41,88.41,72.0
1,0,7,16,"[62.6, 45.01]",62.6,88.41,72.0
1,0,8,18,"[88.89, 8.61]",88.89,88.89,72.0
1,0,9,20,"[82.09, 62.07]",82.09,88.89,72.0
1,0,0,2,"[40.02, 29.96]",40.02,40.02,73.0
1,0,1,4,"[31.53, 53.11]",53.11,53.11,73.0
1,0,2,6,"[49.48, 30.17]",49.48,53.11,73.0
1,0,3,8,"[78.93, 23.8]",78.93,78.93,73.0
1,0,4,10,"[68.17, 76.02]",76.02,78.93,73.0
1,0,5,12,"[52.08, 31.43]",52.08,78.93,73.0
1,0,6,14,"[50.7, 78.6]",78.6,78.93,73.0
1,0,7,16,"[29.06, 62.04]",62.04,78.93,73.0
1,0,8,18,"[62.32, 12.14]",62.32,78.93,73.0
1,0,9,20,"[11.72, 9.88]",11.72,78.93,73.0
1,0,0,2,"[92.03, 83.85]",92.03,92.03,74.0
1,0,1,4,"[89.95, 95.48]",95.48,95.48,74.0
1,0,2,6,"[96.64, 81.63]",96.64,96.64,74.0
1,0,3,8,"[16.77, 81.48]",81.48,96.64,74.0
1,0,4,10,"[85.21, 13.46]",85.21,96.64,74.0
1,0,5,12,"[7.82, 7.03]",7.82,96.64,74.0
1,0,6,14,"[39.57, 75.12]",75.12,96.64,74.0
1,0,7,16,"[83.22, 87.59]",87.59,96.64,74.0
1,0,8,18,"[99.81, 76.66]",99.81,99.81,74.0
1,0,9,20,"[92.19, 70.51]",92.19,99.81,74.0
1,0,0,2,"[62.07, 50.74]",62.07,62.07,75.0
1,0,1,4,"[38.48, 80.61]",80.61,80.61,75.0
1,0,2,6,"[80.39, 48.34]",80.39,80.61,75.0
1,0,3,8,"[84.67, 84.81]",84.81,84.81,75.0
1,0,4,10,"[88.41, 84.49]",88.41,88.41,75.0
1,0,5,12,"[77.58, 76.24]",77.58,88.41,75.0
1,0,6,14,"[2.79, 61.86]",61.86,88.41,75.0
1,0,7,16,"[5.95, 7.43]",7.43,88.41,75.0
1,0,8,18,"[78.6, 71.81]",78.6,88.41,75.0
1,0,9,20,"[43.22, 71.43]",71.43,88.41,75.0
1,0,0,2,"[23.77, 76.02]",76.02,76.02,76.0
1,0,1,4,"[83.62, 62.32]",83.62,83.62,76.0
1,0,2,6,"[62.04, 78.6]",78.6,83.62,76.0
1,0,3,8,"[29.06, 50.7]",50.7,83.62,76.0
1,0,4,10,"[78.93, 14.81]",78.93,83.62,76.0
1,0,5,12,"[68.17, 16.71]",68.17,83.62,76.0
1,0,6,14,"[36.29, 31.53]",36.29,83.62,76.0
1,0,7,16,"[61.33, 0.26]",61.33,83.62,76.0
1,0,8,18,"[40.26, 54.83]",54.83,83.62,76.0
1,0,9,20,"[99.81, 2.64]",99.81,99.81,76.0
1,0,0,2,"[49.48, 53.11]",53.11,53.11,77.0
1,0,1,4,"[40.02, 30.17]",40.02,53.11,77.0
1,0,2,6,"[31.43, 78.93]",78.93,78.93,77.0
1,0,3,8,"[68.17, 76.02]",76.02,78.93,77.0
1,0,4,10,"[52.08, 29.06]",52.08,78.93,77.0
1,0,5,12,"[83.62, 62.32]",83.62,83.62,77.0
1,0,6,14,"[14.29, 13.12]",14.29,83.62,77.0
1,0,7,16,"[0.0, 0.0]",0.0,83.62,77.0
1,0,8,18,"[50.7, 78.6]",78.6,83.62,77.0
1,0,9,20,"[62.04, 14.81]",62.04,83.62,77.0
1,0,0,2,"[76.02, 88.89]",88.89,88.89,78.0
1,0,1,4,"[82.09, 66.84]",82.09,88.89,78.0
1,0,2,6,"[68.17, 50.7]",68.17,88.89,78.0
1,0,3,8,"[78.93, 6.22]",78.93,88.89,78.0
1,0,4,10,"[6.23, 52.08]",52.08,88.89,78.0
1,0,5,12,"[23.8, 0.15]",23.8,88.89,78.0
1,0,6,14,"[12.01, 78.6]",78.6,88.89,78.0
1,0,7,16,"[74.3, 31.43]",74.3,88.89,78.0
1,0,8,18,"[77.58, 3.14]",77.58,88.89,78.0
1,0,9,20,"[88.41, 84.67]",88.41,88.89,78.0
1,0,0,2,"[80.39, 80.61]",80.61,80.61,79.0
1,0,1,4,"[48.34, 62.07]",62.07,80.61,79.0
1,0,2,6,"[84.49, 84.67]",84.67,84.67,79.0
1,0,3,8,"[88.41, 84.81]",88.41,88.41,79.0
1,0,4,10,"[77.58, 73.71]",77.58,88.41,79.0
1,0,5,12,"[6.23, 48.91]",48.91,88.41,79.0
1,0,6,14,"[61.86, 67.04]",67.04,88.41,79.0
1,0,7,16,"[62.15, 56.57]",62.15,88.41,79.0
1,0,8,18,"[67.17, 71.43]",71.43,88.41,79.0
1,0,9,20,"[27.8, 84.17]",84.17,88.41,79.0
1,0,0,2,"[99.81, 99.22]",99.81,99.81,80.0
1,0,1,4,"[92.19, 98.38]",98.38,99.81,80.0
1,0,2,6,"[87.59, 82.13]",87.59,99.81,80.0
1,0,3,8,"[45.73, 60.29]",60.29,99.81,80.0
1,0,4,10,"[5.4, 26.39]",26.39,99.81,80.0
1,0,5,12,"[83.22, 5.16]",83.22,99.81,80.0
1,0,6,14,"[80.86, 81.48]",81.48,99.81,80.0
1,0,7,16,"[71.57, 71.81]",71.81,99.81,80.0
1,0,8,18,"[76.66, 21.74]",76.66,99.81,80.0
1,0,9,20,"[14.24, 26.97]",26.97,99.81,80.0
1,0,0,2,"[62.07, 80.39]",80.39,80.39,81.0
1,0,1,4,"[84.49, 84.67]",84.67,84.67,81.0
1,0,2,6,"[88.41, 48.34]",88.41,88.41,81.0
1,0,3,8,"[77.58, 84.81]",84.81,88.41,81.0
1,0,4,10,"[76.24, 5.95]",76.24,88.41,81.0
1,0,5,12,"[2.79, 48.91]",48.91,88.41,81.0
1,0,6,14,"[61.67, 78.6]",78.6,88.41,81.0
1,0,7,16,"[71.43, 43.22]",71.43,88.41,81.0
1,0,8,18,"[62.15, 77.01]",77.01,88.41,81.0
1,0,9,20,"[45.62, 50.74]",50.74,88.41,81.0
1,0,0,2,"[80.65, 71.81]",80.65,80.65,82.0
1,0,1,4,"[70.51, 99.98]",99.98,99.98,82.0
1,0,2,6,"[80.86, 88.82]",88.82,99.98,82.0
1,0,3,8,"[91.19, 60.29]",91.19,99.98,82.0
1,0,4,10,"[19.13, 59.82]",59.82,99.98,82.0
1,0,5,12,"[99.22, 62.33]",99.22,99.98,82.0
1,0,6,14,"[81.63, 98.38]",98.38,99.98,82.0
1,0,7,16,"[99.81, 83.22]",99.81,99.98,82.0
1,0,8,18,"[52.47, 87.59]",87.59,99.98,82.0
1,0,9,20,"[92.19, 45.73]",92.19,99.98,82.0
1,0,0,2,"[52.22, 66.49]",66.49,66.49,83.0
1,0,1,4,"[21.74, 48.91]",48.91,66.49,83.0
1,0,2,6,"[2.79, 73.71]",73.71,73.71,83.0
1,0,3,8,"[61.86, 76.24]",76.24,76.24,83.0
1,0,4,10,"[84.67, 59.05]",84.67,84.67,83.0
1,0,5,12,"[88.41, 78.6]",88.41,88.41,83.0
1,0,6,14,"[56.57, 61.67]",61.67,88.41,83.0
1,0,7,16,"[67.04, 77.58]",77.58,88.41,83.0
1,0,8,18,"[78.44, 68.31]",78.44,88.41,83.0
1,0,9,20,"[59.81, 48.34]",59.81,88.41,83.0
1,0,0,2,"[95.48, 54.83]",95.48,95.48,84.0
1,0,1,4,"[81.63, 96.64]",96.64,96.64,84.0
1,0,2,6,"[89.95, 16.77]",89.95,96.64,84.0
1,0,3,8,"[92.03, 87.59]",92.03,96.64,84.0
1,0,4,10,"[38.65, 59.82]",59.82,96.64,84.0
1,0,5,12,"[50.74, 19.13]",50.74,96.64,84.0
1,0,6,14,"[92.19, 51.83]",92.19,96.64,84.0
1,0,7,16,"[83.85, 0.0]",83.85,96.64,84.0
1,0,8,18,"[99.81, 98.38]",99.81,99.81,84.0
1,0,9,20,"[80.65, 39.2]",80.65,99.81,84.0
1,0,0,2,"[49.17, 52.08]",52.08,52.08,85.0
1,0,1,4,"[60.48, 74.3]",74.3,74.3,85.0
1,0,2,6,"[29.06, 76.02]",76.02,76.02,85.0
1,0,3,8,"[78.93, 83.62]",83.62,83.62,85.0
1,0,4,10,"[68.17, 50.7]",68.17,83.62,85.0
1,0,5,12,"[31.43, 23.8]",31.43,83.62,85.0
1,0,6,14,"[14.06, 0.26]",14.06,83.62,85.0
1,0,7,16,"[62.32, 53.11]",62.32,83.62,85.0
1,0,8,18,"[3.04, 23.81]",23.81,83.62,85.0
1,0,9,20,"[56.45, 9.35]",56.45,83.62,85.0
1,0,0,2,"[46.42, 51.37]",51.37,51.37,86.0
1,0,1,4,"[52.47, 57.84]",57.84,57.84,86.0
1,0,2,6,"[62.33, 45.73]",62.33,62.33,86.0
1,0,3,8,"[99.22, 19.71]",99.22,99.22,86.0
1,0,4,10,"[81.63, 98.38]",98.38,99.22,86.0
1,0,5,12,"[99.81, 92.19]",99.81,99.81,86.0
1,0,6,14,"[99.98, 80.65]",99.98,99.98,86.0
1,0,7,16,"[80.86, 88.82]",88.82,99.98,86.0
