% of data used,Random_Seed,Iteration,Number of experiments,yield_Measurements,yield_IterBest,Best cumulative yield,Initial_Data
0,1383,2,6,"[92.03, 0.0]",92.03,92.03,
0,1383,3,8,"[39.55, 14.24]",39.55,92.03,
0,1383,4,10,"[75.46, 12.23]",75.46,92.03,
0,1383,5,12,"[76.66, 14.68]",76.66,92.03,
0,1383,6,14,"[96.64, 12.25]",96.64,96.64,
0,1383,7,16,"[87.59, 95.48]",95.48,96.64,
0,1383,8,18,"[3.33, 89.95]",89.95,96.64,
0,1383,9,20,"[3.14, 81.63]",81.63,96.64,
0,1384,0,2,"[8.17, 0.26]",8.17,8.17,
0,1384,1,4,"[15.21, 0.0]",15.21,15.21,
0,1384,2,6,"[11.26, 0.0]",11.26,15.21,
0,1384,3,8,"[7.82, 5.15]",7.82,15.21,
0,1384,4,10,"[71.57, 13.13]",71.57,71.57,
0,1384,5,12,"[88.82, 37.4]",88.82,88.82,
0,1384,6,14,"[76.66, 38.65]",76.66,88.82,
0,1384,7,16,"[0.0, 7.69]",7.69,88.82,
0,1384,8,18,"[83.22, 46.75]",83.22,88.82,
0,1384,9,20,"[89.95, 95.48]",95.48,95.48,
0,1385,0,2,"[87.62, 0.0]",87.62,87.62,
0,1385,1,4,"[13.89, 73.71]",73.71,87.62,
0,1385,2,6,"[3.4, 2.48]",3.4,87.62,
0,1385,3,8,"[88.89, 20.5]",88.89,88.89,
0,1385,4,10,"[5.03, 2.13]",5.03,88.89,
0,1385,5,12,"[2.72, 0.15]",2.72,88.89,
0,1385,6,14,"[74.04, 92.03]",92.03,92.03,
0,1385,7,16,"[87.59, 84.64]",87.59,92.03,
0,1385,8,18,"[95.48, 17.43]",95.48,95.48,
0,1385,9,20,"[96.64, 50.7]",96.64,96.64,
0,1386,0,2,"[17.43, 26.74]",26.74,26.74,
0,1386,1,4,"[2.62, 0.0]",2.62,26.74,
0,1386,2,6,"[7.82, 0.0]",7.82,26.74,
0,1386,3,8,"[83.22, 71.57]",83.22,83.22,
0,1386,4,10,"[67.57, 31.14]",67.57,83.22,
0,1386,5,12,"[13.19, 0.0]",13.19,83.22,
0,1386,6,14,"[18.38, 77.52]",77.52,83.22,
0,1386,7,16,"[70.51, 50.74]",70.51,83.22,
0,1386,8,18,"[89.95, 50.79]",89.95,89.95,
0,1386,9,20,"[76.02, 87.59]",87.59,89.95,
1,1337,0,2,"[76.66, 16.04]",76.66,76.66,0.0
1,1337,1,4,"[95.48, 75.46]",95.48,95.48,0.0
1,1337,2,6,"[92.03, 38.65]",92.03,95.48,0.0
1,1337,3,8,"[35.61, 81.63]",81.63,95.48,0.0
1,1337,4,10,"[83.85, 59.82]",83.85,95.48,0.0
1,1337,5,12,"[89.95, 66.84]",89.95,95.48,0.0
1,1337,6,14,"[96.64, 1.62]",96.64,96.64,0.0
1,1337,7,16,"[62.04, 83.22]",83.22,96.64,0.0
1,1337,8,18,"[7.42, 25.45]",25.45,96.64,0.0
1,1337,9,20,"[87.59, 91.39]",91.39,96.64,0.0
1,1337,0,2,"[57.18, 18.9]",57.18,57.18,1.0
1,1337,1,4,"[30.41, 0.0]",30.41,57.18,1.0
1,1337,2,6,"[0.0, 48.64]",48.64,57.18,1.0
1,1337,3,8,"[19.97, 71.57]",71.57,71.57,1.0
1,1337,4,10,"[83.85, 88.82]",88.82,88.82,1.0
1,1337,5,12,"[67.57, 26.74]",67.57,88.82,1.0
1,1337,6,14,"[81.63, 13.75]",81.63,88.82,1.0
1,1337,7,16,"[87.59, 84.17]",87.59,88.82,1.0
1,1337,8,18,"[7.69, 86.37]",86.37,88.82,1.0
1,1337,9,20,"[3.1, 68.53]",68.53,88.82,1.0
1,1337,0,2,"[1.96, 38.8]",38.8,38.8,2.0
1,1337,1,4,"[3.33, 34.98]",34.98,38.8,2.0
1,1337,2,6,"[3.77, 5.48]",5.48,38.8,2.0
1,1337,3,8,"[72.9, 86.37]",86.37,86.37,2.0
1,1337,4,10,"[0.0, 40.02]",40.02,86.37,2.0
1,1337,5,12,"[72.21, 7.02]",72.21,86.37,2.0
1,1337,6,14,"[26.5, 0.28]",26.5,86.37,2.0
1,1337,7,16,"[33.59, 38.48]",38.48,86.37,2.0
1,1337,8,18,"[4.85, 4.89]",4.89,86.37,2.0
1,1337,9,20,"[3.6, 2.41]",3.6,86.37,2.0
1,1337,0,2,"[1.68, 81.48]",81.48,81.48,3.0
1,1337,1,4,"[45.87, 13.46]",45.87,81.48,3.0
1,1337,2,6,"[96.64, 5.16]",96.64,96.64,3.0
1,1337,3,8,"[30.41, 92.03]",92.03,96.64,3.0
1,1337,4,10,"[50.7, 83.85]",83.85,96.64,3.0
1,1337,5,12,"[87.59, 19.71]",87.59,96.64,3.0
1,1337,6,14,"[83.22, 68.33]",83.22,96.64,3.0
1,1337,7,16,"[82.09, 81.63]",82.09,96.64,3.0
1,1337,8,18,"[74.04, 46.75]",74.04,96.64,3.0
1,1337,9,20,"[60.48, 62.6]",62.6,96.64,3.0
1,1337,0,2,"[3.6, 75.12]",75.12,75.12,4.0
1,1337,1,4,"[23.5, 7.82]",23.5,75.12,4.0
1,1337,2,6,"[62.6, 81.63]",81.63,81.63,4.0
1,1337,3,8,"[82.09, 95.48]",95.48,95.48,4.0
1,1337,4,10,"[83.22, 92.03]",92.03,95.48,4.0
1,1337,5,12,"[96.64, 83.85]",96.64,96.64,4.0
1,1337,6,14,"[45.85, 89.95]",89.95,96.64,4.0
1,1337,7,16,"[38.65, 12.23]",38.65,96.64,4.0
1,1337,8,18,"[48.15, 56.57]",56.57,96.64,4.0
1,1337,9,20,"[38.8, 13.46]",38.8,96.64,4.0
1,1337,0,2,"[69.11, 13.01]",69.11,69.11,5.0
1,1337,1,4,"[5.29, 40.02]",40.02,69.11,5.0
1,1337,2,6,"[26.5, 59.81]",59.81,69.11,5.0
1,1337,3,8,"[3.1, 52.22]",52.22,69.11,5.0
1,1337,4,10,"[50.93, 3.0]",50.93,69.11,5.0
1,1337,5,12,"[84.17, 46.53]",84.17,84.17,5.0
1,1337,6,14,"[54.26, 54.52]",54.52,84.17,5.0
1,1337,7,16,"[72.21, 7.03]",72.21,84.17,5.0
1,1337,8,18,"[88.82, 67.17]",88.82,88.82,5.0
1,1337,9,20,"[50.74, 62.73]",62.73,88.82,5.0
1,1337,0,2,"[25.45, 50.74]",50.74,50.74,6.0
1,1337,1,4,"[6.26, 67.57]",67.57,67.57,6.0
1,1337,2,6,"[89.95, 70.51]",89.95,89.95,6.0
1,1337,3,8,"[96.64, 87.59]",96.64,96.64,6.0
1,1337,4,10,"[83.22, 82.13]",83.22,96.64,6.0
1,1337,5,12,"[89.14, 83.62]",89.14,96.64,6.0
1,1337,6,14,"[0.0, 2.15]",2.15,96.64,6.0
1,1337,7,16,"[60.48, 16.47]",60.48,96.64,6.0
1,1337,8,18,"[81.48, 92.03]",92.03,96.64,6.0
1,1337,9,20,"[95.48, 50.7]",95.48,96.64,6.0
1,1337,0,2,"[11.26, 19.71]",19.71,19.71,7.0
1,1337,1,4,"[18.38, 89.14]",89.14,89.14,7.0
1,1337,2,6,"[88.89, 5.4]",88.89,89.14,7.0
1,1337,3,8,"[55.96, 66.84]",66.84,89.14,7.0
1,1337,4,10,"[3.14, 62.04]",62.04,89.14,7.0
1,1337,5,12,"[50.7, 0.0]",50.7,89.14,7.0
1,1337,6,14,"[0.0, 2.72]",2.72,89.14,7.0
1,1337,7,16,"[12.25, 76.66]",76.66,89.14,7.0
1,1337,8,18,"[96.64, 87.59]",96.64,96.64,7.0
1,1337,9,20,"[89.95, 95.48]",95.48,96.64,7.0
1,1337,0,2,"[25.31, 0.0]",25.31,25.31,8.0
1,1337,1,4,"[5.62, 36.72]",36.72,36.72,8.0
1,1337,2,6,"[48.64, 28.74]",48.64,48.64,8.0
1,1337,3,8,"[46.53, 31.38]",46.53,48.64,8.0
1,1337,4,10,"[39.5, 55.41]",55.41,55.41,8.0
1,1337,5,12,"[0.0, 42.63]",42.63,55.41,8.0
1,1337,6,14,"[25.45, 37.58]",37.58,55.41,8.0
1,1337,7,16,"[69.13, 9.6]",69.13,69.13,8.0
1,1337,8,18,"[84.17, 88.82]",88.82,88.82,8.0
1,1337,9,20,"[67.57, 50.74]",67.57,88.82,8.0
1,1337,0,2,"[0.0, 52.77]",52.77,52.77,9.0
1,1337,1,4,"[25.5, 23.45]",25.5,52.77,9.0
1,1337,2,6,"[55.7, 52.22]",55.7,55.7,9.0
1,1337,3,8,"[3.01, 17.93]",17.93,55.7,9.0
1,1337,4,10,"[4.77, 59.81]",59.81,59.81,9.0
1,1337,5,12,"[50.93, 77.52]",77.52,77.52,9.0
1,1337,6,14,"[76.66, 75.46]",76.66,77.52,9.0
1,1337,7,16,"[67.57, 70.51]",70.51,77.52,9.0
1,1337,8,18,"[50.74, 71.57]",71.57,77.52,9.0
1,1337,9,20,"[83.22, 76.85]",83.22,83.22,9.0
1,1337,0,2,"[43.22, 75.46]",75.46,75.46,10.0
1,1337,1,4,"[76.66, 23.81]",76.66,76.66,10.0
1,1337,2,6,"[89.95, 67.57]",89.95,89.95,10.0
1,1337,3,8,"[87.59, 26.39]",87.59,89.95,10.0
1,1337,4,10,"[96.64, 83.85]",96.64,96.64,10.0
1,1337,5,12,"[18.38, 83.22]",83.22,96.64,10.0
1,1337,6,14,"[62.04, 95.48]",95.48,96.64,10.0
1,1337,7,16,"[88.89, 81.63]",88.89,96.64,10.0
1,1337,8,18,"[30.41, 66.84]",66.84,96.64,10.0
1,1337,9,20,"[3.14, 46.42]",46.42,96.64,10.0
1,1337,0,2,"[82.09, 60.48]",82.09,82.09,11.0
1,1337,1,4,"[75.12, 83.22]",83.22,83.22,11.0
1,1337,2,6,"[74.04, 81.63]",81.63,83.22,11.0
1,1337,3,8,"[5.03, 62.6]",62.6,83.22,11.0
1,1337,4,10,"[7.03, 31.14]",31.14,83.22,11.0
1,1337,5,12,"[13.19, 62.32]",62.32,83.22,11.0
1,1337,6,14,"[87.32, 13.46]",87.32,87.32,11.0
1,1337,7,16,"[12.35, 89.71]",89.71,89.71,11.0
1,1337,8,18,"[45.85, 7.89]",45.85,89.71,11.0
1,1337,9,20,"[29.06, 19.04]",29.06,89.71,11.0
1,1337,0,2,"[96.64, 78.6]",96.64,96.64,12.0
1,1337,1,4,"[89.14, 46.42]",89.14,96.64,12.0
1,1337,2,6,"[88.89, 22.07]",88.89,96.64,12.0
1,1337,3,8,"[3.14, 62.04]",62.04,96.64,12.0
1,1337,4,10,"[30.41, 4.66]",30.41,96.64,12.0
1,1337,5,12,"[66.84, 92.03]",92.03,96.64,12.0
1,1337,6,14,"[62.32, 83.85]",83.85,96.64,12.0
1,1337,7,16,"[87.59, 95.48]",95.48,96.64,12.0
1,1337,8,18,"[89.95, 21.88]",89.95,96.64,12.0
1,1337,9,20,"[2.13, 12.23]",12.23,96.64,12.0
1,1337,0,2,"[0.0, 2.62]",2.62,2.62,13.0
1,1337,1,4,"[1.26, 23.05]",23.05,23.05,13.0
1,1337,2,6,"[13.19, 17.92]",17.92,23.05,13.0
1,1337,3,8,"[48.64, 9.6]",48.64,48.64,13.0
1,1337,4,10,"[48.21, 69.11]",69.11,69.11,13.0
1,1337,5,12,"[45.95, 86.37]",86.37,86.37,13.0
1,1337,6,14,"[0.0, 84.17]",84.17,86.37,13.0
1,1337,7,16,"[72.21, 59.81]",72.21,86.37,13.0
1,1337,8,18,"[83.83, 2.79]",83.83,86.37,13.0
1,1337,9,20,"[7.69, 72.9]",72.9,86.37,13.0
1,1337,0,2,"[23.71, 31.51]",31.51,31.51,14.0
1,1337,1,4,"[31.38, 37.4]",37.4,37.4,14.0
1,1337,2,6,"[48.64, 3.1]",48.64,48.64,14.0
1,1337,3,8,"[4.77, 0.0]",4.77,48.64,14.0
1,1337,4,10,"[50.79, 16.47]",50.79,50.79,14.0
1,1337,5,12,"[26.29, 87.59]",87.59,87.59,14.0
1,1337,6,14,"[83.22, 89.95]",89.95,89.95,14.0
1,1337,7,16,"[96.64, 83.85]",96.64,96.64,14.0
1,1337,8,18,"[30.41, 95.48]",95.48,96.64,14.0
1,1337,9,20,"[81.63, 33.69]",81.63,96.64,14.0
1,1337,0,2,"[96.64, 5.16]",96.64,96.64,15.0
1,1337,1,4,"[89.95, 31.14]",89.95,96.64,15.0
1,1337,2,6,"[2.82, 62.75]",62.75,96.64,15.0
1,1337,3,8,"[62.04, 83.22]",83.22,96.64,15.0
1,1337,4,10,"[95.48, 51.37]",95.48,96.64,15.0
1,1337,5,12,"[81.63, 92.03]",92.03,96.64,15.0
1,1337,6,14,"[88.89, 14.24]",88.89,96.64,15.0
1,1337,7,16,"[75.46, 19.71]",75.46,96.64,15.0
1,1337,8,18,"[18.38, 23.81]",23.81,96.64,15.0
1,1337,9,20,"[67.21, 50.74]",67.21,96.64,15.0
1,1337,0,2,"[82.13, 21.88]",82.13,82.13,16.0
1,1337,1,4,"[0.0, 1.26]",1.26,82.13,16.0
1,1337,2,6,"[62.04, 5.16]",62.04,82.13,16.0
1,1337,3,8,"[83.62, 95.48]",95.48,95.48,16.0
1,1337,4,10,"[96.64, 92.03]",96.64,96.64,16.0
1,1337,5,12,"[89.95, 81.63]",89.95,96.64,16.0
1,1337,6,14,"[87.59, 75.46]",87.59,96.64,16.0
1,1337,7,16,"[91.27, 5.9]",91.27,96.64,16.0
1,1337,8,18,"[55.96, 40.02]",55.96,96.64,16.0
1,1337,9,20,"[45.85, 89.14]",89.14,96.64,16.0
1,1337,0,2,"[14.24, 0.0]",14.24,14.24,17.0
1,1337,1,4,"[5.19, 12.12]",12.12,14.24,17.0
1,1337,2,6,"[10.59, 17.93]",17.93,17.93,17.0
1,1337,3,8,"[96.64, 83.22]",96.64,96.64,17.0
1,1337,4,10,"[30.41, 95.48]",95.48,96.64,17.0
1,1337,5,12,"[81.63, 83.85]",83.85,96.64,17.0
1,1337,6,14,"[89.95, 59.82]",89.95,96.64,17.0
1,1337,7,16,"[87.59, 76.66]",87.59,96.64,17.0
1,1337,8,18,"[45.85, 62.04]",62.04,96.64,17.0
1,1337,9,20,"[92.03, 77.52]",92.03,96.64,17.0
1,1337,0,2,"[7.42, 50.74]",50.74,50.74,18.0
1,1337,1,4,"[48.64, 14.68]",48.64,50.74,18.0
1,1337,2,6,"[84.81, 13.75]",84.81,84.81,18.0
1,1337,3,8,"[48.15, 84.17]",84.17,84.81,18.0
1,1337,4,10,"[81.63, 69.13]",81.63,84.81,18.0
1,1337,5,12,"[95.48, 2.79]",95.48,95.48,18.0
1,1337,6,14,"[22.07, 92.03]",92.03,95.48,18.0
1,1337,7,16,"[89.95, 83.85]",89.95,95.48,18.0
1,1337,8,18,"[96.64, 12.23]",96.64,96.64,18.0
1,1337,9,20,"[83.22, 1.62]",83.22,96.64,18.0
1,1337,0,2,"[0.0, 27.16]",27.16,27.16,19.0
1,1337,1,4,"[8.4, 20.08]",20.08,27.16,19.0
1,1337,2,6,"[18.55, 25.35]",25.35,27.16,19.0
1,1337,3,8,"[96.64, 37.93]",96.64,96.64,19.0
1,1337,4,10,"[30.41, 95.48]",95.48,96.64,19.0
1,1337,5,12,"[50.74, 38.65]",50.74,96.64,19.0
1,1337,6,14,"[62.04, 81.63]",81.63,96.64,19.0
1,1337,7,16,"[83.22, 92.03]",92.03,96.64,19.0
1,1337,8,18,"[89.95, 50.7]",89.95,96.64,19.0
1,1337,9,20,"[83.85, 42.63]",83.85,96.64,19.0
1,1337,0,2,"[37.58, 42.63]",42.63,42.63,20.0
1,1337,1,4,"[0.28, 57.85]",57.85,57.85,20.0
1,1337,2,6,"[7.42, 75.46]",75.46,75.46,20.0
1,1337,3,8,"[37.4, 19.71]",37.4,75.46,20.0
1,1337,4,10,"[77.52, 0.4]",77.52,77.52,20.0
1,1337,5,12,"[76.66, 70.51]",76.66,77.52,20.0
1,1337,6,14,"[67.57, 50.74]",67.57,77.52,20.0
1,1337,7,16,"[21.88, 76.85]",76.85,77.52,20.0
1,1337,8,18,"[76.68, 0.0]",76.68,77.52,20.0
1,1337,9,20,"[36.66, 51.32]",51.32,77.52,20.0
1,1337,0,2,"[39.55, 3.69]",39.55,39.55,21.0
1,1337,1,4,"[1.26, 12.12]",12.12,39.55,21.0
1,1337,2,6,"[76.02, 83.85]",83.85,83.85,21.0
1,1337,3,8,"[29.06, 37.73]",37.73,83.85,21.0
1,1337,4,10,"[89.95, 17.43]",89.95,89.95,21.0
1,1337,5,12,"[87.59, 20.03]",87.59,89.95,21.0
1,1337,6,14,"[55.7, 3.35]",55.7,89.95,21.0
1,1337,7,16,"[21.0, 42.62]",42.62,89.95,21.0
1,1337,8,18,"[77.52, 69.11]",77.52,89.95,21.0
1,1337,9,20,"[26.5, 50.93]",50.93,89.95,21.0
1,1337,0,2,"[6.38, 4.78]",6.38,6.38,22.0
1,1337,1,4,"[22.07, 7.03]",22.07,22.07,22.0
1,1337,2,6,"[18.72, 9.72]",18.72,22.07,22.0
1,1337,3,8,"[1.31, 19.97]",19.97,22.07,22.0
1,1337,4,10,"[3.6, 2.41]",3.6,22.07,22.0
1,1337,5,12,"[3.14, 5.22]",5.22,22.07,22.0
1,1337,6,14,"[5.47, 5.03]",5.47,22.07,22.0
1,1337,7,16,"[80.61, 84.81]",84.81,84.81,22.0
1,1337,8,18,"[48.15, 52.22]",52.22,84.81,22.0
1,1337,9,20,"[88.41, 44.74]",88.41,88.41,22.0
1,1337,0,2,"[27.93, 26.74]",27.93,27.93,23.0
1,1337,1,4,"[55.7, 8.21]",55.7,55.7,23.0
1,1337,2,6,"[83.22, 0.26]",83.22,83.22,23.0
1,1337,3,8,"[16.04, 88.82]",88.82,88.82,23.0
1,1337,4,10,"[81.63, 7.69]",81.63,88.82,23.0
1,1337,5,12,"[95.48, 3.8]",95.48,95.48,23.0
1,1337,6,14,"[96.64, 92.03]",96.64,96.64,23.0
1,1337,7,16,"[89.95, 91.39]",91.39,96.64,23.0
1,1337,8,18,"[50.7, 83.85]",83.85,96.64,23.0
1,1337,9,20,"[50.74, 37.73]",50.74,96.64,23.0
1,1337,0,2,"[43.22, 42.63]",43.22,43.22,24.0
1,1337,1,4,"[0.14, 48.21]",48.21,48.21,24.0
1,1337,2,6,"[59.81, 55.8]",59.81,59.81,24.0
1,1337,3,8,"[5.3, 59.27]",59.27,59.81,24.0
1,1337,4,10,"[86.37, 69.11]",86.37,86.37,24.0
1,1337,5,12,"[85.24, 3.0]",85.24,86.37,24.0
1,1337,6,14,"[26.5, 84.17]",84.17,86.37,24.0
1,1337,7,16,"[28.93, 67.17]",67.17,86.37,24.0
1,1337,8,18,"[84.81, 50.74]",84.81,86.37,24.0
1,1337,9,20,"[88.41, 87.83]",88.41,88.41,24.0
1,1337,0,2,"[77.58, 1.96]",77.58,77.58,25.0
1,1337,1,4,"[0.0, 73.71]",73.71,77.58,25.0
1,1337,2,6,"[88.41, 45.62]",88.41,88.41,25.0
1,1337,3,8,"[80.61, 84.81]",84.81,88.41,25.0
1,1337,4,10,"[65.37, 2.79]",65.37,88.41,25.0
1,1337,5,12,"[24.56, 55.17]",55.17,88.41,25.0
1,1337,6,14,"[38.03, 50.93]",50.93,88.41,25.0
1,1337,7,16,"[62.07, 38.48]",62.07,88.41,25.0
1,1337,8,18,"[83.22, 3.59]",83.22,88.41,25.0
1,1337,9,20,"[96.64, 67.57]",96.64,96.64,25.0
1,1337,0,2,"[60.48, 96.64]",96.64,96.64,26.0
1,1337,1,4,"[5.03, 77.52]",77.52,96.64,26.0
1,1337,2,6,"[89.95, 67.57]",89.95,96.64,26.0
1,1337,3,8,"[83.22, 31.53]",83.22,96.64,26.0
1,1337,4,10,"[87.59, 26.39]",87.59,96.64,26.0
1,1337,5,12,"[74.04, 11.5]",74.04,96.64,26.0
1,1337,6,14,"[13.19, 81.63]",81.63,96.64,26.0
1,1337,7,16,"[28.53, 83.85]",83.85,96.64,26.0
1,1337,8,18,"[3.28, 71.57]",71.57,96.64,26.0
1,1337,9,20,"[62.32, 46.42]",62.32,96.64,26.0
1,1337,0,2,"[37.58, 11.26]",37.58,37.58,27.0
1,1337,1,4,"[48.15, 71.57]",71.57,71.57,27.0
1,1337,2,6,"[83.85, 20.03]",83.85,83.85,27.0
1,1337,3,8,"[62.32, 75.28]",75.28,83.85,27.0
1,1337,4,10,"[87.59, 4.77]",87.59,87.59,27.0
1,1337,5,12,"[89.95, 81.63]",89.95,89.95,27.0
1,1337,6,14,"[96.64, 92.03]",96.64,96.64,27.0
1,1337,7,16,"[62.04, 30.41]",62.04,96.64,27.0
1,1337,8,18,"[95.48, 0.0]",95.48,96.64,27.0
1,1337,9,20,"[83.22, 40.02]",83.22,96.64,27.0
1,1337,0,2,"[26.22, 40.02]",40.02,40.02,28.0
1,1337,1,4,"[23.71, 0.0]",23.71,40.02,28.0
1,1337,2,6,"[0.0, 0.0]",0.0,40.02,28.0
1,1337,3,8,"[14.24, 50.7]",50.7,50.7,28.0
1,1337,4,10,"[21.65, 5.15]",21.65,50.7,28.0
1,1337,5,12,"[79.33, 92.03]",92.03,92.03,28.0
1,1337,6,14,"[30.41, 96.64]",96.64,96.64,28.0
1,1337,7,16,"[3.33, 95.48]",95.48,96.64,28.0
1,1337,8,18,"[83.85, 38.65]",83.85,96.64,28.0
1,1337,9,20,"[89.95, 81.63]",89.95,96.64,28.0
1,1337,0,2,"[51.32, 75.46]",75.46,75.46,29.0
1,1337,1,4,"[4.78, 23.81]",23.81,75.46,29.0
1,1337,2,6,"[5.24, 12.23]",12.23,75.46,29.0
1,1337,3,8,"[70.51, 88.82]",88.82,88.82,29.0
1,1337,4,10,"[67.57, 50.74]",67.57,88.82,29.0
1,1337,5,12,"[83.22, 39.55]",83.22,88.82,29.0
1,1337,6,14,"[96.64, 87.59]",96.64,96.64,29.0
1,1337,7,16,"[89.14, 89.95]",89.95,96.64,29.0
1,1337,8,18,"[62.04, 82.13]",82.13,96.64,29.0
1,1337,9,20,"[75.12, 20.08]",75.12,96.64,29.0
1,1337,0,2,"[70.26, 17.98]",70.26,70.26,30.0
1,1337,1,4,"[89.14, 22.07]",89.14,89.14,30.0
1,1337,2,6,"[3.14, 20.5]",20.5,89.14,30.0
1,1337,3,8,"[45.87, 7.03]",45.87,89.14,30.0
1,1337,4,10,"[89.95, 12.61]",89.95,89.95,30.0
1,1337,5,12,"[96.64, 87.59]",96.64,96.64,30.0
1,1337,6,14,"[83.22, 62.75]",83.22,96.64,30.0
1,1337,7,16,"[77.52, 46.42]",77.52,96.64,30.0
1,1337,8,18,"[2.15, 83.85]",83.85,96.64,30.0
1,1337,9,20,"[81.63, 70.51]",81.63,96.64,30.0
1,1337,0,2,"[21.65, 21.0]",21.65,21.65,31.0
1,1337,1,4,"[16.92, 3.63]",16.92,21.65,31.0
1,1337,2,6,"[23.75, 2.48]",23.75,23.75,31.0
1,1337,3,8,"[75.28, 14.58]",75.28,75.28,31.0
1,1337,4,10,"[55.7, 39.55]",55.7,75.28,31.0
1,1337,5,12,"[92.03, 14.68]",92.03,92.03,31.0
1,1337,6,14,"[14.24, 83.85]",83.85,92.03,31.0
1,1337,7,16,"[89.95, 20.03]",89.95,92.03,31.0
1,1337,8,18,"[87.59, 91.06]",91.06,92.03,31.0
1,1337,9,20,"[36.29, 27.88]",36.29,92.03,31.0
1,1337,0,2,"[96.64, 7.03]",96.64,96.64,32.0
1,1337,1,4,"[18.38, 83.22]",83.22,96.64,32.0
1,1337,2,6,"[3.14, 46.75]",46.75,96.64,32.0
1,1337,3,8,"[30.41, 87.59]",87.59,96.64,32.0
1,1337,4,10,"[81.63, 83.85]",83.85,96.64,32.0
1,1337,5,12,"[62.32, 19.71]",62.32,96.64,32.0
1,1337,6,14,"[60.48, 89.95]",89.95,96.64,32.0
1,1337,7,16,"[28.53, 86.46]",86.46,96.64,32.0
1,1337,8,18,"[87.32, 4.48]",87.32,96.64,32.0
1,1337,9,20,"[74.04, 76.33]",76.33,96.64,32.0
1,1337,0,2,"[0.0, 32.71]",32.71,32.71,33.0
1,1337,1,4,"[21.88, 4.95]",21.88,32.71,33.0
1,1337,2,6,"[17.45, 2.21]",17.45,32.71,33.0
1,1337,3,8,"[3.1, 27.16]",27.16,32.71,33.0
1,1337,4,10,"[3.6, 52.77]",52.77,52.77,33.0
1,1337,5,12,"[2.41, 4.3]",4.3,52.77,33.0
1,1337,6,14,"[3.14, 5.22]",5.22,52.77,33.0
1,1337,7,16,"[2.79, 59.92]",59.92,59.92,33.0
1,1337,8,18,"[5.47, 26.33]",26.33,59.92,33.0
1,1337,9,20,"[5.03, 0.0]",5.03,59.92,33.0
1,1337,0,2,"[50.74, 75.46]",75.46,75.46,34.0
1,1337,1,4,"[54.26, 12.23]",54.26,75.46,34.0
1,1337,2,6,"[0.0, 0.28]",0.28,75.46,34.0
1,1337,3,8,"[0.0, 76.66]",76.66,76.66,34.0
1,1337,4,10,"[67.57, 88.82]",88.82,88.82,34.0
1,1337,5,12,"[37.73, 71.57]",71.57,88.82,34.0
1,1337,6,14,"[81.63, 56.57]",81.63,88.82,34.0
1,1337,7,16,"[83.22, 57.84]",83.22,88.82,34.0
1,1337,8,18,"[95.48, 83.85]",95.48,95.48,34.0
1,1337,9,20,"[96.64, 83.25]",96.64,96.64,34.0
1,1337,0,2,"[89.71, 78.6]",89.71,89.71,35.0
1,1337,1,4,"[35.61, 81.48]",81.48,89.71,35.0
1,1337,2,6,"[45.85, 36.96]",45.85,89.71,35.0
1,1337,3,8,"[50.7, 22.07]",50.7,89.71,35.0
1,1337,4,10,"[1.62, 11.72]",11.72,89.71,35.0
1,1337,5,12,"[60.48, 95.48]",95.48,95.48,35.0
1,1337,6,14,"[81.63, 92.03]",92.03,95.48,35.0
1,1337,7,16,"[96.64, 38.65]",96.64,96.64,35.0
1,1337,8,18,"[89.95, 83.85]",89.95,96.64,35.0
1,1337,9,20,"[83.22, 38.8]",83.22,96.64,35.0
1,1337,0,2,"[5.4, 31.14]",31.14,31.14,36.0
1,1337,1,4,"[89.95, 33.69]",89.95,89.95,36.0
1,1337,2,6,"[83.62, 62.75]",83.62,89.95,36.0
1,1337,3,8,"[26.56, 50.7]",50.7,89.95,36.0
1,1337,4,10,"[2.82, 2.15]",2.82,89.95,36.0
1,1337,5,12,"[62.04, 95.48]",95.48,95.48,36.0
1,1337,6,14,"[96.64, 81.63]",96.64,96.64,36.0
1,1337,7,16,"[83.22, 38.8]",83.22,96.64,36.0
1,1337,8,18,"[87.59, 92.03]",92.03,96.64,36.0
1,1337,9,20,"[83.85, 40.02]",83.85,96.64,36.0
1,1337,0,2,"[0.0, 62.34]",62.34,62.34,37.0
1,1337,1,4,"[23.75, 36.98]",36.98,62.34,37.0
1,1337,2,6,"[72.9, 61.86]",72.9,72.9,37.0
1,1337,3,8,"[79.33, 31.51]",79.33,79.33,37.0
1,1337,4,10,"[43.2, 32.71]",43.2,79.33,37.0
1,1337,5,12,"[88.41, 40.47]",88.41,88.41,37.0
1,1337,6,14,"[1.62, 95.48]",95.48,95.48,37.0
1,1337,7,16,"[38.8, 57.85]",57.85,95.48,37.0
1,1337,8,18,"[1.68, 35.61]",35.61,95.48,37.0
1,1337,9,20,"[38.65, 31.14]",38.65,95.48,37.0
1,1337,0,2,"[21.88, 11.26]",21.88,21.88,38.0
1,1337,1,4,"[77.58, 27.16]",77.58,77.58,38.0
1,1337,2,6,"[88.41, 43.22]",88.41,88.41,38.0
1,1337,3,8,"[66.84, 38.48]",66.84,88.41,38.0
1,1337,4,10,"[43.2, 96.64]",96.64,96.64,38.0
1,1337,5,12,"[62.04, 95.48]",95.48,96.64,38.0
1,1337,6,14,"[83.22, 89.95]",89.95,96.64,38.0
1,1337,7,16,"[81.63, 92.03]",92.03,96.64,38.0
