% of data used,Random_Seed,Iteration,Number of experiments,yield_Measurements,yield_IterBest,Best cumulative yield,Initial_Data
1,1337,3,8,"[0.0, 45.01]",45.01,99.81,38.0
1,1337,4,10,"[98.38, 89.95]",98.38,99.81,38.0
1,1337,5,12,"[83.22, 92.19]",92.19,99.81,38.0
1,1337,6,14,"[87.59, 60.29]",87.59,99.81,38.0
1,1337,7,16,"[99.22, 20.51]",99.22,99.81,38.0
1,1337,8,18,"[80.86, 5.24]",80.86,99.81,38.0
1,1337,9,20,"[81.63, 92.03]",92.03,99.81,38.0
1,1337,0,2,"[24.11, 92.19]",92.19,92.19,39.0
1,1337,1,4,"[50.7, 92.03]",92.03,92.19,39.0
1,1337,2,6,"[89.95, 26.69]",89.95,92.19,39.0
1,1337,3,8,"[95.48, 0.0]",95.48,95.48,39.0
1,1337,4,10,"[96.64, 12.23]",96.64,96.64,39.0
1,1337,5,12,"[99.81, 81.63]",99.81,99.81,39.0
1,1337,6,14,"[45.01, 87.59]",87.59,99.81,39.0
1,1337,7,16,"[98.38, 0.0]",98.38,99.81,39.0
1,1337,8,18,"[52.08, 83.22]",83.22,99.81,39.0
1,1337,9,20,"[99.22, 80.86]",99.22,99.81,39.0
1,1337,0,2,"[35.61, 99.22]",99.22,99.22,40.0
1,1337,1,4,"[98.38, 99.98]",99.98,99.98,40.0
1,1337,2,6,"[95.48, 80.86]",95.48,99.98,40.0
1,1337,3,8,"[32.21, 81.63]",81.63,99.98,40.0
1,1337,4,10,"[96.64, 62.33]",96.64,99.98,40.0
1,1337,5,12,"[83.22, 50.74]",83.22,99.98,40.0
1,1337,6,14,"[52.08, 92.19]",92.19,99.98,40.0
1,1337,7,16,"[99.81, 71.81]",99.81,99.98,40.0
1,1337,8,18,"[83.85, 49.48]",83.85,99.98,40.0
1,1337,9,20,"[0.74, 91.19]",91.19,99.98,40.0
1,1337,0,2,"[3.04, 38.65]",38.65,38.65,41.0
1,1337,1,4,"[71.81, 19.13]",71.81,71.81,41.0
1,1337,2,6,"[80.86, 75.46]",80.86,80.86,41.0
1,1337,3,8,"[76.66, 80.65]",80.65,80.86,41.0
1,1337,4,10,"[7.65, 77.52]",77.52,80.86,41.0
1,1337,5,12,"[70.51, 88.82]",88.82,88.82,41.0
1,1337,6,14,"[99.98, 11.26]",99.98,99.98,41.0
1,1337,7,16,"[98.38, 99.22]",99.22,99.98,41.0
1,1337,8,18,"[52.08, 95.48]",95.48,99.98,41.0
1,1337,9,20,"[83.22, 81.63]",83.22,99.98,41.0
1,1337,0,2,"[95.48, 26.22]",95.48,95.48,42.0
1,1337,1,4,"[96.64, 81.48]",96.64,96.64,42.0
1,1337,2,6,"[89.95, 99.22]",99.22,99.22,42.0
1,1337,3,8,"[98.38, 81.63]",98.38,99.22,42.0
1,1337,4,10,"[88.89, 83.22]",88.89,99.22,42.0
1,1337,5,12,"[85.21, 88.41]",88.41,99.22,42.0
1,1337,6,14,"[77.58, 32.21]",77.58,99.22,42.0
1,1337,7,16,"[89.14, 82.13]",89.14,99.22,42.0
1,1337,8,18,"[2.13, 92.03]",92.03,99.22,42.0
1,1337,9,20,"[1.68, 38.65]",38.65,99.22,42.0
1,1337,0,2,"[78.93, 0.0]",78.93,78.93,43.0
1,1337,1,4,"[52.08, 23.8]",52.08,78.93,43.0
1,1337,2,6,"[50.7, 21.09]",50.7,78.93,43.0
1,1337,3,8,"[62.04, 99.81]",99.81,99.81,43.0
1,1337,4,10,"[98.38, 89.95]",98.38,99.81,43.0
1,1337,5,12,"[92.19, 80.65]",92.19,99.81,43.0
1,1337,6,14,"[87.59, 99.22]",99.22,99.81,43.0
1,1337,7,16,"[83.22, 44.47]",83.22,99.81,43.0
1,1337,8,18,"[81.63, 99.98]",99.98,99.98,43.0
1,1337,9,20,"[80.86, 50.74]",80.86,99.98,43.0
1,1337,0,2,"[0.89, 71.43]",71.43,71.43,44.0
1,1337,1,4,"[78.6, 76.24]",78.6,78.6,44.0
1,1337,2,6,"[43.22, 52.47]",52.47,78.6,44.0
1,1337,3,8,"[7.65, 0.0]",7.65,78.6,44.0
1,1337,4,10,"[48.91, 6.23]",48.91,78.6,44.0
1,1337,5,12,"[98.38, 80.86]",98.38,98.38,44.0
1,1337,6,14,"[96.64, 99.81]",99.81,99.81,44.0
1,1337,7,16,"[83.22, 89.95]",89.95,99.81,44.0
1,1337,8,18,"[92.19, 44.47]",92.19,99.81,44.0
1,1337,9,20,"[87.59, 99.22]",99.22,99.81,44.0
1,1337,0,2,"[83.62, 89.95]",89.95,89.95,45.0
1,1337,1,4,"[92.19, 12.23]",92.19,92.19,45.0
1,1337,2,6,"[52.08, 99.81]",99.81,99.81,45.0
1,1337,3,8,"[98.38, 45.01]",98.38,99.81,45.0
1,1337,4,10,"[0.0, 99.22]",99.22,99.81,45.0
1,1337,5,12,"[83.22, 80.86]",83.22,99.81,45.0
1,1337,6,14,"[49.48, 45.73]",49.48,99.81,45.0
1,1337,7,16,"[50.7, 68.17]",68.17,99.81,45.0
1,1337,8,18,"[87.59, 81.63]",87.59,99.81,45.0
1,1337,9,20,"[80.65, 71.81]",80.65,99.81,45.0
1,1337,0,2,"[76.59, 77.52]",77.52,77.52,46.0
1,1337,1,4,"[55.96, 7.54]",55.96,77.52,46.0
1,1337,2,6,"[98.38, 89.95]",98.38,98.38,46.0
1,1337,3,8,"[96.64, 99.81]",99.81,99.81,46.0
1,1337,4,10,"[5.95, 99.22]",99.22,99.81,46.0
1,1337,5,12,"[83.22, 92.19]",92.19,99.81,46.0
1,1337,6,14,"[2.78, 92.03]",92.03,99.81,46.0
1,1337,7,16,"[87.59, 81.63]",87.59,99.81,46.0
1,1337,8,18,"[80.86, 45.73]",80.86,99.81,46.0
1,1337,9,20,"[83.85, 76.66]",83.85,99.81,46.0
1,1337,0,2,"[84.67, 78.6]",84.67,84.67,47.0
1,1337,1,4,"[4.3, 61.67]",61.67,84.67,47.0
1,1337,2,6,"[43.12, 58.48]",58.48,84.67,47.0
1,1337,3,8,"[77.58, 76.24]",77.58,84.67,47.0
1,1337,4,10,"[84.49, 43.22]",84.49,84.67,47.0
1,1337,5,12,"[5.95, 80.39]",80.39,84.67,47.0
1,1337,6,14,"[78.44, 59.05]",78.44,84.67,47.0
1,1337,7,16,"[20.72, 71.43]",71.43,84.67,47.0
1,1337,8,18,"[48.34, 77.01]",77.01,84.67,47.0
1,1337,9,20,"[80.65, 62.15]",80.65,84.67,47.0
1,1337,0,2,"[7.65, 27.41]",27.41,27.41,48.0
1,1337,1,4,"[52.08, 52.47]",52.47,52.47,48.0
1,1337,2,6,"[84.67, 99.22]",99.22,99.22,48.0
1,1337,3,8,"[98.38, 7.43]",98.38,99.22,48.0
1,1337,4,10,"[96.64, 0.74]",96.64,99.22,48.0
1,1337,5,12,"[45.85, 95.48]",95.48,99.22,48.0
1,1337,6,14,"[83.22, 72.21]",83.22,99.22,48.0
1,1337,7,16,"[81.63, 5.9]",81.63,99.22,48.0
1,1337,8,18,"[78.44, 61.86]",78.44,99.22,48.0
1,1337,9,20,"[89.14, 99.81]",99.81,99.81,48.0
1,1337,0,2,"[59.05, 3.18]",59.05,59.05,49.0
1,1337,1,4,"[48.91, 26.69]",48.91,59.05,49.0
1,1337,2,6,"[6.23, 22.87]",22.87,59.05,49.0
1,1337,3,8,"[4.33, 31.43]",31.43,59.05,49.0
1,1337,4,10,"[53.81, 36.18]",53.81,59.05,49.0
1,1337,5,12,"[58.48, 78.44]",78.44,78.44,49.0
1,1337,6,14,"[71.43, 49.48]",71.43,78.44,49.0
1,1337,7,16,"[3.04, 68.31]",68.31,78.44,49.0
1,1337,8,18,"[48.34, 26.29]",48.34,78.44,49.0
1,1337,9,20,"[3.33, 59.81]",59.81,78.44,49.0
2,1337,0,2,"[0.0, 0.89]",0.89,0.89,0.0
2,1337,1,4,"[3.14, 5.03]",5.03,5.03,0.0
2,1337,2,6,"[5.95, 2.13]",5.95,5.95,0.0
2,1337,3,8,"[7.71, 4.3]",7.71,7.71,0.0
2,1337,4,10,"[88.89, 82.09]",88.89,88.89,0.0
2,1337,5,12,"[55.96, 66.84]",66.84,88.89,0.0
2,1337,6,14,"[48.34, 6.22]",48.34,88.89,0.0
2,1337,7,16,"[45.85, 24.11]",45.85,88.89,0.0
2,1337,8,18,"[96.64, 80.61]",96.64,96.64,0.0
2,1337,9,20,"[83.22, 95.48]",95.48,96.64,0.0
2,1337,0,2,"[52.47, 31.14]",52.47,52.47,1.0
2,1337,1,4,"[89.14, 6.48]",89.14,89.14,1.0
2,1337,2,6,"[96.64, 82.13]",96.64,96.64,1.0
2,1337,3,8,"[98.38, 89.95]",98.38,98.38,1.0
2,1337,4,10,"[99.81, 99.22]",99.81,99.81,1.0
2,1337,5,12,"[81.63, 92.19]",92.19,99.81,1.0
2,1337,6,14,"[83.22, 71.81]",83.22,99.81,1.0
2,1337,7,16,"[77.58, 87.59]",87.59,99.81,1.0
2,1337,8,18,"[81.48, 13.88]",81.48,99.81,1.0
2,1337,9,20,"[3.14, 11.26]",11.26,99.81,1.0
2,1337,0,2,"[5.65, 92.19]",92.19,92.19,2.0
2,1337,1,4,"[95.48, 99.22]",99.22,99.22,2.0
2,1337,2,6,"[98.38, 38.48]",98.38,99.22,2.0
2,1337,3,8,"[71.81, 62.33]",71.81,99.22,2.0
2,1337,4,10,"[83.22, 81.63]",83.22,99.22,2.0
2,1337,5,12,"[99.81, 92.03]",99.81,99.81,2.0
2,1337,6,14,"[87.59, 83.85]",87.59,99.81,2.0
2,1337,7,16,"[4.3, 52.08]",52.08,99.81,2.0
2,1337,8,18,"[26.22, 75.46]",75.46,99.81,2.0
2,1337,9,20,"[96.64, 80.86]",96.64,99.81,2.0
2,1337,0,2,"[75.46, 71.81]",75.46,75.46,3.0
2,1337,1,4,"[92.03, 71.57]",92.03,92.03,3.0
2,1337,2,6,"[89.95, 92.19]",92.19,92.19,3.0
2,1337,3,8,"[99.81, 83.85]",99.81,99.81,3.0
2,1337,4,10,"[98.38, 78.93]",98.38,99.81,3.0
2,1337,5,12,"[96.64, 87.59]",96.64,99.81,3.0
2,1337,6,14,"[83.22, 44.47]",83.22,99.81,3.0
2,1337,7,16,"[83.62, 76.66]",83.62,99.81,3.0
2,1337,8,18,"[62.04, 95.48]",95.48,99.81,3.0
2,1337,9,20,"[99.22, 50.7]",99.22,99.81,3.0
2,1337,0,2,"[0.0, 13.79]",13.79,13.79,4.0
2,1337,1,4,"[89.14, 71.43]",89.14,89.14,4.0
2,1337,2,6,"[75.12, 82.13]",82.13,89.14,4.0
2,1337,3,8,"[81.48, 5.16]",81.48,89.14,4.0
2,1337,4,10,"[62.04, 27.8]",62.04,89.14,4.0
2,1337,5,12,"[96.64, 80.65]",96.64,96.64,4.0
2,1337,6,14,"[98.38, 89.95]",98.38,98.38,4.0
2,1337,7,16,"[83.22, 95.48]",95.48,98.38,4.0
2,1337,8,18,"[99.81, 99.22]",99.81,99.81,4.0
2,1337,9,20,"[11.91, 81.63]",81.63,99.81,4.0
2,1337,0,2,"[78.6, 61.86]",78.6,78.6,5.0
2,1337,1,4,"[43.22, 71.43]",71.43,78.6,5.0
2,1337,2,6,"[76.24, 48.91]",76.24,78.6,5.0
2,1337,3,8,"[25.77, 77.01]",77.01,78.6,5.0
2,1337,4,10,"[84.49, 6.23]",84.49,84.49,5.0
2,1337,5,12,"[84.67, 78.44]",84.67,84.67,5.0
2,1337,6,14,"[77.58, 80.39]",80.39,84.67,5.0
2,1337,7,16,"[88.41, 48.34]",88.41,88.41,5.0
2,1337,8,18,"[3.14, 61.67]",61.67,88.41,5.0
2,1337,9,20,"[50.93, 84.17]",84.17,88.41,5.0
2,1337,0,2,"[18.61, 0.0]",18.61,18.61,6.0
2,1337,1,4,"[95.48, 91.19]",95.48,95.48,6.0
2,1337,2,6,"[99.22, 59.82]",99.22,99.22,6.0
2,1337,3,8,"[98.38, 92.19]",98.38,99.22,6.0
2,1337,4,10,"[83.22, 81.63]",83.22,99.22,6.0
2,1337,5,12,"[99.81, 19.13]",99.81,99.81,6.0
2,1337,6,14,"[96.64, 52.47]",96.64,99.81,6.0
2,1337,7,16,"[85.21, 89.95]",89.95,99.81,6.0
2,1337,8,18,"[89.14, 87.59]",89.14,99.81,6.0
2,1337,9,20,"[39.57, 5.4]",39.57,99.81,6.0
2,1337,0,2,"[22.07, 92.03]",92.03,92.03,7.0
2,1337,1,4,"[89.95, 92.19]",92.19,92.19,7.0
2,1337,2,6,"[99.81, 83.85]",99.81,99.81,7.0
2,1337,3,8,"[98.38, 19.71]",98.38,99.81,7.0
2,1337,4,10,"[96.64, 99.22]",99.22,99.81,7.0
2,1337,5,12,"[83.22, 95.48]",95.48,99.81,7.0
2,1337,6,14,"[18.38, 77.58]",77.58,99.81,7.0
2,1337,7,16,"[81.63, 80.86]",81.63,99.81,7.0
2,1337,8,18,"[87.59, 78.6]",87.59,99.81,7.0
2,1337,9,20,"[80.39, 17.0]",80.39,99.81,7.0
2,1337,0,2,"[0.0, 77.01]",77.01,77.01,8.0
2,1337,1,4,"[31.51, 6.23]",31.51,77.01,8.0
2,1337,2,6,"[78.6, 84.17]",84.17,84.17,8.0
2,1337,3,8,"[56.57, 71.43]",71.43,84.17,8.0
2,1337,4,10,"[51.83, 1.89]",51.83,84.17,8.0
2,1337,5,12,"[58.48, 78.44]",78.44,84.17,8.0
2,1337,6,14,"[58.4, 7.54]",58.4,84.17,8.0
2,1337,7,16,"[89.71, 84.64]",89.71,89.71,8.0
2,1337,8,18,"[91.27, 18.16]",91.27,91.27,8.0
2,1337,9,20,"[45.85, 86.46]",86.46,91.27,8.0
2,1337,0,2,"[99.81, 80.65]",99.81,99.81,9.0
2,1337,1,4,"[0.0, 92.19]",92.19,99.81,9.0
2,1337,2,6,"[92.03, 71.81]",92.03,99.81,9.0
2,1337,3,8,"[89.95, 0.89]",89.95,99.81,9.0
2,1337,4,10,"[87.59, 45.73]",87.59,99.81,9.0
2,1337,5,12,"[0.0, 58.48]",58.48,99.81,9.0
2,1337,6,14,"[99.22, 19.13]",99.22,99.81,9.0
2,1337,7,16,"[98.38, 80.86]",98.38,99.81,9.0
2,1337,8,18,"[81.63, 20.72]",81.63,99.81,9.0
2,1337,9,20,"[3.04, 77.52]",77.52,99.81,9.0
2,1337,0,2,"[89.95, 99.81]",99.81,99.81,10.0
2,1337,1,4,"[98.38, 92.19]",98.38,99.81,10.0
2,1337,2,6,"[83.22, 87.59]",87.59,99.81,10.0
2,1337,3,8,"[45.01, 78.93]",78.93,99.81,10.0
2,1337,4,10,"[99.22, 92.03]",99.22,99.81,10.0
2,1337,5,12,"[50.7, 49.48]",50.7,99.81,10.0
2,1337,6,14,"[52.08, 26.69]",52.08,99.81,10.0
2,1337,7,16,"[24.11, 81.63]",81.63,99.81,10.0
2,1337,8,18,"[83.85, 23.8]",83.85,99.81,10.0
2,1337,9,20,"[96.64, 43.12]",96.64,99.81,10.0
2,1337,0,2,"[80.39, 38.48]",80.39,80.39,11.0
2,1337,1,4,"[0.0, 71.43]",71.43,80.39,11.0
2,1337,2,6,"[78.44, 62.15]",78.44,80.39,11.0
2,1337,3,8,"[78.6, 2.77]",78.6,80.39,11.0
2,1337,4,10,"[77.01, 76.24]",77.01,80.39,11.0
2,1337,5,12,"[84.67, 6.23]",84.67,84.67,11.0
2,1337,6,14,"[9.61, 20.51]",20.51,84.67,11.0
2,1337,7,16,"[43.22, 61.67]",61.67,84.67,11.0
2,1337,8,18,"[48.34, 68.31]",68.31,84.67,11.0
2,1337,9,20,"[50.93, 31.51]",50.93,84.67,11.0
2,1337,0,2,"[29.51, 24.11]",29.51,29.51,12.0
2,1337,1,4,"[68.17, 16.07]",68.17,68.17,12.0
2,1337,2,6,"[78.93, 50.7]",78.93,78.93,12.0
2,1337,3,8,"[52.08, 23.8]",52.08,78.93,12.0
2,1337,4,10,"[45.01, 99.81]",99.81,99.81,12.0
2,1337,5,12,"[89.95, 92.19]",92.19,99.81,12.0
2,1337,6,14,"[87.59, 80.65]",87.59,99.81,12.0
2,1337,7,16,"[92.03, 77.52]",92.03,99.81,12.0
2,1337,8,18,"[83.85, 71.81]",83.85,99.81,12.0
2,1337,9,20,"[45.73, 26.39]",45.73,99.81,12.0
2,1337,0,2,"[84.49, 99.22]",99.22,99.22,13.0
2,1337,1,4,"[0.51, 92.19]",92.19,99.22,13.0
2,1337,2,6,"[98.38, 91.19]",98.38,99.22,13.0
2,1337,3,8,"[99.81, 95.48]",99.81,99.81,13.0
2,1337,4,10,"[83.22, 44.47]",83.22,99.81,13.0
2,1337,5,12,"[74.3, 81.63]",81.63,99.81,13.0
2,1337,6,14,"[32.21, 99.98]",99.98,99.98,13.0
2,1337,7,16,"[50.74, 71.81]",71.81,99.98,13.0
2,1337,8,18,"[48.34, 30.17]",48.34,99.98,13.0
2,1337,9,20,"[96.64, 83.85]",96.64,99.98,13.0
2,1337,0,2,"[77.01, 7.02]",77.01,77.01,14.0
2,1337,1,4,"[78.6, 71.43]",78.6,78.6,14.0
2,1337,2,6,"[0.74, 78.44]",78.44,78.6,14.0
2,1337,3,8,"[50.93, 62.15]",62.15,78.6,14.0
2,1337,4,10,"[84.67, 61.67]",84.67,84.67,14.0
2,1337,5,12,"[98.38, 84.49]",98.38,98.38,14.0
2,1337,6,14,"[99.81, 99.22]",99.81,99.81,14.0
2,1337,7,16,"[92.19, 71.81]",92.19,99.81,14.0
2,1337,8,18,"[45.73, 44.47]",45.73,99.81,14.0
2,1337,9,20,"[83.22, 89.95]",89.95,99.81,14.0
2,1337,0,2,"[39.57, 20.72]",39.57,39.57,15.0
2,1337,1,4,"[52.08, 98.38]",98.38,98.38,15.0
2,1337,2,6,"[99.81, 99.22]",99.81,99.81,15.0
2,1337,3,8,"[83.22, 92.19]",92.19,99.81,15.0
2,1337,4,10,"[11.91, 80.65]",80.65,99.81,15.0
2,1337,5,12,"[76.59, 80.86]",80.86,99.81,15.0
2,1337,6,14,"[2.78, 26.69]",26.69,99.81,15.0
2,1337,7,16,"[45.01, 87.59]",87.59,99.81,15.0
2,1337,8,18,"[81.63, 76.66]",81.63,99.81,15.0
2,1337,9,20,"[50.7, 68.17]",68.17,99.81,15.0
2,1337,0,2,"[3.14, 96.64]",96.64,96.64,16.0
2,1337,1,4,"[98.38, 52.47]",98.38,98.38,16.0
2,1337,2,6,"[99.81, 99.22]",99.81,99.81,16.0
2,1337,3,8,"[87.59, 92.19]",92.19,99.81,16.0
2,1337,4,10,"[76.59, 9.96]",76.59,99.81,16.0
2,1337,5,12,"[83.22, 80.86]",83.22,99.81,16.0
2,1337,6,14,"[80.65, 71.81]",80.65,99.81,16.0
2,1337,7,16,"[89.95, 60.29]",89.95,99.81,16.0
2,1337,8,18,"[81.63, 77.52]",81.63,99.81,16.0
2,1337,9,20,"[11.91, 7.65]",11.91,99.81,16.0
2,1337,0,2,"[48.34, 78.44]",78.44,78.44,17.0
2,1337,1,4,"[77.01, 31.51]",77.01,78.44,17.0
2,1337,2,6,"[78.6, 0.0]",78.6,78.6,17.0
2,1337,3,8,"[58.48, 71.43]",71.43,78.6,17.0
2,1337,4,10,"[69.03, 49.48]",69.03,78.6,17.0
2,1337,5,12,"[53.81, 13.79]",53.81,78.6,17.0
2,1337,6,14,"[56.57, 76.24]",76.24,78.6,17.0
2,1337,7,16,"[84.67, 48.91]",84.67,84.67,17.0
2,1337,8,18,"[51.83, 84.49]",84.49,84.67,17.0
2,1337,9,20,"[32.21, 70.8]",70.8,84.67,17.0
2,1337,0,2,"[95.48, 0.0]",95.48,95.48,18.0
2,1337,1,4,"[96.64, 92.03]",96.64,96.64,18.0
2,1337,2,6,"[62.04, 81.63]",81.63,96.64,18.0
2,1337,3,8,"[89.95, 99.22]",99.22,99.22,18.0
2,1337,4,10,"[89.14, 83.22]",89.14,99.22,18.0
2,1337,5,12,"[98.38, 81.48]",98.38,99.22,18.0
2,1337,6,14,"[77.58, 85.21]",85.21,99.22,18.0
2,1337,7,16,"[99.81, 31.14]",99.81,99.81,18.0
2,1337,8,18,"[82.13, 92.19]",92.19,99.81,18.0
2,1337,9,20,"[87.59, 50.7]",87.59,99.81,18.0
2,1337,0,2,"[62.04, 2.59]",62.04,62.04,19.0
2,1337,1,4,"[78.6, 9.35]",78.6,78.6,19.0
2,1337,2,6,"[74.3, 50.7]",74.3,78.6,19.0
2,1337,3,8,"[29.06, 30.17]",30.17,78.6,19.0
2,1337,4,10,"[45.01, 68.17]",68.17,78.6,19.0
2,1337,5,12,"[78.93, 99.22]",99.22,99.22,19.0
2,1337,6,14,"[98.38, 92.19]",98.38,99.22,19.0
2,1337,7,16,"[99.81, 81.63]",99.81,99.81,19.0
2,1337,8,18,"[83.22, 71.81]",83.22,99.81,19.0
2,1337,9,20,"[87.59, 83.85]",87.59,99.81,19.0
2,1337,0,2,"[91.27, 3.96]",91.27,91.27,20.0
2,1337,1,4,"[55.96, 3.07]",55.96,91.27,20.0
2,1337,2,6,"[80.39, 83.62]",83.62,91.27,20.0
2,1337,3,8,"[78.93, 31.53]",78.93,91.27,20.0
2,1337,4,10,"[0.89, 99.81]",99.81,99.81,20.0
2,1337,5,12,"[96.64, 89.95]",96.64,99.81,20.0
2,1337,6,14,"[98.38, 87.59]",98.38,99.81,20.0
2,1337,7,16,"[62.04, 83.22]",83.22,99.81,20.0
2,1337,8,18,"[92.19, 52.47]",92.19,99.81,20.0
2,1337,9,20,"[99.22, 92.03]",99.22,99.81,20.0
2,1337,0,2,"[13.88, 21.09]",21.09,21.09,21.0
2,1337,1,4,"[3.04, 99.98]",99.98,99.98,21.0
2,1337,2,6,"[3.14, 5.03]",5.03,99.98,21.0
2,1337,3,8,"[5.95, 2.13]",5.95,99.98,21.0
2,1337,4,10,"[7.71, 4.3]",7.71,99.98,21.0
2,1337,5,12,"[80.86, 88.82]",88.82,99.98,21.0
2,1337,6,14,"[99.22, 92.19]",99.22,99.98,21.0
2,1337,7,16,"[81.63, 92.03]",92.03,99.98,21.0
2,1337,8,18,"[99.81, 22.07]",99.81,99.98,21.0
2,1337,9,20,"[98.38, 87.59]",98.38,99.98,21.0
2,1337,0,2,"[84.49, 99.22]",99.22,99.22,22.0
2,1337,1,4,"[98.38, 95.48]",98.38,99.22,22.0
2,1337,2,6,"[88.41, 81.63]",88.41,99.22,22.0
2,1337,3,8,"[0.51, 77.01]",77.01,99.22,22.0
2,1337,4,10,"[99.81, 1.68]",99.81,99.81,22.0
2,1337,5,12,"[83.22, 92.19]",92.19,99.81,22.0
2,1337,6,14,"[80.39, 99.98]",99.98,99.98,22.0
2,1337,7,16,"[80.86, 71.81]",80.86,99.98,22.0
2,1337,8,18,"[38.48, 62.33]",62.33,99.98,22.0
2,1337,9,20,"[84.67, 5.65]",84.67,99.98,22.0
2,1337,0,2,"[84.49, 38.48]",84.49,84.49,23.0
2,1337,1,4,"[39.57, 6.23]",39.57,84.49,23.0
2,1337,2,6,"[1.68, 68.17]",68.17,84.49,23.0
2,1337,3,8,"[13.88, 5.65]",13.88,84.49,23.0
2,1337,4,10,"[52.08, 10.59]",52.08,84.49,23.0
2,1337,5,12,"[84.67, 99.22]",99.22,99.22,23.0
2,1337,6,14,"[98.38, 92.19]",98.38,99.22,23.0
2,1337,7,16,"[99.81, 81.63]",99.81,99.81,23.0
2,1337,8,18,"[87.59, 60.29]",87.59,99.81,23.0
2,1337,9,20,"[83.22, 83.85]",83.85,99.81,23.0
2,1337,0,2,"[7.88, 7.54]",7.88,7.88,24.0
2,1337,1,4,"[45.85, 96.64]",96.64,96.64,24.0
2,1337,2,6,"[98.38, 31.14]",98.38,98.38,24.0
2,1337,3,8,"[83.22, 81.63]",83.22,98.38,24.0
2,1337,4,10,"[99.81, 2.15]",99.81,99.81,24.0
2,1337,5,12,"[87.59, 99.22]",99.22,99.81,24.0
2,1337,6,14,"[78.93, 92.19]",92.19,99.81,24.0
2,1337,7,16,"[52.08, 80.65]",80.65,99.81,24.0
2,1337,8,18,"[99.98, 75.46]",99.98,99.98,24.0
2,1337,9,20,"[80.86, 71.81]",80.86,99.98,24.0
2,1337,0,2,"[38.48, 78.44]",78.44,78.44,25.0
2,1337,1,4,"[78.6, 69.03]",78.6,78.6,25.0
2,1337,2,6,"[71.43, 77.01]",77.01,78.6,25.0
2,1337,3,8,"[5.95, 43.22]",43.22,78.6,25.0
2,1337,4,10,"[59.81, 68.31]",68.31,78.6,25.0
2,1337,5,12,"[99.98, 59.05]",99.98,99.98,25.0
2,1337,6,14,"[50.74, 71.81]",71.81,99.98,25.0
2,1337,7,16,"[30.17, 19.13]",30.17,99.98,25.0
2,1337,8,18,"[80.86, 3.33]",80.86,99.98,25.0
2,1337,9,20,"[68.17, 0.0]",68.17,99.98,25.0
2,1337,0,2,"[84.49, 22.07]",84.49,84.49,26.0
2,1337,1,4,"[84.67, 99.22]",99.22,99.22,26.0
2,1337,2,6,"[95.48, 99.98]",99.98,99.98,26.0
2,1337,3,8,"[80.86, 69.03]",80.86,99.98,26.0
2,1337,4,10,"[81.63, 92.19]",92.19,99.98,26.0
2,1337,5,12,"[98.38, 48.34]",98.38,99.98,26.0
2,1337,6,14,"[11.91, 99.81]",99.81,99.98,26.0
2,1337,7,16,"[89.95, 71.81]",89.95,99.98,26.0
2,1337,8,18,"[50.7, 91.19]",91.19,99.98,26.0
2,1337,9,20,"[61.67, 60.29]",61.67,99.98,26.0
2,1337,0,2,"[18.61, 0.83]",18.61,18.61,27.0
2,1337,1,4,"[99.22, 30.17]",99.22,99.22,27.0
2,1337,2,6,"[92.19, 91.19]",92.19,99.22,27.0
2,1337,3,8,"[99.98, 19.13]",99.98,99.98,27.0
2,1337,4,10,"[98.38, 81.63]",98.38,99.98,27.0
2,1337,5,12,"[32.21, 62.33]",62.33,99.98,27.0
2,1337,6,14,"[39.57, 77.01]",77.01,99.98,27.0
2,1337,7,16,"[80.86, 71.81]",80.86,99.98,27.0
2,1337,8,18,"[99.81, 43.9]",99.81,99.98,27.0
2,1337,9,20,"[78.44, 60.29]",78.44,99.98,27.0
2,1337,0,2,"[77.52, 71.81]",77.52,77.52,28.0
2,1337,1,4,"[50.55, 80.65]",80.65,80.65,28.0
2,1337,2,6,"[76.66, 70.51]",76.66,80.65,28.0
2,1337,3,8,"[89.95, 80.86]",89.95,89.95,28.0
2,1337,4,10,"[96.64, 99.81]",99.81,99.81,28.0
2,1337,5,12,"[98.38, 87.59]",98.38,99.81,28.0
2,1337,6,14,"[83.22, 99.22]",99.22,99.81,28.0
2,1337,7,16,"[95.48, 92.19]",95.48,99.81,28.0
2,1337,8,18,"[81.63, 13.88]",81.63,99.81,28.0
2,1337,9,20,"[89.14, 92.03]",92.03,99.81,28.0
2,1337,0,2,"[17.0, 0.89]",17.0,17.0,29.0
2,1337,1,4,"[38.48, 48.34]",48.34,48.34,29.0
2,1337,2,6,"[71.43, 71.81]",71.81,71.81,29.0
2,1337,3,8,"[80.65, 78.44]",80.65,80.65,29.0
2,1337,4,10,"[77.52, 99.98]",99.98,99.98,29.0
2,1337,5,12,"[80.86, 62.33]",80.86,99.98,29.0
2,1337,6,14,"[98.38, 50.74]",98.38,99.98,29.0
2,1337,7,16,"[99.81, 60.29]",99.81,99.98,29.0
2,1337,8,18,"[87.59, 99.22]",99.22,99.98,29.0
2,1337,9,20,"[83.22, 92.19]",92.19,99.98,29.0
2,1337,0,2,"[54.26, 1.76]",54.26,54.26,30.0
2,1337,1,4,"[1.68, 69.03]",69.03,69.03,30.0
2,1337,2,6,"[8.82, 77.01]",77.01,77.01,30.0
2,1337,3,8,"[78.6, 78.44]",78.6,78.6,30.0
2,1337,4,10,"[71.43, 59.05]",71.43,78.6,30.0
